mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.030410238921787014,0.8179199218750001,595.2648289203644,32,0.01656546777329193,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,268.59709072113037,1
0.01507692490658786,0.9063964843750001,1206.1339144706726,64,0.012943593998488878,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,354.96249890327454,1
0.0200776587377651,0.8982421875000001,2310.708774328232,128,0.006894052491597691,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,267.1112582683563,1
0.015055277918050145,0.9299804687500001,4459.865709781647,256,0.0034967165704553604,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,356.49911618232727,1
0.012701572884209854,0.93720703125,8728.923851251602,512,0.0015382529440861603,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,437.09099292755127,1
0.03337645613190121,0.7793945312500001,598.6659164428711,32,0.022005272980575086,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,268.5417821407318,1
0.013490839316851405,0.9282714843750002,1277.7230632305145,64,0.010058454809210304,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,353.1523826122284,1
0.012189886152101703,0.9105468750000001,2273.96213054657,128,0.0053627747323997665,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,353.8198974132538,1
0.012730613929995494,0.9058105468750001,4354.796291351318,256,0.002840005605490248,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,352.3620836734772,1
0.01081839900408406,0.9340820312500001,8728.579051017761,512,0.0017831065485072184,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,436.05870032310486,1
0.021968266033320263,0.883740234375,581.1553113460541,32,0.01824974912049826,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,272.2825417518616,1
0.023977060022156157,0.9008789062500001,1182.2510735988617,64,0.009565632041665939,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,435.62699007987976,1
0.02932861502347818,0.8843261718750001,2236.558919429779,128,0.007845271799597264,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,357.3444011211395,1
0.011892032018601478,0.9231933593750001,4337.893462896347,256,0.006098523156294111,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,518.7735888957977,1
0.007906181710247978,0.9510742187500001,8711.653481960297,512,0.0011062323878872071,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,352.43074321746826,1
0.024242469207066932,0.8633300781250002,573.0655629634857,32,0.013864820443681314,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,351.04307317733765,1
0.020716540351812817,0.8778808593750002,1172.8949346542358,64,0.010841413802058275,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,354.93176555633545,1
0.01622560916513441,0.9008789062500001,2247.5533933639526,128,0.005040094677939977,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,266.75372314453125,1
0.010652451154305596,0.9324218750000001,4462.138177394867,256,0.003229992130063253,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,352.06039023399353,1
0.012424615448057336,0.9393066406250001,8718.365895748138,512,0.0025733111068867442,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,270.4037666320801,1
0.02427180873676406,0.8503906250000002,580.5216743946075,32,0.02443102441254108,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,353.88155817985535,1
0.025096780202527796,0.8640625000000002,1197.4093611240387,64,0.016613983097426732,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,269.295658826828,1
0.023208652842252344,0.91865234375,2254.6789169311523,128,0.0055473262263110446,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,434.51328325271606,1
0.012230700981989698,0.923046875,4453.010305404663,256,0.00358846924412326,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,353.75836730003357,1
0.010038030522873671,0.94599609375,8780.563565969467,512,0.0018517393930783665,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,352.41972184181213,1
0.030272576457726838,0.8211425781250001,570.7546112537384,32,0.060153675044337884,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,350.3107714653015,1
0.01630170319750995,0.8753906250000001,1177.9729936122894,64,0.008404979881714736,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,435.8662586212158,1
