mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0087513297995828,0.8,10.685731172561646,32,0.01656546777329193,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,266.0401210784912,1
0.002861590943231574,1.0,19.505574703216553,64,0.012943593998488878,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,353.78641843795776,1
0.0016640135622648872,1.0,35.83718252182007,128,0.006894052491597691,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,265.61769461631775,1
0.0016364362574864512,1.0,65.63353395462036,256,0.0034967165704553604,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,353.0703945159912,1
0.0027019468463180055,1.0,122.14938616752625,512,0.0015382529440861603,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,436.2503755092621,1
0.007064870069801218,1.0,7.850444078445435,32,0.022005272980575086,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,266.38008856773376,1
0.003183198967065011,1.0,19.50090503692627,64,0.010058454809210304,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,351.07902550697327,1
0.0020818566907587167,1.0,37.41897201538086,128,0.0053627747323997665,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,350.7637572288513,1
0.0025684299433788556,0.8,62.48361945152283,256,0.002840005605490248,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,349.4113504886627,1
0.0031497998862026035,1.0,142.36921405792236,512,0.0017831065485072184,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,434.2158806324005,1
0.002882537637866602,1.0,9.280975580215454,32,0.01824974912049826,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,270.40342903137207,1
0.002452802410923065,1.0,21.91815972328186,64,0.009565632041665939,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,434.25471091270447,1
0.002485909085226473,1.0,42.23531413078308,128,0.007845271799597264,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,355.4075174331665,1
0.0032764973787788665,1.0,72.8686146736145,256,0.006098523156294111,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,515.7671122550964,1
0.002389712805146879,1.0,124.40157413482666,512,0.0011062323878872071,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,349.0466389656067,1
0.005030782846899777,1.0,11.974928140640259,32,0.013864820443681314,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,350.9297454357147,1
0.005033819316220536,1.0,16.88369870185852,64,0.010841413802058275,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,353.58177280426025,1
0.0036257971615469542,0.8,35.63447189331055,128,0.005040094677939977,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,266.0184576511383,1
0.0015006942940254916,1.0,76.42606377601624,256,0.003229992130063253,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,351.2811725139618,1
0.0025868683075422256,1.0,145.43933653831482,512,0.0025733111068867442,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,267.4517869949341,1
0.007307939707805732,0.8,14.125357151031494,32,0.02443102441254108,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,351.0664653778076,1
0.002313272935080927,1.0,18.2528874874115,64,0.016613983097426732,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,266.93598675727844,1
0.001146813011002923,1.0,34.11939215660095,128,0.0055473262263110446,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,432.3702573776245,1
0.0033764952875634615,0.8,73.18023610115051,256,0.00358846924412326,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,350.2276780605316,1
0.0018422477858040386,1.0,125.23942136764526,512,0.0018517393930783665,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,348.8053550720215,1
0.0033562639283102637,1.0,9.74254322052002,32,0.060153675044337884,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,349.4180483818054,1
0.00382049856365014,1.0,19.432027101516724,64,0.008404979881714736,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,435.2317078113556,1
0.0020335795097636165,1.0,31.839282989501953,128,0.00365531815929121,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,350.2917971611023,1
0.0026862868064058396,0.8,64.65988302230835,256,0.004023093067125005,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,353.0381832122803,1
0.002441674597954881,1.0,147.09257912635803,512,0.0016103777603753144,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,355.9243724346161,1
0.0034204097724170944,0.8,11.117984294891357,32,0.023300849541460056,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,434.18255853652954,1
0.0025393099226527103,1.0,19.562337160110474,64,0.01274685004067766,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,351.877121925354,1
