mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0030520222463764884,1.0,69.61360049247742,512,0.0011062323878872071,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,354.3770225048065,1
0.006561790927107733,0.8,8.691875219345093,32,0.013864820443681314,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,354.57443404197693,1
0.005699158693579707,1.0,13.73965334892273,64,0.010841413802058275,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,356.15696120262146,1
0.005550611896341982,0.8,14.350895166397095,128,0.005040094677939977,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,269.58545875549316,1
0.003920059477527857,0.8,35.19296050071716,256,0.003229992130063253,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,356.40376138687134,1
0.00396203415049564,1.0,75.9968855381012,512,0.0025733111068867442,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,271.8562877178192,1
0.00944128052261478,0.8,12.13702130317688,32,0.02443102441254108,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,356.89420652389526,1
0.00816423016280218,1.0,12.801138639450073,64,0.016613983097426732,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,271.853346824646,1
0.008176851673308692,0.8,21.522247076034546,128,0.0055473262263110446,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,440.33899760246277,1
0.0025834765187776813,1.0,41.46512722969055,256,0.00358846924412326,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,357.62962079048157,1
0.0029912959978563363,1.0,71.79214906692505,512,0.0018517393930783665,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,351.71826791763306,1
0.01444187498416774,0.8,12.586144208908081,32,0.060153675044337884,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,354.23492193222046,1
0.003656162331741455,0.8,18.1192729473114,64,0.008404979881714736,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,439.4122838973999,1
0.002154358725807578,1.0,25.44149160385132,128,0.00365531815929121,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,354.4414892196655,1
0.00354935375230715,0.8,36.20105695724487,256,0.004023093067125005,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,358.8411271572113,1
0.004054645381213037,1.0,77.14546489715576,512,0.0016103777603753144,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,360.487628698349,1
0.007178697397427908,0.8,7.730488061904907,32,0.023300849541460056,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,443.76622915267944,1
0.008666537113982459,0.8,11.777239322662354,64,0.01274685004067766,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,357.5204315185547,1
0.003114258728668347,1.0,22.892276763916016,128,0.004322380689267935,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,354.6657874584198,1
0.0029356638358870434,0.8,35.97100758552551,256,0.00229099340938943,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,361.21273851394653,1
0.006956436668280725,1.0,58.38811492919922,512,0.0019981026610691455,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,268.4829406738281,1
0.01073636620041555,0.8,12.119444370269775,32,0.025611564088996563,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,523.303879737854,1
0.012295842589938226,0.8,6.135688066482544,64,0.01025756486571483,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,273.9075086116791,1
0.004645555517387972,1.0,23.301706075668335,128,0.0063655383354052075,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,435.6371536254883,1
0.0035851703351447517,1.0,40.213871240615845,256,0.002723172669542251,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,438.33792757987976,1
0.004173900830919127,1.0,60.125961780548096,512,0.001602943754804631,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,355.34250378608704,1
0.007416791928127032,1.0,14.352051496505737,32,0.02530430750695989,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,437.15611457824707,1
0.02204412300388782,1.0,12.29786467552185,64,0.013336518212792137,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,355.10625863075256,1
0.007731402449381999,1.0,27.182776927947998,128,0.010887107304576538,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,353.5687081813812,1
0.003265866797874205,1.0,49.10163068771362,256,0.0035237010263857726,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,273.345623254776,1
0.005437351687736299,1.0,64.09389567375183,512,0.002544076433120601,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,275.0377025604248,1
0.005769523448812223,0.8,16.47040581703186,32,0.017522967343217233,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,434.8262438774109,1
0.002972250024636223,1.0,8.204809665679932,64,0.011125041878670694,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,270.7303771972656,1
0.004297066108325671,1.0,29.808358430862427,128,0.007260405101878753,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,353.46916604042053,1
0.0037250624510480343,0.8,35.289891958236694,256,0.0026440179888475024,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,271.5081536769867,1
0.0023369971950913233,0.8,73.07710409164429,512,0.0010160763312174748,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,269.8698797225952,1
