mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0054703250540408584,0.8975097656250001,53640.25586628914,512,0.0011062323878872071,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,344.6693444252014,1
0.011760108673410744,0.708447265625,4512.657516956329,32,0.013864820443681314,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,345.8904905319214,1
0.008720189624544666,0.77216796875,7822.16360783577,64,0.010841413802058275,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,349.336790561676,1
0.007517690522735019,0.823193359375,14365.828921556473,128,0.005040094677939977,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,261.73449325561523,1
0.006166858921681939,0.8863281250000001,27663.476837158203,256,0.003229992130063253,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,345.4354736804962,1
0.006063419475007627,0.868408203125,54213.334109544754,512,0.0025733111068867442,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,263.77491664886475,1
0.012017449056999467,0.762451171875,4834.008786678314,32,0.02443102441254108,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,366.9884729385376,1
0.011317138544213626,0.7760253906250001,8360.935037851334,64,0.016613983097426732,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,280.7261083126068,1
0.009351794684027803,0.845166015625,15345.71912932396,128,0.0055473262263110446,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,450.7283124923706,1
0.006424830456044309,0.8757324218750001,29526.505760908127,256,0.00358846924412326,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,365.7963445186615,1
0.006106968610020689,0.8931640625000001,56920.91015934944,512,0.0018517393930783665,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,364.5429062843323,1
0.015963085315306554,0.6734375,4642.1278467178345,32,0.060153675044337884,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,366.665002822876,1
0.008946997212115256,0.7963867187500001,8255.801698207855,64,0.008404979881714736,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,457.1674473285675,1
0.006197704086216014,0.88427734375,15246.865413427353,128,0.00365531815929121,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,365.7135338783264,1
0.006945228971902169,0.8686523437500001,29013.434896469116,256,0.004023093067125005,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,368.4146993160248,1
0.006071696310485308,0.8906738281250002,57011.75659584999,512,0.0016103777603753144,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,371.5778818130493,1
0.011956165178870526,0.736865234375,4854.481502532959,32,0.023300849541460056,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,455.8633062839508,1
0.011328510001584958,0.748974609375,8304.378992080688,64,0.01274685004067766,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,367.52596521377563,1
0.006778742086724134,0.8623535156250002,15300.44319987297,128,0.004322380689267935,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,363.0221514701843,1
0.006491037037395395,0.8612304687500001,29382.892315387726,256,0.00229099340938943,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,367.8677787780762,1
0.006710636614009034,0.8868164062500001,56693.82706642151,512,0.0019981026610691455,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,278.77620697021484,1
0.01312430622414727,0.749755859375,4674.439664840698,32,0.025611564088996563,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,526.7939252853394,1
0.012077436175361361,0.7540527343750001,8094.63499045372,64,0.01025756486571483,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,280.4942157268524,1
0.008257140709577131,0.791259765625,15202.392780780792,128,0.0063655383354052075,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,445.6333646774292,1
0.006822288977681786,0.8716308593750002,29165.38710641861,256,0.002723172669542251,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,449.83983635902405,1
