mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.03173099302349666,0.7896972656250001,1253.2357385158539,32,0.01656546777329193,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,269.2033369541168,1
0.022521577145377173,0.8357421875000001,2313.290502309799,64,0.012943593998488878,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,353.04182863235474,1
0.017470380061703674,0.8700195312500001,4512.047590255737,128,0.006894052491597691,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,264.1164274215698,1
0.01450466992695476,0.8982910156250001,8759.160751342773,256,0.0034967165704553604,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,359.78099751472473,1
0.01547301257306366,0.9021484375000001,17644.235085725784,512,0.0015382529440861603,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,442.35806250572205,1
0.029390737522020108,0.78046875,1334.100246667862,32,0.022005272980575086,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,275.1121447086334,1
0.020566933800731973,0.867626953125,2325.7360968589783,64,0.010058454809210304,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,370.902991771698,1
0.017795486246556406,0.8814941406250001,4516.133577823639,128,0.0053627747323997665,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,362.3104076385498,1
0.02035198728924897,0.8540039062500001,8883.88798904419,256,0.002840005605490248,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,355.1968894004822,1
0.020488471924585614,0.8632812500000001,17701.25323700905,512,0.0017831065485072184,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,443.62299251556396,1
0.01697362619632503,0.8860839843750001,1229.1975750923157,32,0.01824974912049826,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,270.7339768409729,1
0.015318939167593644,0.8908203125,2347.023135662079,64,0.009565632041665939,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,437.7982006072998,1
0.017241412347167515,0.8988769531250002,4525.627891540527,128,0.007845271799597264,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,363.0908989906311,1
0.02194759448819768,0.8430664062500002,9037.667971611023,256,0.006098523156294111,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,517.9871878623962,1
0.019234579249716995,0.86865234375,17569.532636404037,512,0.0011062323878872071,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,350.5413775444031,1
0.024778214996939805,0.844921875,1252.9166576862335,32,0.013864820443681314,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,363.0422658920288,1
0.02961813566891746,0.7862792968750001,2337.560593366623,64,0.010841413802058275,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,366.43924021720886,1
