g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.00026702880859375,16,0.0007788854189976213,True
1,1,0.0003590583801269531,32,0.000385744635335028,True
2,1,0.0009100437164306641,64,0.00021321125783546613,True
3,1,0.0016629695892333984,128,0.00013180588530414816,True
4,1,0.0002548694610595703,256,0.00011396452353995556,True
5,1,0.0005099773406982422,256,0.00011396452353995556,True
6,1,0.00019407272338867188,256,0.00011396452353995556,True
7,1,0.0005881786346435547,256,0.00011396452353995556,True
0,4,0.0011708736419677734,32,0.000734642926087492,True
1,4,0.0003046989440917969,64,0.0003410390257780893,True
2,4,0.0011439323425292969,128,0.00012086985369275105,True
3,4,0.00027179718017578125,256,0.00011396452353995556,True
4,4,0.0002911090850830078,256,0.00011396452353995556,True
5,4,0.0003440380096435547,256,0.00011396452353995556,True
6,4,0.000247955322265625,256,0.00011396452353995556,True
7,4,0.000904083251953125,256,0.00011396452353995556,True
0,16,0.00039124488830566406,64,0.0007911065374370807,True
1,16,0.00021409988403320312,128,0.0001709613849305569,True
2,16,0.00019097328186035156,256,0.00011396452353995556,True
3,16,0.00017404556274414062,256,0.00011396452353995556,True
4,16,0.00044798851013183594,256,0.00011396452353995556,True
5,16,0.0002799034118652344,256,0.00011396452353995556,True
6,16,0.0005240440368652344,256,0.00011396452353995556,True
7,16,0.00029277801513671875,256,0.00011396452353995556,True
0,32,0.000392913818359375,128,0.000245264877239304,True
1,32,0.0005412101745605469,256,6.857364514578634e-05,True
2,32,0.0002739429473876953,512,3.7752334790752684e-05,True
3,32,0.0015690326690673828,512,3.7752334790752684e-05,True
4,32,0.0004439353942871094,512,3.7752334790752684e-05,True
5,32,0.0006337165832519531,512,3.7752334790752684e-05,True
6,32,0.0003838539123535156,512,3.7752334790752684e-05,True
7,32,0.0002651214599609375,512,3.7752334790752684e-05,True
0,64,0.0007710456848144531,128,0.00017567367170912007,True
1,64,0.0009999275207519531,256,0.00011396452353995556,True
2,64,0.0009541511535644531,256,0.00011396452353995556,True
3,64,0.00021719932556152344,256,0.00011396452353995556,True
4,64,0.00043010711669921875,256,0.00011396452353995556,True
5,64,0.0003490447998046875,256,0.00011396452353995556,True
6,64,0.000347137451171875,256,0.00011396452353995556,True
7,64,0.00035691261291503906,256,0.00011396452353995556,True
0,128,0.0008921623229980469,256,0.00013771929386208193,True
1,128,0.0003483295440673828,512,3.7752334790752684e-05,True
2,128,0.0004029273986816406,512,3.7752334790752684e-05,True
3,128,0.0004570484161376953,512,3.7752334790752684e-05,True
4,128,0.0006198883056640625,512,3.7752334790752684e-05,True
5,128,0.00011515617370605469,512,3.7752334790752684e-05,True
6,128,0.0004298686981201172,512,3.7752334790752684e-05,True
7,128,0.0004820823669433594,512,3.7752334790752684e-05,True
0,256,0.0008478164672851562,256,0.00011396452353995556,True
1,256,0.00024509429931640625,256,0.00011396452353995556,True
2,256,0.00021195411682128906,256,0.00011396452353995556,True
3,256,0.0003190040588378906,256,0.00011396452353995556,True
4,256,0.0005481243133544922,256,0.00011396452353995556,True
5,256,9.894371032714844e-05,256,0.00011396452353995556,True
6,256,0.000225067138671875,256,0.00011396452353995556,True
7,256,0.00011682510375976562,256,0.00011396452353995556,True
