g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0034461021423339844,64,0.00102972962845449,True
1,1,0.011619091033935547,128,0.0005180676768534731,True
2,1,0.05699515342712402,256,0.0002470889437780066,True
3,1,0.15840792655944824,512,0.0001617342395145993,True
4,1,0.3434181213378906,1024,3.369302032640853e-05,True
5,1,0.8451488018035889,2048,1.9722440202318836e-05,True
6,1,0.0008249282836914062,4096,7.396013916860511e-06,True
7,1,0.0004968643188476562,4096,7.396013916860511e-06,True
0,4,0.0030562877655029297,128,0.00016643571946284297,True
1,4,0.015192985534667969,256,0.00016403158665978523,True
2,4,0.03706502914428711,512,0.00012130855541925278,True
3,4,0.08803892135620117,1024,3.074217716303451e-05,True
4,4,0.1744232177734375,2048,1.4761340393798505e-05,True
5,4,0.0003609657287597656,4096,7.396013916860511e-06,True
6,4,0.0003540515899658203,4096,7.396013916860511e-06,True
7,4,0.00037097930908203125,4096,7.396013916860511e-06,True
0,16,0.002777099609375,256,0.00023313694902049598,True
1,16,0.012273073196411133,512,6.596659629454216e-05,True
2,16,0.022597074508666992,1024,4.0269749176369274e-05,True
3,16,0.05838322639465332,2048,2.9305105467170023e-05,True
4,16,0.00033283233642578125,4096,7.396013916860511e-06,True
5,16,0.0005478858947753906,4096,7.396013916860511e-06,True
6,16,0.0005428791046142578,4096,7.396013916860511e-06,True
7,16,0.0003161430358886719,4096,7.396013916860511e-06,True
0,32,0.0050411224365234375,512,0.0001012412538448082,True
1,32,0.018481016159057617,1024,4.305310574959087e-05,True
2,32,0.058779001235961914,2048,2.8090584196727164e-05,True
3,32,0.0770571231842041,4096,8.090072195043874e-06,True
4,32,0.0008168220520019531,8192,1.0324727917065957e-06,True
5,32,0.0007979869842529297,8192,1.0324727917065957e-06,True
6,32,0.0009129047393798828,8192,1.0324727917065957e-06,True
7,32,0.0007939338684082031,8192,1.0324727917065957e-06,True
0,64,0.002104043960571289,512,8.368681825166036e-05,True
1,64,0.004455089569091797,1024,4.5450050564666e-05,True
2,64,0.010063886642456055,2048,2.0686987255214007e-05,True
3,64,0.010084867477416992,4096,7.396013916860511e-06,True
4,64,0.0003161430358886719,4096,7.396013916860511e-06,True
5,64,0.00036525726318359375,4096,7.396013916860511e-06,True
6,64,0.00035881996154785156,4096,7.396013916860511e-06,True
7,64,0.000370025634765625,4096,7.396013916860511e-06,True
0,128,0.004305839538574219,1024,5.265612424243393e-05,True
1,128,0.020516157150268555,2048,2.216302085900068e-05,True
2,128,0.016489028930664062,4096,9.425689058151221e-06,True
3,128,0.0005509853363037109,8192,1.0324727917065957e-06,True
4,128,0.0006420612335205078,8192,1.0324727917065957e-06,True
5,128,0.0005958080291748047,8192,1.0324727917065957e-06,True
6,128,0.0005619525909423828,8192,1.0324727917065957e-06,True
7,128,0.0005462169647216797,8192,1.0324727917065957e-06,True
0,256,0.0015919208526611328,1024,3.942636553544432e-05,True
1,256,0.002516031265258789,2048,1.874256255085527e-05,True
2,256,0.00034308433532714844,4096,7.396013916860511e-06,True
3,256,0.00037980079650878906,4096,7.396013916860511e-06,True
4,256,0.00035381317138671875,4096,7.396013916860511e-06,True
5,256,0.0003628730773925781,4096,7.396013916860511e-06,True
6,256,0.0003592967987060547,4096,7.396013916860511e-06,True
7,256,0.0003478527069091797,4096,7.396013916860511e-06,True
