g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.00993800163269043,128,3.318917433170476e-05,True
1,1,0.05435299873352051,256,1.4046841594339554e-05,True
2,1,0.1216897964477539,512,3.0785595921400954e-06,True
3,1,0.34949612617492676,1024,1.0664703113949514e-06,True
4,1,1.1013929843902588,2048,5.524240132004365e-07,True
5,1,3.463495969772339,4096,4.808607958484146e-07,True
6,1,7.8726818561553955,8192,4.2817313361531717e-07,True
7,1,0.0011730194091796875,16384,4.273171747559701e-07,True
0,4,0.014828920364379883,256,2.1556354830920554e-05,True
1,4,0.0516359806060791,512,8.385242117991965e-06,True
2,4,0.0956270694732666,1024,1.4289873102590889e-06,True
3,4,0.21924519538879395,2048,1.2018590425100228e-06,True
4,4,0.6849837303161621,4096,5.76604080260168e-07,True
5,4,1.653669834136963,8192,4.2733670890804376e-07,True
6,4,0.0010759830474853516,16384,4.273171747559701e-07,True
7,4,0.0020837783813476562,16384,4.273171747559701e-07,True
0,16,0.00812220573425293,512,3.016725224980199e-05,True
1,16,0.04208731651306152,1024,4.198108962683023e-06,True
2,16,0.05418109893798828,2048,2.1483604093486264e-06,True
3,16,0.14276909828186035,4096,7.420733194596352e-07,True
4,16,0.29242801666259766,8192,4.409378493441807e-07,True
5,16,0.0011489391326904297,16384,4.273171747559701e-07,True
6,16,0.002148151397705078,16384,4.273171747559701e-07,True
7,16,0.001313924789428711,16384,4.273171747559701e-07,True
0,32,0.0036280155181884766,512,2.817688801948215e-05,True
1,32,0.01063227653503418,1024,1.1926207778678588e-05,True
2,32,0.01821589469909668,2048,5.693178767307572e-06,True
3,32,0.03615999221801758,4096,3.0642014317017185e-06,True
4,32,0.0006849765777587891,8192,2.6703350146650706e-06,True
5,32,0.0006208419799804688,8192,2.6703350146650706e-06,True
6,32,0.0006492137908935547,8192,2.6703350146650706e-06,True
7,32,0.0006949901580810547,8192,2.6703350146650706e-06,True
0,64,0.006677865982055664,1024,1.770753664720459e-05,True
1,64,0.014882087707519531,2048,3.763110173471418e-06,True
2,64,0.0359339714050293,4096,1.0160871171116526e-06,True
3,64,0.07144021987915039,8192,4.6379068607826923e-07,True
4,64,0.0011548995971679688,16384,4.273171747559701e-07,True
5,64,0.0014979839324951172,16384,4.273171747559701e-07,True
6,64,0.0012128353118896484,16384,4.273171747559701e-07,True
7,64,0.0011458396911621094,16384,4.273171747559701e-07,True
0,128,0.003042936325073242,1024,1.3639259130782122e-05,True
1,128,0.005365848541259766,2048,9.65831404320383e-06,True
2,128,0.009407997131347656,4096,4.604785774908748e-06,True
3,128,0.0006079673767089844,8192,2.6703350146650706e-06,True
4,128,0.0006840229034423828,8192,2.6703350146650706e-06,True
5,128,0.0006909370422363281,8192,2.6703350146650706e-06,True
6,128,0.0005869865417480469,8192,2.6703350146650706e-06,True
7,128,0.0006718635559082031,8192,2.6703350146650706e-06,True
0,256,0.005650997161865234,2048,1.2753379125651776e-05,True
1,256,0.010428190231323242,4096,2.6026448272098435e-06,True
2,256,0.018511056900024414,8192,5.203100166273344e-07,True
3,256,0.0011229515075683594,16384,4.273171747559701e-07,True
4,256,0.00121307373046875,16384,4.273171747559701e-07,True
5,256,0.0011920928955078125,16384,4.273171747559701e-07,True
6,256,0.001188039779663086,16384,4.273171747559701e-07,True
7,256,0.0013842582702636719,16384,4.273171747559701e-07,True
