g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.002240896224975586,64,0.00012326933958028974,True
1,1,0.006910800933837891,128,3.419276780936009e-05,True
2,1,0.02890181541442871,256,1.786776707990434e-05,True
3,1,0.08349227905273438,512,9.645832429461265e-06,True
4,1,0.23908591270446777,1024,8.30915901617324e-06,True
5,1,0.468303918838501,2048,8.251737596554065e-06,True
6,1,0.0003552436828613281,4096,8.233088117703957e-06,True
7,1,0.00036787986755371094,4096,8.233088117703957e-06,True
0,4,0.0020809173583984375,128,6.567474484087121e-05,True
1,4,0.012319087982177734,256,3.137046436196833e-05,True
2,4,0.016396760940551758,512,1.323516738627184e-05,True
3,4,0.0575258731842041,1024,1.1074819899370425e-05,True
4,4,0.15013384819030762,2048,8.345341251825289e-06,True
5,4,0.0003590583801269531,4096,8.233088117703957e-06,True
6,4,0.0003330707550048828,4096,8.233088117703957e-06,True
7,4,0.0003628730773925781,4096,8.233088117703957e-06,True
0,16,0.001837015151977539,256,7.536157203502647e-05,True
1,16,0.011004924774169922,512,1.8576385131252593e-05,True
2,16,0.010854244232177734,1024,8.11288989166492e-06,True
3,16,0.029976844787597656,2048,9.427294576314083e-06,True
4,16,0.00037097930908203125,4096,8.233088117703957e-06,True
5,16,0.00037097930908203125,4096,8.233088117703957e-06,True
6,16,0.0003762245178222656,4096,8.233088117703957e-06,True
7,16,0.0003921985626220703,4096,8.233088117703957e-06,True
0,32,0.003364086151123047,512,1.9204697008445848e-05,True
1,32,0.01756596565246582,1024,9.72623005934814e-06,True
2,32,0.03836393356323242,2048,3.804799813211801e-06,True
3,32,0.05345416069030762,4096,2.044158472713775e-06,True
4,32,0.0008251667022705078,8192,1.687453117238391e-06,True
5,32,0.0005800724029541016,8192,1.687453117238391e-06,True
6,32,0.0006899833679199219,8192,1.687453117238391e-06,True
7,32,0.0008347034454345703,8192,1.687453117238391e-06,True
0,64,0.0016469955444335938,512,5.0880130371799837e-05,True
1,64,0.002839803695678711,1024,1.751371374947297e-05,True
2,64,0.009714841842651367,2048,9.908955054260815e-06,True
3,64,0.0010530948638916016,4096,8.233088117703957e-06,True
4,64,0.0003273487091064453,4096,8.233088117703957e-06,True
5,64,0.00035691261291503906,4096,8.233088117703957e-06,True
6,64,0.0003848075866699219,4096,8.233088117703957e-06,True
7,64,0.0003070831298828125,4096,8.233088117703957e-06,True
0,128,0.0031621456146240234,1024,2.2458342166853384e-05,True
1,128,0.012796878814697266,2048,5.580243910285887e-06,True
2,128,0.010562896728515625,4096,3.474960174942865e-06,True
3,128,0.0005590915679931641,8192,1.687453117238391e-06,True
4,128,0.0008797645568847656,8192,1.687453117238391e-06,True
5,128,0.0005691051483154297,8192,1.687453117238391e-06,True
6,128,0.0008347034454345703,8192,1.687453117238391e-06,True
7,128,0.0005609989166259766,8192,1.687453117238391e-06,True
0,256,0.0012316703796386719,1024,2.6698830480231805e-05,True
1,256,0.0033740997314453125,2048,1.5610779962926813e-05,True
2,256,0.00034809112548828125,4096,8.233088117703957e-06,True
3,256,0.00037407875061035156,4096,8.233088117703957e-06,True
4,256,0.00034689903259277344,4096,8.233088117703957e-06,True
5,256,0.0003898143768310547,4096,8.233088117703957e-06,True
6,256,0.00032591819763183594,4096,8.233088117703957e-06,True
7,256,0.0003819465637207031,4096,8.233088117703957e-06,True
