mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,m,compression_time
0.0027091815315792986,0.8,7.567022323608398,64,0.0009508619794206252,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.8051567077636719
0.0018252847937095967,1.0,5.235068321228027,128,0.0005845002616032824,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.2458360195159912
0.0010060541166882686,1.0,8.835230588912964,256,0.00033575106390293374,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.24586153030395508
2.0085794113775655,0.6,2.4847309589385986,64,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.331812858581543
1.9756788404551238,0.6,3.523073434829712,128,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.19875097274780273
2.077559304940262,0.6,5.461284399032593,256,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.2006673812866211
0.0017718635657881531,0.8,3.4397363662719727,64,0.0008972082281512028,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.1694345474243164
0.002194232311998459,0.8,5.313437223434448,128,0.0003538870808222905,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.1627352237701416
0.001980001725887062,1.0,9.096460819244385,256,0.000278151091795964,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.16390562057495117
0.003546792720182596,0.8,3.511183261871338,64,0.0009082043415041818,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2343177795410156
0.0022293816572212417,1.0,5.243987321853638,128,0.000414638437811643,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.18896985054016113
0.0015141300034655887,1.0,7.842810392379761,256,0.0002874972913140539,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.1897599697113037
0.0044888470605721105,0.8,3.449906826019287,64,0.001352850342507761,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2277858257293701
0.0021806023537383605,0.8,4.606441259384155,128,0.0006276560991507196,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.18710827827453613
0.0037586897825060543,0.8,8.57580852508545,256,0.00031122749242029624,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.18875432014465332
0.004251418771827753,0.8,3.218766212463379,64,0.0011722131273015357,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.2498955726623535
0.0029823254495063975,0.8,4.932733535766602,128,0.000617665168043291,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.18894505500793457
0.0023860237416813597,0.8,8.684134244918823,256,0.0003190149591265623,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.189652681350708
0.0019865444734508252,1.0,2.9494004249572754,64,0.0011692623601006202,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.202820062637329
0.0014608793061777906,1.0,5.143102407455444,128,0.0005330087389520122,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.17542028427124023
0.0024510025868292457,1.0,9.056838750839233,256,0.0003156605537072421,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.17730283737182617
2.038319050880082,0.6,2.4862020015716553,64,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.3418323993682861
2.0775592981906414,0.6,3.4921176433563232,128,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.198746919631958
2.0342120883276307,0.6,5.298430681228638,256,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.20116829872131348
0.0022610396019315383,0.8,3.512932538986206,64,0.000816878027058654,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.165867805480957
0.0017038969868229752,1.0,5.133481979370117,128,0.00047653251626966764,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.1624126434326172
0.0018191158266087503,1.0,8.281268835067749,256,0.00028072492177255715,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.16377878189086914
0.0026850064154380843,0.8,3.381422758102417,64,0.001014139925171853,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2338683605194092
0.0014691504046957802,0.8,5.052275896072388,128,0.0004950719969242234,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.18971967697143555
0.0009301744883076127,1.0,8.683629512786865,256,0.0003027117698385373,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.18996024131774902
0.001668671358402165,1.0,3.354802131652832,64,0.0010184795454132312,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2383451461791992
0.003832588495713443,0.8,5.185766935348511,128,0.0005538569363287005,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.18838739395141602
0.001909230875353221,0.8,8.120168924331665,256,0.0003362688482724252,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.1892542839050293
0.004915934632488442,0.8,3.4714226722717285,64,0.0012231927112349439,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.2501842975616455
0.002489609926242944,0.8,5.3355066776275635,128,0.0007448952586212032,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.1885981559753418
0.0011623122169747192,1.0,9.014707088470459,256,0.00032581232769290924,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.19014835357666016
0.003154022218873339,1.0,3.4860310554504395,64,0.0010838120554523822,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.2086141109466553
0.0028306075785765913,1.0,5.379495143890381,128,0.0005412332018563948,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.17627334594726562
0.0034294975519940114,0.8,8.884854555130005,256,0.00029874022158504765,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.17685508728027344
2.0806912389418395,0.6,2.4819235801696777,64,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.3341467380523682
2.0342120842812728,0.6,3.2692949771881104,128,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.19922804832458496
2.061510703045534,0.6,4.974036931991577,256,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.20046043395996094
0.0038477959184882744,0.8,3.3912301063537598,64,0.0008511729302920212,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.1721811294555664
0.00226313905830798,1.0,5.180575132369995,128,0.00040840879772374716,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.16379499435424805
0.002435986497880876,0.8,9.149358034133911,256,0.0002620897086823559,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.1643838882446289
0.002031237670512302,0.8,3.5096023082733154,64,0.0011691925170079775,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2237215042114258
0.0013541821664458428,1.0,4.723482131958008,128,0.0005550798155020686,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.1896381378173828
0.0030498799680522574,0.8,8.597116231918335,256,0.00028319711939883696,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.1897740364074707
0.00369450211196308,0.8,3.620227575302124,64,0.0010830158120248567,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.229304313659668
0.0029897595303478336,0.8,5.38899302482605,128,0.0005318723933738223,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.18840241432189941
0.00288493406843577,0.8,8.778792381286621,256,0.00030645763009562454,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.188978910446167
0.0025838497517391723,1.0,3.4688453674316406,64,0.001637513720271877,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.2368583679199219
0.0020593165128889547,0.8,5.45891547203064,128,0.0006760099740183989,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.1896064281463623
0.0029485247090862334,0.8,9.167779684066772,256,0.00030353866912902205,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.1904754638671875
0.003224252595441606,0.8,3.495561122894287,64,0.001166714321490847,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.1977286338806152
0.004210358663786393,0.8,5.15707540512085,128,0.0005226322804450234,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.1761026382446289
0.003113106381161139,1.0,9.212502241134644,256,0.00033637702391953184,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.17766809463500977
2.0559154660976606,0.6,2.5581254959106445,64,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.3251290321350098
2.0615106922265416,0.6,3.351829767227173,128,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.19947004318237305
2.0279390406709137,0.6,5.112619638442993,256,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.20134353637695312
0.001851211259518736,1.0,3.435467004776001,64,0.0007452899638509258,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.1728904247283936
0.0028837496598538744,0.8,5.319575786590576,128,0.00039817312635581636,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.1626722812652588
0.0016762998993379106,0.8,9.180922508239746,256,0.0002750318808675267,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.16399502754211426
0.001883100403158216,0.8,3.4024569988250732,64,0.001191936131168747,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2340679168701172
0.0030029601270236137,0.8,5.372866630554199,128,0.0006477509362803335,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.18833494186401367
0.003313898380647284,1.0,8.593214988708496,256,0.0002949238054739123,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.18871331214904785
0.0020361281908780585,1.0,3.5051469802856445,64,0.0010203717953094493,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2386457920074463
0.0029030096908494274,0.8,5.240988492965698,128,0.0005544849477046032,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.18687987327575684
0.0017044559791916064,0.8,8.97684931755066,256,0.0002760575186334657,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.19017696380615234
0.0020363925822627915,0.8,3.1667463779449463,64,0.0010102187711138466,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.244553804397583
0.0026082407690615566,0.8,4.8074791431427,128,0.0006108150028575343,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.18807363510131836
0.0026867088058695615,0.8,8.878179550170898,256,0.00025439124644721645,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.18924403190612793
0.0021746430155444503,1.0,3.353083372116089,64,0.0009755978526232445,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.2055671215057373
0.0034062864229787992,1.0,5.011647939682007,128,0.00048179301719564194,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.17435717582702637
0.003415425253231386,1.0,8.83400273323059,256,0.00029598658629537145,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.17609500885009766
2.095142342515862,0.6,2.5145604610443115,64,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.3415234088897705
2.0279390359621217,0.6,3.6059024333953857,128,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.19826602935791016
2.050934567111421,0.6,5.337095737457275,256,1.2860644648937036,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.20245122909545898
0.004632152367483721,0.8,3.6722798347473145,64,0.000977708710080405,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.1742801666259766
0.0022795137648926387,0.8,5.302873849868774,128,0.0004731619080315941,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.16171908378601074
0.0023442581965070364,1.0,9.042035818099976,256,0.00027121642222438513,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.16287899017333984
0.0020678260491684523,1.0,3.2199532985687256,64,0.0011730377670584602,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2348895072937012
0.003029050662193075,1.0,5.167623043060303,128,0.0005591867170143816,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.18823671340942383
0.001831701198492389,1.0,8.194342613220215,256,0.0003108002877074689,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.18876338005065918
0.0016384138453254455,1.0,3.3538904190063477,64,0.0010980512506802986,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2281765937805176
0.0017456633496795559,0.8,5.030523300170898,128,0.0005083021167514579,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.18652081489562988
0.0025496537025735473,0.8,8.888892889022827,256,0.0003673698646036172,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.18748927116394043
0.0035846036575450384,0.8,3.338542938232422,64,0.0011756338090221918,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.233785629272461
0.0026704670491045973,0.8,5.159152030944824,128,0.0005701504837936078,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.18748831748962402
0.001787445038385189,0.8,8.332690238952637,256,0.0003179249822916619,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.18853354454040527
0.002214006287512186,0.8,3.385817527770996,64,0.001135870895159763,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.191070318222046
0.0034807469830338378,1.0,5.1837756633758545,128,0.000558136711296009,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.17435574531555176
0.0032307298867421848,0.8,9.004056215286255,256,0.0003164080257984647,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.17876696586608887
