mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.006201206298021937,0.7210449218749999,1367.0512070655823,32,0.03102793757616734,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,639.3086466789246,1
0.004555291752523365,0.7886230468750002,2475.1009109020233,64,0.014236455369756373,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,508.37554144859314,1
0.0036099823706512634,0.8276855468750001,4795.412019252777,128,0.007969213026261357,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,912.1711437702179,1
0.003320260951135027,0.8419433593750001,9594.93396782875,256,0.00571362071909387,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,506.5395874977112,1
0.002752222978373044,0.8641601562500001,18529.209702014923,512,0.003562026235451987,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,644.3040127754211,1
0.006668262519760197,0.6998046875,1338.2614817619324,32,0.031805843541053536,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,503.60782170295715,1
0.004616989060764561,0.7850585937500001,2488.7130773067474,64,0.01707752407673485,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,908.8965265750885,1
0.003333037164727754,0.8418945312500001,4791.426330804825,128,0.006485976616926015,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,508.2834713459015,1
0.0029580637054451844,0.8576660156250001,9466.86878156662,256,0.004377046970775178,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,778.5063171386719,1
0.0027957372244534905,0.86474609375,18463.83515381813,512,0.0034058109327200214,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,504.0589392185211,1
0.005476612655670986,0.7496093750000001,1317.2181973457336,32,0.02255510825856094,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,639.0653774738312,1
0.004218026549408236,0.8008300781250001,2487.82869887352,64,0.011177881855069904,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,641.7294697761536,1
0.003627490677055794,0.8271972656250002,4823.87363243103,128,0.007238952252132003,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,640.2020556926727,1
0.0030595156476517717,0.853466796875,9283.014128446579,256,0.004737816026404329,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,641.2633860111237,1
0.002878579468702896,0.8600585937500002,18332.359085083008,512,0.004053447441406066,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,503.88693404197693,1
