mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
1.5252323267856564e-05,1.0,2506.788361787796,128,0.008869022921597969,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,335.35677456855774,1
1.631653993082317e-05,1.0,5698.892669677734,256,0.005410211306992596,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,707.1375954151154,1
1.0205792041637578e-05,1.0,9549.46193265915,512,0.003443545341271781,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,462.10954761505127,1
2.786835408955337e-05,0.8,1120.0725433826447,32,0.026635114481760536,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,586.8875749111176,1
2.9109692882629295e-05,1.0,998.6454193592072,64,0.015003710045319474,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,460.92020416259766,1
2.2405028065109298e-05,0.8,1850.5586032867432,128,0.010085437259999996,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,584.3803255558014,1
1.2814690865736926e-05,1.0,5246.5835292339325,256,0.005604510882273928,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,334.71226739883423,1
9.636058039262558e-06,1.0,10034.55892276764,512,0.0038843711560918037,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,581.5122861862183,1
3.920303281963276e-05,0.8,531.2518138885498,32,0.030824872144098736,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,455.0687606334686,1
1.774746209393124e-05,0.8,1162.3883085250854,64,0.013990340757609077,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,334.36409878730774,1
2.4503407900190156e-05,0.8,2207.7412447929382,128,0.009893590882981862,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,459.4692163467407,1
2.0443052569944316e-05,1.0,3800.0415675640106,256,0.006985821880705179,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,584.4835724830627,1
1.7104903935264688e-05,1.0,8315.397794008255,512,0.00475439678413464,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,457.0028021335602,1
6.188593644262651e-05,0.8,304.23003339767456,32,0.03406983295618665,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,454.4521908760071,1
2.443232326713823e-05,0.8,1457.2054154872894,64,0.013182200241032171,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,582.4614615440369,1
1.7968610806960456e-05,1.0,2162.86861038208,128,0.008704737229078385,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,457.74369406700134,1
1.6957834482962945e-05,0.8,3499.4149811267853,256,0.005765098694761495,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,585.051017999649,1
1.1456135242120801e-05,1.0,10045.646703243256,512,0.0036738975690228104,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,462.8691077232361,1
5.5322251131304665e-05,0.6,337.63497710227966,32,0.03115648159526596,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,334.1798620223999,1
1.2181053809222519e-05,0.8,952.1243231296539,64,0.011674006352119848,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,454.9175024032593,1
1.4866759090996732e-05,0.8,2064.5767633914948,128,0.008066917514087057,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,457.4620871543884,1
1.5675311417333057e-05,1.0,4974.982325792313,256,0.005216092796346938,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,456.04699754714966,1
1.1420748540557948e-05,1.0,8817.194023609161,512,0.004371338186534124,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,333.9792642593384,1
2.8329359781860116e-05,1.0,595.0012838840485,32,0.030227404222198107,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,706.6735570430756,1
3.530693255536387e-05,0.8,967.1071171760559,64,0.013857434828796145,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,457.26286721229553,1
2.158183562001567e-05,1.0,1897.2093567848206,128,0.007936368766028823,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,457.673885345459,1
1.0972881997915042e-05,0.8,4735.472910404205,256,0.005386272343212428,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,457.5034704208374,1
1.4423029331805506e-05,1.0,8979.426748037338,512,0.00441186302069535,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,336.251708984375,1
2.316886257182751e-05,0.8,742.3056452274323,32,0.024619404488408603,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,458.132860660553,1
2.7773910113980778e-05,0.8,1093.0843698978424,64,0.014295351338868001,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,455.6225552558899,1
1.2840894075370474e-05,1.0,2139.042272090912,128,0.007784621556236493,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,456.71341252326965,1
1.6397473613908724e-05,0.8,4138.023841619492,256,0.005673311010481408,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,332.07932567596436,1
8.513471196603042e-06,1.0,8738.667209625244,512,0.0037632083193102073,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,512,579.2063331604004,1
