mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0003666717597604032,0.673486328125,4524.927958011627,32,0.03102793757616734,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,647.6952667236328,1
0.0003137870851906663,0.7190429687500001,7840.9209105968475,64,0.014236455369756373,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,510.72464084625244,1
0.00027828516579854674,0.776318359375,14689.071327924728,128,0.007969213026261357,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,918.9403817653656,1
0.00025981421032129237,0.791455078125,28203.058526992798,256,0.00571362071909387,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,507.90769052505493,1
0.00024311032871343223,0.811767578125,54630.933267354965,512,0.003562026235451987,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,645.7353155612946,1
0.00040723657702742866,0.61494140625,4505.011794090271,32,0.031805843541053536,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,509.64239525794983,1
0.00032061752418710885,0.733056640625,7860.337553739548,64,0.01707752407673485,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,922.2580008506775,1
0.0002618518142172961,0.8001953125000001,14601.767900466919,128,0.006485976616926015,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,512.0656390190125,1
0.00024972942589675376,0.8058105468750001,28406.95948791504,256,0.004377046970775178,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,783.4474895000458,1
0.00023968487766554012,0.8213867187500001,54743.458631277084,512,0.0034058109327200214,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,509.88141989707947,1
0.00033193395296567227,0.724853515625,4590.276458740234,32,0.02255510825856094,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,644.8488256931305,1
0.00029474634843099784,0.7566406250000001,7951.131867647171,64,0.011177881855069904,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,646.5256135463715,1
0.0002659375925279618,0.7861328125000001,14598.876294851303,128,0.007238952252132003,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,647.1609861850739,1
0.00025273698256708676,0.7990722656250001,28119.775958776474,256,0.004737816026404329,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,648.0914831161499,1
0.0002492703618915507,0.8027343750000001,55136.87669157982,512,0.004053447441406066,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,509.59285378456116,1
0.00037514632574389256,0.6575683593749999,4475.092400312424,32,0.030937733139957513,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,921.0011143684387,1
0.00030684709095584665,0.745849609375,8001.620845317841,64,0.012471845910847157,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,785.865960597992,1
0.0002740482714851387,0.77119140625,14993.016346693039,128,0.00834748496549692,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,646.4157650470734,1
0.00025796039903607,0.792578125,28507.765838623047,256,0.006115446918112,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,643.0725100040436,1
