mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0008854512435555115,0.8599609375,657.77596783638,32,0.03102793757616734,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,646.4718687534332,1
0.0006927460454439257,0.8836425781250001,1312.5387299060822,64,0.014236455369756373,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,509.2415373325348,1
0.0005220782190002782,0.91572265625,2459.1369273662567,128,0.007969213026261357,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,917.174037694931,1
0.000452100960684695,0.9243164062500001,4844.106652736664,256,0.00571362071909387,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,505.8480131626129,1
0.00037371484072366135,0.9405761718750001,9396.28994846344,512,0.003562026235451987,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,645.5963339805603,1
0.0011451832393041003,0.811767578125,658.5048704147339,32,0.031805843541053536,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,508.3249206542969,1
0.0007106248068149033,0.8863769531250001,1299.5850279331207,64,0.01707752407673485,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,919.7261838912964,1
0.000348567138448965,0.9454589843750001,2481.5798065662384,128,0.006485976616926015,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,510.53192019462585,1
0.0003967413580081811,0.9338867187500001,4900.831594467163,256,0.004377046970775178,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,784.1305706501007,1
0.0003482279095115588,0.9434570312500001,9598.491541147232,512,0.0034058109327200214,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,512.2582154273987,1
0.0006596136909158061,0.8923339843750001,640.5019979476929,32,0.02255510825856094,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,649.3083364963531,1
0.0005189853539785452,0.9141601562500001,1303.7227935791016,64,0.011177881855069904,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,650.4476599693298,1
0.000432819757529887,0.9310058593750001,2483.279926776886,128,0.007238952252132003,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,647.4074764251709,1
0.0004363413836922926,0.9299804687500002,4834.92852807045,256,0.004737816026404329,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,649.1680512428284,1
0.00043270697325625227,0.931103515625,9498.22374010086,512,0.004053447441406066,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,508.4531762599945,1
0.0009053455983941807,0.8467773437500001,652.6749260425568,32,0.030937733139957513,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,919.6135144233704,1
0.0006230285586595653,0.8973632812500001,1306.9181637763977,64,0.012471845910847157,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,782.7948930263519,1
0.0005099226490716164,0.9181640625000002,2529.2257883548737,128,0.00834748496549692,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,644.7522110939026,1
0.0004473972847794087,0.92744140625,4861.213048696518,256,0.006115446918112,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,647.0483016967773,1
0.0003403464404513344,0.94833984375,9558.225800037384,512,0.0038140624896670916,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,374.15972542762756,1
0.0009338044509543079,0.847021484375,642.1556792259216,32,0.029408413733972738,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,780.201842546463,1
0.0004743181635840465,0.9242187500000001,1375.2767977714539,64,0.012914178907512897,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,645.3838806152344,1
0.0007182430043997379,0.8865234375000002,2494.262800216675,128,0.01054259128368562,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,919.6536166667938,1
0.00033453869977771874,0.9472656250000001,4926.694084882736,256,0.005120349090906917,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,506.45827054977417,1
0.0004155571121311285,0.9325195312500001,9571.260876178741,512,0.003917993865428515,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,779.1709101200104,1
0.0007666314496372829,0.8730957031250002,657.8437647819519,32,0.029844165590335425,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,645.7661283016205,1
0.0006280393366765365,0.8980957031250001,1307.1741445064545,64,0.016769305859281103,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,644.4675080776215,1
0.0005304965760449732,0.9147949218750001,2472.6586883068085,128,0.009635383000882514,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,917.106794834137,1
0.00037045917513922947,0.9443359375,4824.358814716339,256,0.004995872671813728,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,925.2741720676422,1
0.0004105912725082706,0.9334472656250001,9739.778059005737,512,0.0039793593381693415,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,920.9462325572968,1
0.0008326358672025013,0.8641601562500001,660.0081748962402,32,0.02886542933258468,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,780.5803952217102,1
0.0007360411364713824,0.883642578125,1297.6217947006226,64,0.016593450591168624,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,512.1507680416107,1
0.0003958872053713379,0.9344726562500001,2460.6529943943024,128,0.0063295005606675,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,781.8534336090088,1
0.0005295838563498369,0.9148437500000001,4777.7575578689575,256,0.005866177772424319,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,508.11377453804016,1
0.0003154798080101215,0.9497558593750001,9685.359424114227,512,0.0033080908216025495,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,512,647.961553812027,1
