mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,m,compression_time
0.0006272504403837309,0.8,13.952906847000122,32,0.00198664597853071,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.04040050506591797
0.0005423311981784807,0.8,22.08540654182434,64,0.0012897557369331292,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010034799575805664
0.0007877792491103476,0.8,48.21551489830017,128,0.0009506560793057783,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.010462284088134766
0.6086342377475104,0.4,1.6063530445098877,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05211281776428223
0.6015644282035595,0.4,2.9052507877349854,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013330221176147461
0.6211177632042403,0.4,5.543038845062256,128,1.6056376040782276,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.014845132827758789
0.0006172202549484003,0.8,9.641540288925171,32,0.0024876160133588954,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.036060333251953125
0.0007182763288331921,0.8,18.957485914230347,64,0.0015779750179669705,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.00907444953918457
0.000400626548467404,0.8,30.41179895401001,128,0.0009924624799784176,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.010149240493774414
0.0012938942665083706,1.0,10.962639331817627,32,0.004336084194102696,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.04382133483886719
0.0008871874390205123,0.8,21.597633838653564,64,0.0018014401813659653,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.010923147201538086
0.0009631509587010703,1.0,37.98515319824219,128,0.001304187137695756,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.011895418167114258
0.001486857986531412,1.0,12.67501974105835,32,0.004452610995984374,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04319453239440918
0.00105253001008458,1.0,13.614068746566772,64,0.0027210386314451274,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010751962661743164
0.001232440026052912,1.0,37.927831172943115,128,0.0017422069310812915,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.011858701705932617
0.001178624172484869,1.0,9.724044561386108,32,0.006515420663812055,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.04308962821960449
0.0014292025584266034,1.0,21.71970009803772,64,0.003392241252909489,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.01095890998840332
0.0010850363572096826,0.8,48.4745032787323,128,0.0017563627569265883,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.012192249298095703
0.0005041361404428507,0.8,9.72632360458374,32,0.0019553498585835882,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.04021573066711426
0.000741269087729858,1.0,24.42061996459961,64,0.0012897557369331292,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010164976119995117
0.0005027703932047173,0.8,32.585670709609985,128,0.0010499399541235022,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011457443237304688
0.5986579198942581,0.4,1.5361521244049072,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05287909507751465
0.6211177619208837,0.4,2.9463658332824707,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013314962387084961
0.6048559083485021,0.4,5.6239402294158936,128,1.6056376040782276,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.01452493667602539
0.0009483100930764122,1.0,12.526174783706665,32,0.002024416172479171,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.0364682674407959
0.000508268891349588,1.0,27.12292790412903,64,0.0014725550477858729,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.009057283401489258
0.0010848690181101944,0.8,37.6521201133728,128,0.0009674021629018092,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.010113239288330078
0.0014644326868600683,1.0,10.987833261489868,32,0.004174626924707603,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.043717384338378906
0.001512761682586685,1.0,19.05998992919922,64,0.0029796866651945475,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.011043787002563477
0.0005393780865551894,1.0,43.686760902404785,128,0.0012629834771733517,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.012537479400634766
0.001561118878191596,1.0,10.964295864105225,32,0.004529176457205741,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04274320602416992
0.0014505904602970254,1.0,19.15858268737793,64,0.0024690901247641506,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010898828506469727
0.001040606842519355,0.8,29.145276308059692,128,0.001465213002405985,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.011818647384643555
0.0014625898065860857,1.0,6.808960437774658,32,0.006999639276068059,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.043096303939819336
0.001287118609425978,1.0,24.152464866638184,64,0.0028756833322942654,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.01080775260925293
0.0010418763348632569,1.0,43.131155490875244,128,0.0016080484789986471,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.012140750885009766
0.0005103921824581803,0.6,12.216234922409058,32,0.002158787053380351,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.07079768180847168
0.0005821388221612467,0.8,18.90248465538025,64,0.0013349459868066127,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010026693344116211
0.0006359977681271883,0.8,37.78997325897217,128,0.0010499399541235022,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011190652847290039
0.5934616397082332,0.4,1.2401821613311768,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05298733711242676
0.6048559024415366,0.4,2.234534502029419,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013416290283203125
0.6397001501845819,0.4,4.241792678833008,128,1.6056376040782276,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.014453649520874023
0.0009209453164390416,0.8,10.577214002609253,32,0.002017089293290919,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.03784537315368652
0.001352809080931031,0.8,24.39505672454834,64,0.001601342834431252,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.00905466079711914
0.0005011404640655408,0.8,38.12716722488403,128,0.0009980917478986662,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.01057124137878418
0.0011387947805933643,0.8,8.486999988555908,32,0.004264396867724507,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.0483403205871582
0.0007975810389129768,1.0,21.512702226638794,64,0.001652585842315979,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.010894536972045898
0.0005378575158289301,0.8,32.72634291648865,128,0.0012088380025203627,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.012187480926513672
0.0012566653497079986,1.0,9.700695991516113,32,0.0050795832580003974,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04336833953857422
0.0014442769999379334,1.0,16.237046480178833,64,0.0031311546030281523,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010755300521850586
0.0009234024983016878,0.8,32.41923642158508,128,0.0012126515338815036,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.012031793594360352
0.0020762677062116028,1.0,12.236093521118164,32,0.0052985414162134425,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.04308605194091797
0.0013071685123385705,1.0,21.936099529266357,64,0.004436373078554379,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.010828018188476562
0.001251281434470888,0.8,35.715885162353516,128,0.002246115486530087,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.012340307235717773
0.000852413884286721,1.0,11.173867225646973,32,0.001918425135651658,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.03995347023010254
0.0006393395350092242,0.8,24.299938201904297,64,0.001366857009489797,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010216474533081055
0.0006465755351390992,0.6,49.280582666397095,128,0.0009445729687935778,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011321783065795898
0.663085842669121,0.4,1.5400855541229248,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05272626876831055
0.6397001533453036,0.4,2.7997894287109375,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013354778289794922
0.5960091700737801,0.4,5.907271146774292,128,1.6056376040782276,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.014539241790771484
0.0012514988974004296,1.0,12.236580848693848,32,0.0022493225072410805,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.03658318519592285
0.0005489748941229437,0.8,21.560587167739868,64,0.0013069952552404729,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.009095191955566406
0.0007471114055108422,0.6,49.57886743545532,128,0.0009264152198120712,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.01015782356262207
0.0013437177459573787,1.0,9.80001449584961,32,0.004861008324925864,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.04423236846923828
0.000916261959773833,0.8,18.872066259384155,64,0.0019702363846585413,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.011049270629882812
0.000972920904629006,0.6,48.20049571990967,128,0.0013035938962513427,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.012079000473022461
0.00129875018083027,1.0,8.959817171096802,32,0.00543987922233935,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04658913612365723
0.001357561068099664,0.8,16.751869440078735,64,0.002768668573776667,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010838985443115234
0.000836922376635241,1.0,43.79498100280762,128,0.0017030104553301673,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.011992692947387695
0.001107761689518839,0.8,11.192046403884888,32,0.003955018682866074,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.04313397407531738
0.0013657455688857523,1.0,19.09545612335205,64,0.003319681530115526,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.010826826095581055
0.0013370365686316491,0.8,54.300214529037476,128,0.0016159739437102694,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.012369632720947266
0.0005761691952968634,0.8,13.702771663665771,32,0.0022681759912108745,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.04309821128845215
0.0005727500208899632,0.6,24.366492748260498,64,0.0012897557369331292,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010003328323364258
0.000416088438147961,0.6,43.69576287269592,128,0.0010499399541235022,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011365175247192383
0.6650965398355577,0.4,1.2654495239257812,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05248141288757324
0.5960091665358106,0.4,2.432939052581787,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013255596160888672
0.00388055369176395,0.8,30.752662897109985,128,1.1371834724686227,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.014360904693603516
0.0007994995509442467,0.6,9.571621179580688,32,0.0020992414197416043,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.047393083572387695
0.0007363815582250256,0.8,26.735358238220215,64,0.0013113749989850376,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.009284496307373047
0.0005294048008468997,0.8,26.939575672149658,128,0.0010541197668199054,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.010302543640136719
0.0015501141601821737,1.0,9.894865036010742,32,0.004846388621820408,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.04417133331298828
0.0015648091579804997,1.0,21.58515977859497,64,0.0027702537723186538,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.010985136032104492
0.0005405969748065041,0.8,36.59487056732178,128,0.001070419008081025,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.012373924255371094
0.0014771672712477087,1.0,7.617692470550537,32,0.0064186957645342435,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04286003112792969
0.0008406779203556584,1.0,20.921183824539185,64,0.0025527210049587357,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010739803314208984
0.0005872090392415637,0.6,32.34791350364685,128,0.0013736695586088477,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.012029647827148438
0.0012996881043240273,0.8,11.139456272125244,32,0.0036745484470812606,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.043241262435913086
0.0015972931988785704,0.8,27.102519750595093,64,0.0027964205534609654,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.010932445526123047
0.0009183501265589743,1.0,43.6323516368866,128,0.0018392359033265748,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.012183427810668945
0.0008971533205715793,1.0,11.008663654327393,32,0.001974706465085685,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.0400083065032959
0.0004543408926047515,1.0,25.563664436340332,64,0.0012897557369331292,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010059118270874023
0.0006911062647917356,0.8,37.37484860420227,128,0.0008418670033671916,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011249303817749023
0.5801636135282527,0.4,1.4764163494110107,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05250883102416992
0.6490664684225552,0.4,2.6891136169433594,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013277292251586914
0.004572380704092429,0.8,37.40767574310303,128,1.1371834724686227,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.014656782150268555
0.0008805432167509125,0.8,9.618334770202637,32,0.0022112316766953466,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.03619384765625
0.0005501992996880893,0.8,16.385600566864014,64,0.0014925726159842334,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.009087562561035156
0.0006016371794281659,0.6,37.50044798851013,128,0.001078311944255006,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.013336658477783203
0.0014927625177541916,1.0,9.586094856262207,32,0.003644087348598779,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.043631553649902344
0.0008110299305143112,0.8,21.679282665252686,64,0.0021717741913811484,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.010924577713012695
0.000868433436970572,0.8,44.5858199596405,128,0.0012818532487415268,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.012084007263183594
0.0015553219442262928,1.0,13.008867502212524,32,0.005029646417162192,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04313921928405762
0.0008392421113439408,0.8,16.558552503585815,64,0.0026464700002843955,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010777711868286133
0.000978070096785921,1.0,32.439661741256714,128,0.001700705101377542,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.012142181396484375
0.001319394933617789,1.0,13.689334392547607,32,0.005278055847902419,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.04323410987854004
0.0011234461668194393,1.0,21.60808563232422,64,0.0036220770556516513,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.016478776931762695
0.0006339965272224914,0.8,32.42384648323059,128,0.0013739482651420332,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.01197504997253418
0.0009450525615905271,0.8,9.531131267547607,32,0.0019854926559186303,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.04018139839172363
0.0006415848391404554,0.8,19.102794647216797,64,0.0012897557369331292,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010036945343017578
0.000569322553386799,0.8,32.3713538646698,128,0.0009251568950017219,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011403799057006836
0.6117933786435277,0.4,1.5782122611999512,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.05251145362854004
0.6009938000926102,0.4,2.8438684940338135,64,1.605637604078233,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.013445138931274414
0.6809547303951268,0.4,5.56185245513916,128,1.6056376040782276,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-4.0,0.014724254608154297
0.0009335252398141879,1.0,10.961887836456299,32,0.002173007456596654,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,0.03632831573486328
0.0005256265423756485,1.0,18.940966606140137,64,0.0019279708692867548,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.009140729904174805
0.0007241502676870586,0.8,37.766780614852905,128,0.0010849438524598298,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-4.0,0.015582799911499023
0.0012342960684972892,1.0,11.0350341796875,32,0.004586882602499953,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,0.05161404609680176
0.0009602991632210531,0.8,21.756305932998657,64,0.0019506226676446747,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.010993480682373047
0.0010437650588987597,0.8,43.31270885467529,128,0.0012615564107651966,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-4.0,0.01278066635131836
0.0013911875655432872,1.0,8.450263738632202,32,0.004517554676499058,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,0.04401040077209473
0.0011463697085058056,1.0,13.50522780418396,64,0.002981664596950706,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.010725975036621094
0.0011908938571727396,0.8,42.30285596847534,128,0.0012377085472670135,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-4.0,0.011995553970336914
0.0016027805869124165,1.0,10.913490295410156,32,0.004650344534491868,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,0.04305124282836914
0.0009274842315863605,0.8,16.21190643310547,64,0.00322168848054738,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.010820627212524414
0.0006290698953893025,1.0,42.319032430648804,128,0.0019425508277441939,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-4.0,0.012211322784423828
0.0008330763216369159,0.8,13.768346309661865,32,0.0019259499128205793,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,0.04553103446960449
0.0005697377559362847,0.6,16.118784189224243,64,0.0012374697186066097,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.010037660598754883
0.0003256588596358737,0.8,35.66330122947693,128,0.0010499399541235022,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-4.0,0.011278390884399414
0.6348453743875109,0.4,1.5375981330871582,32,1.6056376040782436,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,0.053047895431518555
