g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.018857240676879883,128,0.00047020030603350804,True
1,1,0.07184481620788574,256,0.00012103518007555714,True
2,1,0.2068769931793213,512,5.072966299857207e-05,True
3,1,0.5815777778625488,1024,1.8730078360729152e-05,True
4,1,1.9023280143737793,2048,6.223545635952732e-06,True
5,1,5.930487155914307,4096,2.9183230123575044e-06,True
6,1,12.895875930786133,8192,1.7973462791420758e-06,True
7,1,0.0030851364135742188,16384,1.5627682987684466e-06,True
0,4,0.018375873565673828,256,0.00025542190130267706,True
1,4,0.06846904754638672,512,9.517050578899955e-05,True
2,4,0.1543409824371338,1024,3.161237776105885e-05,True
3,4,0.42176198959350586,2048,1.039432982907762e-05,True
4,4,1.1722450256347656,4096,4.898718535040203e-06,True
5,4,2.9610888957977295,8192,2.1680003214896715e-06,True
6,4,0.003000020980834961,16384,1.5627682987684466e-06,True
7,4,0.0030579566955566406,16384,1.5627682987684466e-06,True
0,16,0.014169931411743164,512,0.00020105487369859176,True
1,16,0.053833961486816406,1024,6.832403915302265e-05,True
2,16,0.10433197021484375,2048,1.9092097474082692e-05,True
3,16,0.2772836685180664,4096,7.241769764299022e-06,True
4,16,0.5560629367828369,8192,2.716212800013551e-06,True
5,16,0.003016948699951172,16384,1.5627682987684466e-06,True
6,16,0.003206014633178711,16384,1.5627682987684466e-06,True
7,16,0.003416776657104492,16384,1.5627682987684466e-06,True
0,32,0.0064508914947509766,512,0.00030553432245250534,True
1,32,0.016097068786621094,1024,9.85833038975592e-05,True
2,32,0.0356450080871582,2048,3.99547767422348e-05,True
3,32,0.07004904747009277,4096,1.893067424441064e-05,True
4,32,0.0019049644470214844,8192,1.485107132559449e-05,True
5,32,0.002034902572631836,8192,1.485107132559449e-05,True
6,32,0.0019631385803222656,8192,1.485107132559449e-05,True
7,32,0.0020461082458496094,8192,1.485107132559449e-05,True
0,64,0.012464046478271484,1024,0.0001348551961224409,True
1,64,0.02866530418395996,2048,3.4045145054228954e-05,True
2,64,0.07007908821105957,4096,1.2595602456810795e-05,True
3,64,0.13811707496643066,8192,4.540951404230498e-06,True
4,64,0.0031538009643554688,16384,1.5627682987684466e-06,True
5,64,0.003081798553466797,16384,1.5627682987684466e-06,True
6,64,0.0031120777130126953,16384,1.5627682987684466e-06,True
7,64,0.003137826919555664,16384,1.5627682987684466e-06,True
0,128,0.005531787872314453,1024,0.00019848999121130362,True
1,128,0.01085805892944336,2048,4.186626311031283e-05,True
2,128,0.019141197204589844,4096,2.2576548703634458e-05,True
3,128,0.002115011215209961,8192,1.485107132559449e-05,True
4,128,0.002165079116821289,8192,1.485107132559449e-05,True
5,128,0.0019659996032714844,8192,1.485107132559449e-05,True
6,128,0.0019488334655761719,8192,1.485107132559449e-05,True
7,128,0.0022988319396972656,8192,1.485107132559449e-05,True
0,256,0.010131359100341797,2048,5.900758491694802e-05,True
1,256,0.0204160213470459,4096,2.2675057246068775e-05,True
2,256,0.03689694404602051,8192,4.2709308778476895e-06,True
3,256,0.0031862258911132812,16384,1.5627682987684466e-06,True
4,256,0.003179788589477539,16384,1.5627682987684466e-06,True
5,256,0.0032646656036376953,16384,1.5627682987684466e-06,True
6,256,0.0030891895294189453,16384,1.5627682987684466e-06,True
7,256,0.003626585006713867,16384,1.5627682987684466e-06,True
