g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0003979206085205078,16,0.016844157833595608,True
1,1,0.0008602142333984375,32,0.005604389431760559,True
2,1,0.0022139549255371094,64,0.003564531607535004,True
3,1,0.008831977844238281,128,0.0013973544939618332,True
4,1,0.0004642009735107422,256,0.0004463732992885383,True
5,1,0.0003781318664550781,256,0.0004463732992885383,True
6,1,0.0006430149078369141,256,0.0004463732992885383,True
7,1,0.0003230571746826172,256,0.0004463732992885383,True
0,4,0.0007429122924804688,32,0.004300650937411277,True
1,4,0.0007486343383789062,64,0.0029673844866164867,True
2,4,0.002828836441040039,128,0.0014813241642213093,True
3,4,9.989738464355469e-05,256,0.0004463732992885383,True
4,4,0.0005681514739990234,256,0.0004463732992885383,True
5,4,0.00030493736267089844,256,0.0004463732992885383,True
6,4,0.00021004676818847656,256,0.0004463732992885383,True
7,4,0.0005240440368652344,256,0.0004463732992885383,True
0,16,0.0007321834564208984,64,0.0030017855981931962,True
1,16,0.00039386749267578125,128,0.0011668644392701655,True
2,16,0.00020503997802734375,256,0.0004463732992885383,True
3,16,0.00027489662170410156,256,0.0004463732992885383,True
4,16,0.00037360191345214844,256,0.0004463732992885383,True
5,16,0.0003368854522705078,256,0.0004463732992885383,True
6,16,0.0002899169921875,256,0.0004463732992885383,True
7,16,0.0013687610626220703,256,0.0004463732992885383,True
0,32,0.0005710124969482422,128,0.001605907929547623,True
1,32,0.0008440017700195312,256,0.0006559466546092185,True
2,32,0.0008282661437988281,512,0.000209776670250017,True
3,32,0.00040912628173828125,512,0.000209776670250017,True
4,32,0.0002808570861816406,512,0.000209776670250017,True
5,32,0.0005960464477539062,512,0.000209776670250017,True
6,32,0.0003008842468261719,512,0.000209776670250017,True
7,32,0.00046896934509277344,512,0.000209776670250017,True
0,64,0.001238107681274414,128,0.001353747153715279,True
1,64,0.00041604042053222656,256,0.0004463732992885383,True
2,64,0.0006878376007080078,256,0.0004463732992885383,True
3,64,0.0006961822509765625,256,0.0004463732992885383,True
4,64,0.00035691261291503906,256,0.0004463732992885383,True
5,64,0.00016498565673828125,256,0.0004463732992885383,True
6,64,0.0008199214935302734,256,0.0004463732992885383,True
7,64,0.0002868175506591797,256,0.0004463732992885383,True
0,128,0.0005898475646972656,256,0.000796531563616476,True
1,128,0.00022912025451660156,512,0.000209776670250017,True
2,128,0.00026702880859375,512,0.000209776670250017,True
3,128,0.0006091594696044922,512,0.000209776670250017,True
4,128,0.0003368854522705078,512,0.000209776670250017,True
5,128,0.00029587745666503906,512,0.000209776670250017,True
6,128,0.00028634071350097656,512,0.000209776670250017,True
7,128,0.0006039142608642578,512,0.000209776670250017,True
0,256,0.00046324729919433594,256,0.0004463732992885383,True
1,256,0.0004048347473144531,256,0.0004463732992885383,True
2,256,0.00043392181396484375,256,0.0004463732992885383,True
3,256,0.00026798248291015625,256,0.0004463732992885383,True
4,256,0.0027141571044921875,256,0.0004463732992885383,True
5,256,0.00028395652770996094,256,0.0004463732992885383,True
6,256,0.00043392181396484375,256,0.0004463732992885383,True
7,256,0.0006189346313476562,256,0.0004463732992885383,True
