g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.018871784210205078,128,0.0012812916034079525,True
1,1,0.09178590774536133,256,0.000548143037248483,True
2,1,0.19531512260437012,512,0.0002501793463596247,True
3,1,0.5934727191925049,1024,0.00013100512774699702,True
4,1,1.9399449825286865,2048,6.03554267448736e-05,True
5,1,6.352246999740601,4096,3.5463555845716144e-05,True
6,1,14.819030046463013,8192,1.8868075677191953e-05,True
7,1,0.003611326217651367,16384,2.5767652485075843e-06,True
0,4,0.01774430274963379,256,0.0006098942009091779,True
1,4,0.06954503059387207,512,0.0002576077271607691,True
2,4,0.16256213188171387,1024,0.00018147489095587943,True
3,4,0.41951775550842285,2048,5.5136132322886056e-05,True
4,4,1.1806790828704834,4096,2.5727471103298427e-05,True
5,4,2.977656126022339,8192,9.74518573193528e-06,True
6,4,0.003227710723876953,16384,2.5767652485075843e-06,True
7,4,0.004114866256713867,16384,2.5767652485075843e-06,True
0,16,0.014072895050048828,512,0.00027232248578101803,True
1,16,0.060396671295166016,1024,0.00018976503306489256,True
2,16,0.1035470962524414,2048,9.265315956863418e-05,True
3,16,0.2755589485168457,4096,2.405284061945956e-05,True
4,16,0.5532050132751465,8192,1.089532717624131e-05,True
5,16,0.0030260086059570312,16384,2.5767652485075843e-06,True
6,16,0.004022121429443359,16384,2.5767652485075843e-06,True
7,16,0.0030319690704345703,16384,2.5767652485075843e-06,True
0,32,0.006626129150390625,512,0.00029700178447078507,True
1,32,0.023047208786010742,1024,0.00011334771451965153,True
2,32,0.03545498847961426,2048,7.079216404370925e-05,True
3,32,0.06929588317871094,4096,4.139115806589544e-05,True
4,32,0.002015829086303711,8192,1.3948510243277923e-05,True
5,32,0.002101898193359375,8192,1.3948510243277923e-05,True
6,32,0.0019409656524658203,8192,1.3948510243277923e-05,True
7,32,0.0018658638000488281,8192,1.3948510243277923e-05,True
0,64,0.011954307556152344,1024,0.0001511785389918252,True
1,64,0.028419971466064453,2048,7.554819602662022e-05,True
2,64,0.06952595710754395,4096,2.5384992804466933e-05,True
3,64,0.1371140480041504,8192,1.3221822757758517e-05,True
4,64,0.003019094467163086,16384,2.5767652485075843e-06,True
5,64,0.003718852996826172,16384,2.5767652485075843e-06,True
6,64,0.0037567615509033203,16384,2.5767652485075843e-06,True
7,64,0.003374814987182617,16384,2.5767652485075843e-06,True
0,128,0.006343841552734375,1024,0.0001775732265310026,True
1,128,0.010522842407226562,2048,8.945620999512016e-05,True
2,128,0.0190582275390625,4096,2.8051190839040174e-05,True
3,128,0.00186920166015625,8192,1.3948510243277923e-05,True
4,128,0.001901865005493164,8192,1.3948510243277923e-05,True
5,128,0.001981973648071289,8192,1.3948510243277923e-05,True
6,128,0.0018889904022216797,8192,1.3948510243277923e-05,True
7,128,0.001847982406616211,8192,1.3948510243277923e-05,True
0,256,0.010116100311279297,2048,8.377904316403395e-05,True
1,256,0.019956111907958984,4096,3.3780949620254574e-05,True
2,256,0.03664088249206543,8192,1.2444261706878734e-05,True
3,256,0.0032129287719726562,16384,2.5767652485075843e-06,True
4,256,0.0037450790405273438,16384,2.5767652485075843e-06,True
5,256,0.0030410289764404297,16384,2.5767652485075843e-06,True
6,256,0.0033118724822998047,16384,2.5767652485075843e-06,True
7,256,0.0032510757446289062,16384,2.5767652485075843e-06,True
