g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0004189014434814453,16,0.008269796679277741,True
1,1,0.0005800724029541016,32,0.0035037719408204104,True
2,1,0.0014500617980957031,64,0.0017066278933230983,True
3,1,0.002588033676147461,128,0.0008986219964901565,True
4,1,0.0007140636444091797,256,0.0007813028332199767,True
5,1,0.0001690387725830078,256,0.0007813028332199767,True
6,1,0.0004611015319824219,256,0.0007813028332199767,True
7,1,0.0008380413055419922,256,0.0007813028332199767,True
0,4,0.0009450912475585938,32,0.005595870911329515,True
1,4,0.0004341602325439453,64,0.0019661027661208585,True
2,4,0.0010998249053955078,128,0.0011417436052127972,True
3,4,0.0007097721099853516,256,0.0007813028332199767,True
4,4,0.0005800724029541016,256,0.0007813028332199767,True
5,4,0.00018787384033203125,256,0.0007813028332199767,True
6,4,0.000392913818359375,256,0.0007813028332199767,True
7,4,0.0017328262329101562,256,0.0007813028332199767,True
0,16,0.00046896934509277344,64,0.002665674084137315,True
1,16,0.0007381439208984375,128,0.00129955533318582,True
2,16,0.0002067089080810547,256,0.0007813028332199767,True
3,16,0.0003001689910888672,256,0.0007813028332199767,True
4,16,0.0011577606201171875,256,0.0007813028332199767,True
5,16,0.0001838207244873047,256,0.0007813028332199767,True
6,16,0.00026106834411621094,256,0.0007813028332199767,True
7,16,0.00034880638122558594,256,0.0007813028332199767,True
0,32,0.0014033317565917969,128,0.001052558952397975,True
1,32,0.0014641284942626953,256,0.00048217964950203474,True
2,32,0.00025010108947753906,512,0.00023937799862472353,True
3,32,0.00016689300537109375,512,0.00023937799862472353,True
4,32,0.00048470497131347656,512,0.00023937799862472353,True
5,32,0.0005359649658203125,512,0.00023937799862472353,True
6,32,0.00037789344787597656,512,0.00023937799862472353,True
7,32,0.0008678436279296875,512,0.00023937799862472353,True
0,64,0.0010330677032470703,128,0.0012658239334430998,True
1,64,0.0003447532653808594,256,0.0007813028332199767,True
2,64,0.0004181861877441406,256,0.0007813028332199767,True
3,64,0.0004837512969970703,256,0.0007813028332199767,True
4,64,0.0008080005645751953,256,0.0007813028332199767,True
5,64,0.0003509521484375,256,0.0007813028332199767,True
6,64,0.0001537799835205078,256,0.0007813028332199767,True
7,64,0.00019216537475585938,256,0.0007813028332199767,True
0,128,0.0004341602325439453,256,0.0005678039129861645,True
1,128,0.00030422210693359375,512,0.00023937799862472353,True
2,128,0.0006480216979980469,512,0.00023937799862472353,True
3,128,0.0002429485321044922,512,0.00023937799862472353,True
4,128,0.00023293495178222656,512,0.00023937799862472353,True
5,128,0.0003108978271484375,512,0.00023937799862472353,True
6,128,0.0002551078796386719,512,0.00023937799862472353,True
7,128,0.00022101402282714844,512,0.00023937799862472353,True
0,256,0.00020194053649902344,256,0.0007813028332199767,True
1,256,0.00019788742065429688,256,0.0007813028332199767,True
2,256,0.0008399486541748047,256,0.0007813028332199767,True
3,256,0.0002841949462890625,256,0.0007813028332199767,True
4,256,0.0006289482116699219,256,0.0007813028332199767,True
5,256,0.000530242919921875,256,0.0007813028332199767,True
6,256,0.0003020763397216797,256,0.0007813028332199767,True
7,256,0.0001518726348876953,256,0.0007813028332199767,True
