dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,mmd,mae,top_k
compas,0,iid_shap,25.89456009864807,0.0001590251922607422,1235,32,0.002249694965862803,0.005585284724105276,0.6
compas,0,iid_sage,270.6102728843689,0.0001590251922607422,1235,32,0.002249694965862803,0.010009894062053869,1.0
compas,1,iid_shap,25.737256050109863,5.984306335449219e-05,1235,32,0.0040680244915680674,0.01305185017802137,0.6
compas,1,iid_sage,153.45077109336853,5.984306335449219e-05,1235,32,0.0040680244915680674,0.012267004907100048,1.0
compas,2,iid_shap,25.77661681175232,5.698204040527344e-05,1235,32,0.004539379450346548,0.006422716578603845,0.8
compas,2,iid_sage,148.31323194503784,5.698204040527344e-05,1235,32,0.004539379450346548,0.013152662607492099,1.0
