dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,mmd,mae,top_k
german,0,iid_shap,95.10405015945435,0.0003941059112548828,200,32,0.0022331281192451424,0.005571043581017959,0.0
german,0,iid_sage,224.38654804229736,0.0003941059112548828,200,32,0.0022331281192451424,0.004995794778803639,0.2
german,1,iid_shap,94.57711505889893,5.7220458984375e-05,200,32,0.00438434335840987,0.006629962754281431,0.2
german,1,iid_sage,363.70787811279297,5.7220458984375e-05,200,32,0.00438434335840987,0.005642729404532425,0.8
german,2,iid_shap,94.43326210975647,5.602836608886719e-05,200,32,0.0022558480108856305,0.0056388236089224865,0.0
german,2,iid_sage,195.68573904037476,5.602836608886719e-05,200,32,0.0022558480108856305,0.004031624629934704,0.2
