mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,m,compression_time
0.023528432689126202,1.0,19.507445335388184,64,0.0007654192790924608,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.4411652088165283
0.06624858577573896,0.8,51.81034994125366,128,0.00036034391430272983,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.2834627628326416
0.044501450284480194,0.8,90.30584049224854,256,0.0002875917039939502,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.25122714042663574
21.407009786965332,0.8,2.316345453262329,64,1.3854505358395828,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.3430242538452148
0.9528674707799186,0.6,4.7468650341033936,128,1.3859582247678979,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.2707846164703369
0.9230518575273003,0.6,11.462191104888916,256,1.3859582247678979,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.2778923511505127
0.01946506753962367,1.0,14.594617366790771,64,0.0005751816866877979,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.1853256225585938
0.04706267833732161,0.8,41.25669550895691,128,0.0004140160935026671,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.23894286155700684
0.05134773976927646,0.8,88.68725347518921,256,0.0002666375598252557,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.24170756340026855
0.04318814992403246,1.0,9.736502408981323,64,0.0009076057945299754,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2664647102355957
0.07658642612019274,0.8,55.632161378860474,128,0.0003736190048355681,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.2609078884124756
0.037534659968135584,1.0,76.62334132194519,256,0.00023393599165488776,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.2641427516937256
0.02004056705911582,1.0,17.08659791946411,64,0.0006935135515448998,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2960216999053955
0.04171539327583497,1.0,36.9029655456543,128,0.0004314554585178598,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.26001572608947754
0.015634208343731196,1.0,53.8081841468811,256,0.00026632312194030394,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.2674214839935303
0.05139949946385977,1.0,8.566936731338501,64,0.0010527303359385565,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.235032558441162
0.055327407501644325,0.8,45.38783502578735,128,0.00044428530746065675,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.26009273529052734
0.02529971993394555,1.0,67.64658236503601,256,0.00030394077457440716,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.26146507263183594
0.019920913506973465,1.0,12.539466619491577,64,0.0005757377224194782,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.2522790431976318
0.045111740521992134,0.8,43.88187313079834,128,0.0004314327510828164,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.2503700256347656
0.05678255507291238,1.0,101.50396966934204,256,0.00027026975278654497,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.2569139003753662
21.367061163324458,0.8,2.39847731590271,64,1.3854505358395828,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.575878620147705
22.012761901085977,0.8,3.269695997238159,128,1.3854505358395828,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.30040454864501953
1.0612473629830665,0.6,7.999324083328247,256,1.3859582247678979,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.27262139320373535
0.022810239823448222,1.0,12.327905178070068,64,0.0005251219128159512,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.4185278415679932
0.02739884995274023,1.0,34.291937589645386,128,0.00029597097710587494,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.2385270595550537
0.05521720578220584,0.8,96.81084156036377,256,0.00026701494506531365,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.2576785087585449
0.039805182157726424,1.0,11.735682725906372,64,0.0006292767234374885,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2502708435058594
0.05608398037139674,0.8,45.460368156433105,128,0.00046866663693978516,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.2700188159942627
0.04019118043722417,0.8,84.21119475364685,256,0.00030239717172841907,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.26088404655456543
0.06920714931293459,1.0,9.072199583053589,64,0.0011081873211296056,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2954208850860596
0.01592422955972316,1.0,25.555643558502197,128,0.00035798544146237177,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.2609260082244873
0.026770110670807264,1.0,58.19991612434387,256,0.00024363594853871184,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.2678859233856201
0.07526665471592936,1.0,6.395388841629028,64,0.0009662790742185345,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.2821574211120605
0.038386238162759906,0.8,41.18734335899353,128,0.00037279390351840913,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.26114583015441895
0.029427700809656662,1.0,68.17493271827698,256,0.00025127651963396946,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.2828645706176758
