mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.028538647893761943,0.9403320312500001,352.9363257884979,16,0.003166275107828298,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,0.2307267189025879,16
0.02027103267005777,0.9557128906250001,681.1066491603851,32,0.0012798240312387188,shapiq,kernel,kernel_thinning,gaussian,4,32,32.0,0.2294468879699707,31
0.014844587715270927,0.9659179687500001,1357.1133987903595,64,0.0005831376936483723,shapiq,kernel,kernel_thinning,gaussian,4,32,64.0,0.22923851013183594,61
0.009815979828047838,0.9791015625000001,2916.9971404075623,128,0.00033181490776501565,shapiq,kernel,kernel_thinning,gaussian,4,32,128.0,0.25879454612731934,126
0.006629549687836698,0.9850097656250001,5778.115686416626,256,0.0002531851290452636,shapiq,kernel,kernel_thinning,gaussian,4,32,256.0,0.2377007007598877,251
0.2554440544193209,0.6822753906250001,389.2442727088928,16,1.3859582247678979,shapiq,kernel,kernel_thinning,sobolev,4,32,16.0,0.3828434944152832,1
0.2554440544193209,0.6822753906250001,746.7209157943726,32,1.3859582247678979,shapiq,kernel,kernel_thinning,sobolev,4,32,32.0,0.36478114128112793,1
0.2554440544193209,0.6822753906250001,1490.5825045108795,64,1.3859582247678979,shapiq,kernel,kernel_thinning,sobolev,4,32,64.0,0.37664270401000977,1
0.2554440564237848,0.6822753906250001,2933.3408789634705,128,1.3859582247678979,shapiq,kernel,kernel_thinning,sobolev,4,32,128.0,0.379166841506958,1
0.2554440564237848,0.6822753906250001,5775.185883522034,256,1.3859582247678979,shapiq,kernel,kernel_thinning,sobolev,4,32,256.0,0.3641526699066162,1
0.028976692625890855,0.9344726562500001,390.32182598114014,16,0.003064423143522732,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,16.0,0.22375750541687012,16
0.017171467714161753,0.9630371093750001,752.7480299472809,32,0.0011961207930896167,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,0.2238762378692627,32
0.013100964263347333,0.97197265625,1486.899789094925,64,0.0006470442114969721,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,64.0,0.22468113899230957,64
0.010829169144433557,0.9730468750000001,2915.1693840026855,128,0.00034479349844784846,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,0.226090669631958,126
0.007991235712185862,0.9831542968750001,5766.584841251373,256,0.00024299408222150376,shapiq,kernel,kernel_thinning,inverse_multiquadric,4,32,256.0,0.2252211570739746,244
0.026968846909224218,0.9483886718750001,390.9750862121582,16,0.0031478387161896215,shapiq,kernel,kernel_thinning,matern,4,32,16.0,0.2980468273162842,16
0.019348150381638365,0.95947265625,747.9867095947266,32,0.0012662789877605496,shapiq,kernel,kernel_thinning,matern,4,32,32.0,0.2986283302307129,32
0.01102074855094868,0.975048828125,1485.0483965873718,64,0.0005506549438519803,shapiq,kernel,kernel_thinning,matern,4,32,64.0,0.31505465507507324,64
0.008721982316010402,0.97958984375,2934.5944895744324,128,0.0003358918237079678,shapiq,kernel,kernel_thinning,matern,4,32,128.0,0.302579402923584,128
0.007158021318830145,0.984228515625,5771.188696146011,256,0.0002397179061329746,shapiq,kernel,kernel_thinning,matern,4,32,256.0,0.3051717281341553,256
0.028538647893761943,0.9403320312500001,391.16268825531006,16,0.003166275107828298,shapiq,kernel,kernel_thinning,gaussian,4,32,16.0,0.2426750659942627,16
0.02022437429027803,0.953369140625,752.0373117923737,32,0.001206339788128341,shapiq,kernel,kernel_thinning,gaussian,4,32,32.0,0.2377016544342041,32
0.014234459081714014,0.967138671875,1473.6035306453705,64,0.0007058100666835765,shapiq,kernel,kernel_thinning,gaussian,4,32,64.0,0.2367093563079834,64
0.010132032505414616,0.9750000000000001,2909.419485092163,128,0.000349505390724425,shapiq,kernel,kernel_thinning,gaussian,4,32,128.0,0.2360093593597412,127
0.0075923610473895625,0.9853515625,5764.7806079387665,256,0.00024881933925025024,shapiq,kernel,kernel_thinning,gaussian,4,32,256.0,0.23960208892822266,246
0.2554440544193209,0.6822753906250001,387.5066993236542,16,1.3859582247678979,shapiq,kernel,kernel_thinning,sobolev,4,32,16.0,0.36616945266723633,1
