mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.003815282631723142,0.57177734375,4309.912657499313,16,0.03776647565538882,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,121.08220601081848,1
0.0033191839745875173,0.67216796875,7038.137912988663,32,0.017489954852278444,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,157.0550253391266,1
0.002841370204751087,0.715234375,12690.144412755966,64,0.013269558472493226,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,122.23646855354309,1
0.0029113995864937566,0.701123046875,23717.536072969437,128,0.006852283608276055,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,160.78606247901917,1
0.002382981357347897,0.7911132812500001,45720.51533102989,256,0.004781588565101025,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,86.48351263999939,1
0.005857772847457599,0.33178710937500006,4212.399448156357,16,0.0495410309645663,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,124.5192596912384,1
0.003535335841305835,0.633154296875,6946.414071798325,32,0.022248236580425074,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,123.46431589126587,1
0.0030322425439096128,0.6719726562499999,12692.890231132507,64,0.009026685609431206,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,89.3208441734314,1
0.002657678411749931,0.75166015625,24104.138456344604,128,0.007768261500310181,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,87.70539355278015,1
0.002395934897430929,0.7626953125000001,44993.92562818527,256,0.0031034604246632513,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,158.09652876853943,1
0.003907153498087555,0.5418945312499999,4079.6644115448,16,0.0521694463398763,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,88.60829019546509,1
0.004379498071247751,0.527587890625,6976.205550193787,32,0.0596869464933969,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,191.29954195022583,1
0.0032153049710136414,0.7000976562500001,12541.61746263504,64,0.01288785721711716,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,88.31456565856934,1
0.002927939437326145,0.690869140625,23103.233485221863,128,0.00728953315366665,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,86.34114980697632,1
0.0024582176704060583,0.7735351562500001,44184.89482212067,256,0.00600764505244844,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,188.55902767181396,1
0.004472538163428239,0.504833984375,4049.1791944503784,16,0.03724440651040073,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,86.83477234840393,1
0.0043544888612080945,0.48779296875,6846.657641649246,32,0.02383551715481813,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,121.8394992351532,1
0.003025667854803679,0.681787109375,12148.735852718353,64,0.0142979980457274,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,121.72373819351196,1
0.0026958372510180475,0.747705078125,22825.003928661346,128,0.00687766164883874,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,188.21291947364807,1
0.0024209270595101345,0.7943359375000001,44516.25704240799,256,0.003969761173193365,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,155.02587604522705,1
0.004115925386853004,0.549267578125,4069.5459303855896,16,0.05047002891697394,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,121.65319728851318,1
0.0035511627133335364,0.6115234375,6767.741031885147,32,0.030018529733035426,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,86.99174332618713,1
0.0028726989855049267,0.6952148437500001,12144.0319480896,64,0.008513400680070893,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,156.8385238647461,1
0.0027884940127625765,0.7042480468750001,22803.932645082474,128,0.007413271743369254,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,154.82165360450745,1
0.002441588338460304,0.771435546875,44417.834230184555,256,0.005136570406897967,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,87.45570921897888,1
0.004578170862592428,0.503125,4163.529022455215,16,0.03345589092543699,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,86.7510437965393,1
0.004190500994698153,0.5679199218750001,6755.542807817459,32,0.018754272527935267,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,121.33477973937988,1
0.0031492705731798612,0.6815429687500001,12156.214505910873,64,0.013523712752408046,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,155.48064064979553,1
0.0026102186026927617,0.74169921875,22480.33092021942,128,0.007566185527901448,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,154.57849621772766,1
0.00239504823062345,0.7747070312500001,43636.78472161293,256,0.004238725254582576,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,155.18843364715576,1
0.005072151354995849,0.485107421875,4102.671439647675,16,0.051088886508146025,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,121.31843519210815,1
0.003429364814005427,0.610693359375,6755.516453504562,32,0.01891994838916622,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,86.19877791404724,1
0.00317467094006294,0.6197265624999999,12001.643170595169,64,0.01685907181168589,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,190.02643060684204,1
0.0026592414097930416,0.71689453125,22231.69827723503,128,0.006934128465967082,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,122.41386699676514,1
0.0024164162814843486,0.7860351562500001,43365.028938770294,256,0.0040341004039773365,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,155.30605554580688,1
0.0044462793140760066,0.47773437500000004,3991.97843003273,16,0.0362057743310632,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,87.52819013595581,1
0.004886804846281448,0.552734375,6715.965384244919,32,0.047542328755173835,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,122.58418345451355,1
0.0030713978344166803,0.672998046875,11936.335340738297,64,0.009942835447661502,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,154.49812936782837,1
0.0026798765740775493,0.721826171875,22308.001563072205,128,0.00838016099620742,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,86.52321124076843,1
0.002415377707905219,0.7940917968750001,43248.96524119377,256,0.005348762347412328,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,120.34552478790283,1
0.005236204243046741,0.5268554687500001,4081.1390278339386,16,0.033229642909528345,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,121.3329222202301,1
0.004023868649545508,0.587109375,6691.413612604141,32,0.03031699562794976,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,121.41757011413574,1
0.003314850709992079,0.687255859375,11601.280723333359,64,0.011058445967048636,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,87.13104295730591,1
0.0026265492131709546,0.7421875,22053.258375167847,128,0.005773207897384225,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,120.55052852630615,1
0.0023789560423538576,0.7896972656250001,42211.78531551361,256,0.004126230185906632,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,121.48608040809631,1
0.004596336066536695,0.49462890625000006,3888.328501701355,16,0.0432360128324234,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,16,155.78427124023438,1
0.004016012212035772,0.566357421875,6453.811992883682,32,0.04349972698364657,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,32,154.5275800228119,1
0.003032612268880062,0.684814453125,11550.317948102951,64,0.01648863849822546,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,64,188.5661656856537,1
0.0026335112029024187,0.7205566406250001,21679.02472090721,128,0.005704593713414141,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,128,119.94994735717773,1
0.0024463598433185777,0.761328125,41953.62648892403,256,0.004802233496024377,shapiq,kernel,arfpy,Not needed,Not needed,Not needed,256,154.433926820755,1
