mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.21762340779686765,0.8,9.43780517578125,8,0.002984411148025612,sage,permutation,kernel_thinning,gaussian,4.0,32.0,8.0,0.009781360626220703,8
0.13887026010720765,0.8,16.51656484603882,16,0.0013098600305080366,sage,permutation,kernel_thinning,gaussian,4.0,32.0,16.0,0.010509729385375977,14
0.10795509651595459,1.0,50.78211736679077,32,0.0008723500857177324,sage,permutation,kernel_thinning,gaussian,4.0,32.0,32.0,0.04031014442443848,27
0.1456208533403898,1.0,117.17243027687073,64,0.0007642663318476739,sage,permutation,kernel_thinning,gaussian,4.0,32.0,64.0,0.010965585708618164,58
0.1021042309159842,0.8,169.86905193328857,128,0.0006288689941026382,sage,permutation,kernel_thinning,gaussian,4.0,32.0,128.0,0.010976552963256836,99
6.407723039829371,0.4,3.147181272506714,8,0.6511594336452741,sage,permutation,kernel_thinning,sobolev,4.0,32.0,8.0,0.02037787437438965,1
6.545120123917797,0.4,7.848556041717529,16,0.6511594336452741,sage,permutation,kernel_thinning,sobolev,4.0,32.0,16.0,0.01990795135498047,1
6.8344692922906845,0.4,17.556397914886475,32,0.6511594336452742,sage,permutation,kernel_thinning,sobolev,4.0,32.0,32.0,0.0713050365447998,1
6.446282454134562,0.4,39.432512521743774,64,0.6511594336452741,sage,permutation,kernel_thinning,sobolev,4.0,32.0,64.0,0.01987314224243164,1
6.404000992177716,0.4,81.49266719818115,128,0.6511594336452741,sage,permutation,kernel_thinning,sobolev,4.0,32.0,128.0,0.01965928077697754,1
0.2677580442366632,0.8,4.928506135940552,8,0.002982937230869287,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,8.0,0.009597539901733398,7
0.11819644099811095,0.8,16.605615615844727,16,0.0013884233298823156,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,16.0,0.009697914123535156,15
0.1093293366507551,0.8,43.26771807670593,32,0.0008112914209887911,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,32.0,0.03558492660522461,29
0.13491321419558008,1.0,121.80455160140991,64,0.0008481916139855272,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,64.0,0.00979471206665039,51
0.13386140634162255,1.0,272.3907001018524,128,0.0006734051823639176,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,128.0,0.010436296463012695,99
0.19575082382807052,1.0,14.178240537643433,8,0.007095502035939116,sage,permutation,kernel_thinning,matern,4.0,32.0,8.0,0.013585090637207031,8
0.17328235812924614,0.8,16.17065167427063,16,0.00117786560859523,sage,permutation,kernel_thinning,matern,4.0,32.0,16.0,0.013628482818603516,16
0.1938955366069607,1.0,49.71114730834961,32,0.001352770763364597,sage,permutation,kernel_thinning,matern,4.0,32.0,32.0,0.05123615264892578,32
0.16414505344819005,1.0,85.5383996963501,64,0.000822799846166844,sage,permutation,kernel_thinning,matern,4.0,32.0,64.0,0.013937234878540039,64
0.14272839443253824,1.0,153.1200246810913,128,0.0006532601712260222,sage,permutation,kernel_thinning,matern,4.0,32.0,128.0,0.01370859146118164,128
0.6344686593303174,0.8,2.6968743801116943,8,0.002984411148025612,sage,permutation,kernel_thinning,gaussian,4.0,32.0,8.0,0.013315916061401367,8
0.0852261871614268,0.8,25.292499542236328,16,0.0013098600305080366,sage,permutation,kernel_thinning,gaussian,4.0,32.0,16.0,0.010469436645507812,14
