mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.43498917450761065,0.8,73.5020477771759,16,0.01653765898552023,sage,permutation,kernel_thinning,gaussian,4.0,32.0,16.0,0.24049663543701172,16
0.2631740831123014,0.6,71.14071035385132,32,0.007645490250177744,sage,permutation,kernel_thinning,gaussian,4.0,32.0,32.0,0.24183440208435059,32
0.05562481017539102,1.0,72.64957594871521,64,0.0026835768080831768,sage,permutation,kernel_thinning,gaussian,4.0,32.0,64.0,1.1339116096496582,64
0.04039265330481057,1.0,122.8311870098114,128,0.0012166944440876182,sage,permutation,kernel_thinning,gaussian,4.0,32.0,128.0,0.2458055019378662,126
0.02904916988990691,0.8,250.44897294044495,256,0.0005434876117616505,sage,permutation,kernel_thinning,gaussian,4.0,32.0,256.0,0.21159815788269043,253
0.7675219285618653,0.4,17.90427565574646,16,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,16.0,0.6497795581817627,1
0.7735732190897462,0.4,35.64522671699524,32,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,32.0,0.6468029022216797,1
0.7819640280371749,0.4,70.46941304206848,64,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,64.0,2.929043769836426,1
0.777317454703813,0.4,139.77521228790283,128,1.0969170515222713,sage,permutation,kernel_thinning,sobolev,4.0,32.0,128.0,0.6479907035827637,1
0.7666575961361326,0.4,252.53077363967896,256,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,256.0,0.651695728302002,1
0.444116634897168,0.4,73.47995328903198,16,0.01749172906773533,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,16.0,0.19681477546691895,16
0.10905538659397387,0.8,36.44029116630554,32,0.00873729335912038,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,32.0,0.19762516021728516,32
0.06359340272322964,0.8,69.9612250328064,64,0.002706825128310386,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,64.0,1.0986886024475098,64
0.05774580228268423,1.0,139.0796992778778,128,0.0013111288492442807,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,128.0,0.19650959968566895,128
0.027376725757392795,1.0,256.7063891887665,256,0.000535068074743128,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,256.0,0.19793176651000977,253
0.37023222185768234,0.6,34.11598825454712,16,0.016943367833400946,sage,permutation,kernel_thinning,matern,4.0,32.0,16.0,0.27040982246398926,16
0.3888401956485429,0.6,103.61296820640564,32,0.00694169524546423,sage,permutation,kernel_thinning,matern,4.0,32.0,32.0,0.2683846950531006,32
0.04635121917618755,1.0,67.38831734657288,64,0.002176203053126602,sage,permutation,kernel_thinning,matern,4.0,32.0,64.0,1.4626641273498535,64
0.06298413134743669,1.0,133.41176080703735,128,0.0010316448156651448,sage,permutation,kernel_thinning,matern,4.0,32.0,128.0,0.2736525535583496,128
0.02840211750264268,1.0,277.47089529037476,256,0.0004894015027018805,sage,permutation,kernel_thinning,matern,4.0,32.0,256.0,0.2710299491882324,256
0.4318853973841624,0.8,56.61142134666443,16,0.01653765898552023,sage,permutation,kernel_thinning,gaussian,4.0,32.0,16.0,0.20938849449157715,16
0.0690575239025139,0.8,28.800877809524536,32,0.007699221158672831,sage,permutation,kernel_thinning,gaussian,4.0,32.0,32.0,0.20889639854431152,32
0.0731274321302037,0.8,63.86869239807129,64,0.0026632470004772646,sage,permutation,kernel_thinning,gaussian,4.0,32.0,64.0,1.1373732089996338,64
0.044115793813319065,0.8,128.1361825466156,128,0.001167936252458257,sage,permutation,kernel_thinning,gaussian,4.0,32.0,128.0,0.21351003646850586,126
0.029510458423749993,1.0,261.05917382240295,256,0.0006108960636901362,sage,permutation,kernel_thinning,gaussian,4.0,32.0,256.0,0.21238017082214355,252
0.79174049025328,0.4,18.809694528579712,16,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,16.0,0.6511373519897461,1
0.7676093132418856,0.4,36.61432361602783,32,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,32.0,0.6474356651306152,1
0.7769284851775987,0.4,68.91062116622925,64,1.096917051522271,sage,permutation,kernel_thinning,sobolev,4.0,32.0,64.0,3.6759443283081055,1
0.7786811262472195,0.4,133.91478037834167,128,1.0969170515222713,sage,permutation,kernel_thinning,sobolev,4.0,32.0,128.0,0.6515874862670898,1
0.6883946142082333,0.2,265.7439329624176,256,1.059611939576496,sage,permutation,kernel_thinning,sobolev,4.0,32.0,256.0,0.6518030166625977,1
0.4382939946082951,0.4,50.148003816604614,16,0.01749172906773533,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,16.0,0.1954035758972168,16
0.10814561756400859,0.8,32.82016372680664,32,0.00873729335912038,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,32.0,0.1960294246673584,32
0.0545327445502505,1.0,67.73401355743408,64,0.0025216729704010676,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,64.0,1.089479684829712,64
0.0449019908034147,0.8,137.53631782531738,128,0.0011398574611046208,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,128.0,0.19937753677368164,128
0.03470274885318256,0.8,278.2753036022186,256,0.00048730519615031165,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,256.0,0.19939970970153809,256
