g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0004589557647705078,16,0.008736331563094835,True
1,1,0.0005402565002441406,32,0.0036535146048464195,True
2,1,0.0011739730834960938,64,0.001757569289157157,True
3,1,0.0023849010467529297,128,0.0011756409809675628,True
4,1,0.0002789497375488281,256,0.00012917975136494952,True
5,1,0.0001571178436279297,256,0.00012917975136494952,True
6,1,0.0006470680236816406,256,0.00012917975136494952,True
7,1,0.0012540817260742188,256,0.00012917975136494952,True
0,4,0.0009140968322753906,32,0.001734919900289622,True
1,4,0.001093149185180664,64,0.0004546504102154181,True
2,4,0.0015339851379394531,128,0.0002798693485603909,True
3,4,8.702278137207031e-05,256,0.00012917975136494952,True
4,4,0.001149892807006836,256,0.00012917975136494952,True
5,4,0.0007581710815429688,256,0.00012917975136494952,True
6,4,0.000518798828125,256,0.00012917975136494952,True
7,4,0.0006558895111083984,256,0.00012917975136494952,True
0,16,0.0005328655242919922,64,0.0004880952911787695,True
1,16,0.00028896331787109375,128,0.00029690305852581034,True
2,16,0.0007560253143310547,256,0.00012917975136494952,True
3,16,0.0014700889587402344,256,0.00012917975136494952,True
4,16,0.0006098747253417969,256,0.00012917975136494952,True
5,16,0.0009832382202148438,256,0.00012917975136494952,True
6,16,0.0009779930114746094,256,0.00012917975136494952,True
7,16,0.00025916099548339844,256,0.00012917975136494952,True
0,32,0.0011141300201416016,128,0.000533187390660883,True
1,32,0.0005431175231933594,256,0.00018935429732769293,True
2,32,0.00044989585876464844,512,8.990226755023478e-05,True
3,32,0.0006539821624755859,512,8.990226755023478e-05,True
4,32,0.0005779266357421875,512,8.990226755023478e-05,True
5,32,0.0028378963470458984,512,8.990226755023478e-05,True
6,32,0.00026917457580566406,512,8.990226755023478e-05,True
7,32,0.0006959438323974609,512,8.990226755023478e-05,True
0,64,0.0008308887481689453,128,0.0004283839079648466,True
1,64,0.0016901493072509766,256,0.00012917975136494952,True
2,64,0.00023984909057617188,256,0.00012917975136494952,True
3,64,0.0006411075592041016,256,0.00012917975136494952,True
4,64,0.002624034881591797,256,0.00012917975136494952,True
5,64,0.00045490264892578125,256,0.00012917975136494952,True
6,64,0.001260995864868164,256,0.00012917975136494952,True
7,64,0.0005028247833251953,256,0.00012917975136494952,True
0,128,0.002348184585571289,256,0.00015800051821823757,True
1,128,0.0014989376068115234,512,8.990226755023478e-05,True
2,128,0.0003509521484375,512,8.990226755023478e-05,True
3,128,0.00011897087097167969,512,8.990226755023478e-05,True
4,128,0.0008170604705810547,512,8.990226755023478e-05,True
5,128,0.0018200874328613281,512,8.990226755023478e-05,True
6,128,0.00022602081298828125,512,8.990226755023478e-05,True
7,128,0.002590179443359375,512,8.990226755023478e-05,True
0,256,0.00035190582275390625,256,0.00012917975136494952,True
1,256,0.0005269050598144531,256,0.00012917975136494952,True
2,256,0.0005280971527099609,256,0.00012917975136494952,True
3,256,0.0009737014770507812,256,0.00012917975136494952,True
4,256,0.0004849433898925781,256,0.00012917975136494952,True
5,256,0.0017120838165283203,256,0.00012917975136494952,True
6,256,0.00027823448181152344,256,0.00012917975136494952,True
7,256,0.0006709098815917969,256,0.00012917975136494952,True
