g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.000659942626953125,32,0.0006400424262034132,True
1,1,0.0053789615631103516,64,0.00014063484876758459,True
2,1,0.008142232894897461,128,0.00020308126730328446,True
3,1,0.012115955352783203,256,5.498933006764517e-05,True
4,1,0.03424572944641113,512,5.74519276026475e-05,True
5,1,0.00016021728515625,1024,5.015356986315389e-05,True
6,1,0.0001480579376220703,1024,5.015356986315389e-05,True
7,1,0.0003821849822998047,1024,5.015356986315389e-05,True
0,4,0.0007927417755126953,64,0.0003029431952719097,True
1,4,0.004089832305908203,128,0.00012359635276815162,True
2,4,0.009301185607910156,256,8.156683193827341e-05,True
3,4,0.005857944488525391,512,5.144815986435347e-05,True
4,4,0.0005028247833251953,1024,5.015356986315389e-05,True
5,4,0.0002570152282714844,1024,5.015356986315389e-05,True
6,4,0.0002067089080810547,1024,5.015356986315389e-05,True
7,4,0.00016880035400390625,1024,5.015356986315389e-05,True
0,16,0.0006530284881591797,128,0.0003733624235824351,True
1,16,0.0010251998901367188,256,0.0001256379388021589,True
2,16,0.002190828323364258,512,4.762386053314138e-05,True
3,16,0.0001621246337890625,1024,5.015356986315389e-05,True
4,16,0.00026226043701171875,1024,5.015356986315389e-05,True
5,16,0.0001518726348876953,1024,5.015356986315389e-05,True
6,16,0.0005853176116943359,1024,5.015356986315389e-05,True
7,16,0.00015687942504882812,1024,5.015356986315389e-05,True
0,32,0.002961874008178711,256,9.695456140867975e-05,True
1,32,0.0017058849334716797,512,8.54381011070604e-05,True
2,32,0.007411956787109375,1024,2.907911483385206e-05,True
3,32,0.007038116455078125,2048,1.6764313522932284e-05,True
4,32,0.00020933151245117188,2048,1.6764313522932284e-05,True
5,32,0.0005702972412109375,2048,1.6764313522932284e-05,True
6,32,0.0006849765777587891,2048,1.6764313522932284e-05,True
7,32,0.00025010108947753906,2048,1.6764313522932284e-05,True
0,64,0.0004658699035644531,256,0.00025607685838369143,True
1,64,0.0007009506225585938,512,5.83698853799941e-05,True
2,64,0.0005640983581542969,1024,5.015356986315389e-05,True
3,64,0.00019407272338867188,1024,5.015356986315389e-05,True
4,64,0.00015687942504882812,1024,5.015356986315389e-05,True
5,64,0.0004551410675048828,1024,5.015356986315389e-05,True
6,64,0.00015592575073242188,1024,5.015356986315389e-05,True
7,64,0.0001499652862548828,1024,5.015356986315389e-05,True
0,128,0.0007879734039306641,512,0.0001034486600319795,True
1,128,0.0010199546813964844,1024,6.57458087149898e-05,True
2,128,0.0009028911590576172,2048,1.6764313522932284e-05,True
3,128,0.00023221969604492188,2048,1.6764313522932284e-05,True
4,128,0.0007097721099853516,2048,1.6764313522932284e-05,True
5,128,0.0005986690521240234,2048,1.6764313522932284e-05,True
6,128,0.00021123886108398438,2048,1.6764313522932284e-05,True
7,128,0.0002090930938720703,2048,1.6764313522932284e-05,True
0,256,0.00033092498779296875,512,8.3397255842943e-05,True
1,256,0.0006279945373535156,1024,5.015356986315389e-05,True
2,256,0.00046896934509277344,1024,5.015356986315389e-05,True
3,256,0.00027680397033691406,1024,5.015356986315389e-05,True
4,256,0.00019097328186035156,1024,5.015356986315389e-05,True
5,256,0.0044400691986083984,1024,5.015356986315389e-05,True
6,256,0.00015306472778320312,1024,5.015356986315389e-05,True
7,256,0.00015211105346679688,1024,5.015356986315389e-05,True
