g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.00023603439331054688,16,0.0007486311215088026,True
1,1,0.0003876686096191406,32,0.0007953243239329222,True
2,1,0.002721071243286133,64,0.00016117179038244167,True
3,1,0.005178213119506836,128,0.00022446271446874277,True
4,1,0.0005612373352050781,256,0.00016457231671718198,True
5,1,0.0008180141448974609,256,0.00016457231671718198,True
6,1,0.0005922317504882812,256,0.00016457231671718198,True
7,1,0.0008270740509033203,256,0.00016457231671718198,True
0,4,0.0004010200500488281,32,0.0006461246487639016,True
1,4,0.000324249267578125,64,0.0003254276628361641,True
2,4,0.0016388893127441406,128,0.0002574711111957839,True
3,4,8.106231689453125e-05,256,0.00016457231671718198,True
4,4,0.0003349781036376953,256,0.00016457231671718198,True
5,4,0.00021195411682128906,256,0.00016457231671718198,True
6,4,0.0002911090850830078,256,0.00016457231671718198,True
7,4,0.0004971027374267578,256,0.00016457231671718198,True
0,16,0.0003249645233154297,64,0.0005721530927829122,True
1,16,0.00046324729919433594,128,0.0002823613923947921,True
2,16,0.0007939338684082031,256,0.00016457231671718198,True
3,16,0.0010170936584472656,256,0.00016457231671718198,True
4,16,0.0006630420684814453,256,0.00016457231671718198,True
5,16,0.0003190040588378906,256,0.00016457231671718198,True
6,16,0.000637054443359375,256,0.00016457231671718198,True
7,16,0.000675201416015625,256,0.00016457231671718198,True
0,32,0.001622915267944336,128,0.00022931309695395363,True
1,32,0.0003361701965332031,256,0.00010403526377911199,True
2,32,0.0010190010070800781,512,3.215493821739912e-05,True
3,32,0.0004398822784423828,512,3.215493821739912e-05,True
4,32,0.0004222393035888672,512,3.215493821739912e-05,True
5,32,0.0009720325469970703,512,3.215493821739912e-05,True
6,32,0.0009701251983642578,512,3.215493821739912e-05,True
7,32,0.0006039142608642578,512,3.215493821739912e-05,True
0,64,0.0011339187622070312,128,0.00024309858181492672,True
1,64,0.0008656978607177734,256,0.00016457231671718198,True
2,64,0.0003077983856201172,256,0.00016457231671718198,True
3,64,0.00046896934509277344,256,0.00016457231671718198,True
4,64,0.00038123130798339844,256,0.00016457231671718198,True
5,64,0.000453948974609375,256,0.00016457231671718198,True
6,64,0.00037598609924316406,256,0.00016457231671718198,True
7,64,0.0008301734924316406,256,0.00016457231671718198,True
0,128,0.0005922317504882812,256,9.14655651094165e-05,True
1,128,0.00023508071899414062,512,3.215493821739912e-05,True
2,128,0.00032901763916015625,512,3.215493821739912e-05,True
3,128,0.00037479400634765625,512,3.215493821739912e-05,True
4,128,0.0014920234680175781,512,3.215493821739912e-05,True
5,128,0.00014638900756835938,512,3.215493821739912e-05,True
6,128,0.0009779930114746094,512,3.215493821739912e-05,True
7,128,0.0005481243133544922,512,3.215493821739912e-05,True
0,256,0.0003819465637207031,256,0.00016457231671718198,True
1,256,0.0010387897491455078,256,0.00016457231671718198,True
2,256,0.00015783309936523438,256,0.00016457231671718198,True
3,256,0.0007789134979248047,256,0.00016457231671718198,True
4,256,0.00044608116149902344,256,0.00016457231671718198,True
5,256,0.0006911754608154297,256,0.00016457231671718198,True
6,256,0.000865936279296875,256,0.00016457231671718198,True
7,256,0.0007708072662353516,256,0.00016457231671718198,True
