g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0024139881134033203,64,0.00015794667110013982,True
1,1,0.02000904083251953,128,0.00010650429165970365,True
2,1,0.022691011428833008,256,2.3758357255321272e-05,True
3,1,0.09392094612121582,512,2.538785221539719e-05,True
4,1,0.24417996406555176,1024,2.016957146611098e-05,True
5,1,0.4757869243621826,2048,1.9824902651066623e-05,True
6,1,0.00040078163146972656,4096,1.891084435912127e-05,True
7,1,0.0004200935363769531,4096,1.891084435912127e-05,True
0,4,0.0027687549591064453,128,7.546419827475503e-05,True
1,4,0.012106895446777344,256,2.3666993856696905e-05,True
2,4,0.015779972076416016,512,2.8779524280819757e-05,True
3,4,0.06851482391357422,1024,2.2778969699599472e-05,True
4,4,0.10990786552429199,2048,1.832866574402736e-05,True
5,4,0.0009138584136962891,4096,1.891084435912127e-05,True
6,4,0.0004680156707763672,4096,1.891084435912127e-05,True
7,4,0.00043511390686035156,4096,1.891084435912127e-05,True
0,16,0.0024030208587646484,256,7.005858595476866e-05,True
1,16,0.00851297378540039,512,4.82827442407352e-05,True
2,16,0.021820068359375,1024,2.4901557211132186e-05,True
3,16,0.05539703369140625,2048,1.767879197567268e-05,True
4,16,0.0005328655242919922,4096,1.891084435912127e-05,True
5,16,0.0004730224609375,4096,1.891084435912127e-05,True
6,16,0.0004711151123046875,4096,1.891084435912127e-05,True
7,16,0.0006592273712158203,4096,1.891084435912127e-05,True
0,32,0.004564046859741211,512,5.854558461981796e-05,True
1,32,0.014077901840209961,1024,1.4130302458559285e-05,True
2,32,0.029371023178100586,2048,6.973396404097443e-06,True
3,32,0.07359075546264648,4096,1.861033644523502e-06,True
4,32,0.0014638900756835938,8192,1.97283252711955e-06,True
5,32,0.001725912094116211,8192,1.97283252711955e-06,True
6,32,0.0012369155883789062,8192,1.97283252711955e-06,True
7,32,0.0006871223449707031,8192,1.97283252711955e-06,True
0,64,0.0018358230590820312,512,6.458029311673386e-05,True
1,64,0.006498098373413086,1024,3.806350398627423e-05,True
2,64,0.01394200325012207,2048,2.558065411184529e-05,True
3,64,0.0010461807250976562,4096,1.891084435912127e-05,True
4,64,0.0005109310150146484,4096,1.891084435912127e-05,True
5,64,0.0004971027374267578,4096,1.891084435912127e-05,True
6,64,0.0004940032958984375,4096,1.891084435912127e-05,True
7,64,0.0004818439483642578,4096,1.891084435912127e-05,True
0,128,0.004190921783447266,1024,1.9739060241885653e-05,True
1,128,0.012089967727661133,2048,5.650868389883712e-06,True
2,128,0.02109503746032715,4096,1.7353821484267229e-06,True
3,128,0.0014500617980957031,8192,1.97283252711955e-06,True
4,128,0.0007050037384033203,8192,1.97283252711955e-06,True
5,128,0.001455068588256836,8192,1.97283252711955e-06,True
6,128,0.0007359981536865234,8192,1.97283252711955e-06,True
7,128,0.0007300376892089844,8192,1.97283252711955e-06,True
0,256,0.0015530586242675781,1024,1.1646737623660641e-05,True
1,256,0.007770061492919922,2048,2.748879328295928e-05,True
2,256,0.0005567073822021484,4096,1.891084435912127e-05,True
3,256,0.0004930496215820312,4096,1.891084435912127e-05,True
4,256,0.0005109310150146484,4096,1.891084435912127e-05,True
5,256,0.0006949901580810547,4096,1.891084435912127e-05,True
6,256,0.0006248950958251953,4096,1.891084435912127e-05,True
7,256,0.0004551410675048828,4096,1.891084435912127e-05,True
