g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0028831958770751953,64,0.00012904938675384336,True
1,1,0.014722108840942383,128,9.094913540752536e-05,True
2,1,0.03784990310668945,256,2.0830802839100215e-05,True
3,1,0.09855389595031738,512,9.528413518200551e-06,True
4,1,0.29434895515441895,1024,8.80002969205762e-06,True
5,1,0.6436541080474854,2048,8.81766369986714e-06,True
6,1,0.000392913818359375,4096,8.060082147931524e-06,True
7,1,0.0010280609130859375,4096,8.060082147931524e-06,True
0,4,0.002313852310180664,128,0.00010824869091741185,True
1,4,0.009788751602172852,256,5.8161972638082204e-05,True
2,4,0.024205684661865234,512,2.7220561643392926e-05,True
3,4,0.08868980407714844,1024,1.3598887575350105e-05,True
4,4,0.15074586868286133,2048,1.0103141572015417e-05,True
5,4,0.00038623809814453125,4096,8.060082147931524e-06,True
6,4,0.00041294097900390625,4096,8.060082147931524e-06,True
7,4,0.0004069805145263672,4096,8.060082147931524e-06,True
0,16,0.0020339488983154297,256,4.6800492018217454e-05,True
1,16,0.005425930023193359,512,2.5287701513887484e-05,True
2,16,0.01164102554321289,1024,1.8482775178352284e-05,True
3,16,0.04006505012512207,2048,9.385678560791533e-06,True
4,16,0.0006618499755859375,4096,8.060082147931524e-06,True
5,16,0.0004067420959472656,4096,8.060082147931524e-06,True
6,16,0.0004379749298095703,4096,8.060082147931524e-06,True
7,16,0.0004069805145263672,4096,8.060082147931524e-06,True
0,32,0.004613161087036133,512,5.5122498246351626e-05,True
1,32,0.009268999099731445,1024,1.0994916046946912e-05,True
2,32,0.0353240966796875,2048,3.88260082395675e-06,True
3,32,0.05886197090148926,4096,1.3927328119667237e-06,True
4,32,0.0009851455688476562,8192,1.0369569041213111e-06,True
5,32,0.0006527900695800781,8192,1.0369569041213111e-06,True
6,32,0.0005929470062255859,8192,1.0369569041213111e-06,True
7,32,0.0006520748138427734,8192,1.0369569041213111e-06,True
0,64,0.0020761489868164062,512,3.32312094175613e-05,True
1,64,0.0035178661346435547,1024,2.750011521746032e-05,True
2,64,0.013020038604736328,2048,9.993047370704389e-06,True
3,64,0.0004239082336425781,4096,8.060082147931524e-06,True
4,64,0.0003819465637207031,4096,8.060082147931524e-06,True
5,64,0.0004928112030029297,4096,8.060082147931524e-06,True
6,64,0.00040078163146972656,4096,8.060082147931524e-06,True
7,64,0.00042128562927246094,4096,8.060082147931524e-06,True
0,128,0.003801107406616211,1024,2.7972087161654002e-05,True
1,128,0.016483068466186523,2048,1.1004606642606163e-05,True
2,128,0.020247936248779297,4096,3.3255612545968205e-06,True
3,128,0.0014009475708007812,8192,1.0369569041213111e-06,True
4,128,0.0007150173187255859,8192,1.0369569041213111e-06,True
5,128,0.0008602142333984375,8192,1.0369569041213111e-06,True
6,128,0.0014748573303222656,8192,1.0369569041213111e-06,True
7,128,0.0007498264312744141,8192,1.0369569041213111e-06,True
0,256,0.001911163330078125,1024,1.8648689559919163e-05,True
1,256,0.0029129981994628906,2048,1.552171717111861e-05,True
2,256,0.0005381107330322266,4096,8.060082147931524e-06,True
3,256,0.0004260540008544922,4096,8.060082147931524e-06,True
4,256,0.0004410743713378906,4096,8.060082147931524e-06,True
5,256,0.0004379749298095703,4096,8.060082147931524e-06,True
6,256,0.0004000663757324219,4096,8.060082147931524e-06,True
7,256,0.0004642009735107422,4096,8.060082147931524e-06,True
