g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0002582073211669922,16,0.0007160008184110556,True
1,1,0.0006730556488037109,32,0.0007720156591599636,True
2,1,0.0012087821960449219,64,0.0003710186683729688,True
3,1,0.001592874526977539,128,0.00026226539156914974,True
4,1,0.0007109642028808594,256,0.0002814947360307851,True
5,1,0.0005300045013427734,256,0.0002814947360307851,True
6,1,0.0008661746978759766,256,0.0002814947360307851,True
7,1,0.002368927001953125,256,0.0002814947360307851,True
0,4,0.0008780956268310547,32,0.0010768334286068715,True
1,4,0.0002949237823486328,64,0.0005997572116720473,True
2,4,0.0004401206970214844,128,0.00028823984033721217,True
3,4,0.0006227493286132812,256,0.0002814947360307851,True
4,4,0.0008006095886230469,256,0.0002814947360307851,True
5,4,0.0012447834014892578,256,0.0002814947360307851,True
6,4,0.00015306472778320312,256,0.0002814947360307851,True
7,4,0.0011692047119140625,256,0.0002814947360307851,True
0,16,0.0007741451263427734,64,0.000367515501178195,True
1,16,0.00022912025451660156,128,0.0002773674063285547,True
2,16,0.0003509521484375,256,0.0002814947360307851,True
3,16,0.0004069805145263672,256,0.0002814947360307851,True
4,16,0.0011301040649414062,256,0.0002814947360307851,True
5,16,0.0002498626708984375,256,0.0002814947360307851,True
6,16,0.0007350444793701172,256,0.0002814947360307851,True
7,16,0.00032401084899902344,256,0.0002814947360307851,True
0,32,0.001275777816772461,128,0.00026957304704944285,True
1,32,0.0003426074981689453,256,0.00020098745414864894,True
2,32,0.0005409717559814453,512,0.00012081091806614985,True
3,32,0.0008318424224853516,512,0.00012081091806614985,True
4,32,0.0002751350402832031,512,0.00012081091806614985,True
5,32,0.0004150867462158203,512,0.00012081091806614985,True
6,32,0.0002751350402832031,512,0.00012081091806614985,True
7,32,0.00011920928955078125,512,0.00012081091806614985,True
0,64,0.0012290477752685547,128,0.00033580301465074847,True
1,64,0.0003609657287597656,256,0.0002814947360307851,True
2,64,0.001043081283569336,256,0.0002814947360307851,True
3,64,0.00015211105346679688,256,0.0002814947360307851,True
4,64,0.0003561973571777344,256,0.0002814947360307851,True
5,64,0.0011372566223144531,256,0.0002814947360307851,True
6,64,0.0006971359252929688,256,0.0002814947360307851,True
7,64,0.0006909370422363281,256,0.0002814947360307851,True
0,128,0.0005612373352050781,256,0.0002851276650954748,True
1,128,0.0017080307006835938,512,0.00012081091806614985,True
2,128,0.0010340213775634766,512,0.00012081091806614985,True
3,128,0.000125885009765625,512,0.00012081091806614985,True
4,128,0.0003409385681152344,512,0.00012081091806614985,True
5,128,0.0007658004760742188,512,0.00012081091806614985,True
6,128,0.0006420612335205078,512,0.00012081091806614985,True
7,128,0.0004630088806152344,512,0.00012081091806614985,True
0,256,0.0013430118560791016,256,0.0002814947360307851,True
1,256,0.00020885467529296875,256,0.0002814947360307851,True
2,256,0.0004239082336425781,256,0.0002814947360307851,True
3,256,0.00024700164794921875,256,0.0002814947360307851,True
4,256,0.00043487548828125,256,0.0002814947360307851,True
5,256,0.0019979476928710938,256,0.0002814947360307851,True
6,256,0.0006799697875976562,256,0.0002814947360307851,True
7,256,0.0004730224609375,256,0.0002814947360307851,True
