g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.003599882125854492,64,0.0012808914399180527,True
1,1,0.024053096771240234,128,0.0004099226610017048,True
2,1,0.048451900482177734,256,0.0001640327468410696,True
3,1,0.1633622646331787,512,0.0003650316706966805,True
4,1,0.3869292736053467,1024,0.0004186702166892875,True
5,1,0.8206179141998291,2048,9.877590096918354e-05,True
6,1,0.0004868507385253906,4096,1.3876924052080852e-05,True
7,1,0.0004799365997314453,4096,1.3876924052080852e-05,True
0,4,0.004140138626098633,128,0.00027140143578963105,True
1,4,0.009781122207641602,256,0.0001505307852418536,True
2,4,0.04861021041870117,512,0.00020309621417480272,True
3,4,0.12376189231872559,1024,0.0001481099405300501,True
4,4,0.21236491203308105,2048,6.037736166297769e-05,True
5,4,0.0004968643188476562,4096,1.3876924052080852e-05,True
6,4,0.00047707557678222656,4096,1.3876924052080852e-05,True
7,4,0.0004730224609375,4096,1.3876924052080852e-05,True
0,16,0.004297971725463867,256,0.00030891449447900676,True
1,16,0.01566004753112793,512,0.00016133430955034278,True
2,16,0.05020594596862793,1024,0.00012926173291516463,True
3,16,0.06116914749145508,2048,7.907226652825727e-05,True
4,16,0.0010309219360351562,4096,1.3876924052080852e-05,True
5,16,0.0005118846893310547,4096,1.3876924052080852e-05,True
6,16,0.0004978179931640625,4096,1.3876924052080852e-05,True
7,16,0.0004830360412597656,4096,1.3876924052080852e-05,True
0,32,0.007444858551025391,512,9.429303756558483e-05,True
1,32,0.02440023422241211,1024,9.455186487028477e-05,True
2,32,0.057666778564453125,2048,3.579101479478375e-05,True
3,32,0.09159302711486816,4096,7.151992342580016e-06,True
4,32,0.0007817745208740234,8192,2.486120590283747e-06,True
5,32,0.0013723373413085938,8192,2.486120590283747e-06,True
6,32,0.0006310939788818359,8192,2.486120590283747e-06,True
7,32,0.0007867813110351562,8192,2.486120590283747e-06,True
0,64,0.0026259422302246094,512,0.0001526896425219082,True
1,64,0.008332014083862305,1024,6.465877735051251e-05,True
2,64,0.019886255264282227,2048,2.427986191899656e-05,True
3,64,0.0010330677032470703,4096,1.3876924052080852e-05,True
4,64,0.0004699230194091797,4096,1.3876924052080852e-05,True
5,64,0.0004930496215820312,4096,1.3876924052080852e-05,True
6,64,0.0004799365997314453,4096,1.3876924052080852e-05,True
7,64,0.0004811286926269531,4096,1.3876924052080852e-05,True
0,128,0.0055179595947265625,1024,4.6017733890568735e-05,True
1,128,0.0135650634765625,2048,2.0201690593246724e-05,True
2,128,0.03434491157531738,4096,1.5925287265794452e-05,True
3,128,0.0008540153503417969,8192,2.486120590283747e-06,True
4,128,0.0006959438323974609,8192,2.486120590283747e-06,True
5,128,0.0007331371307373047,8192,2.486120590283747e-06,True
6,128,0.0006930828094482422,8192,2.486120590283747e-06,True
7,128,0.000997781753540039,8192,2.486120590283747e-06,True
0,256,0.0019330978393554688,1024,2.9530657212006872e-05,True
1,256,0.00628209114074707,2048,3.552241299731307e-05,True
2,256,0.0005371570587158203,4096,1.3876924052080852e-05,True
3,256,0.00046896934509277344,4096,1.3876924052080852e-05,True
4,256,0.0004699230194091797,4096,1.3876924052080852e-05,True
5,256,0.00047898292541503906,4096,1.3876924052080852e-05,True
6,256,0.0004851818084716797,4096,1.3876924052080852e-05,True
7,256,0.00043511390686035156,4096,1.3876924052080852e-05,True
