g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0029189586639404297,64,0.008709374187559238,True
1,1,0.020521879196166992,128,0.0010845062851720932,True
2,1,0.05548095703125,256,0.0010980707124492728,True
3,1,0.11144709587097168,512,0.0031904641757569685,True
4,1,0.30751991271972656,1024,0.0030296446379791675,True
5,1,0.6829187870025635,2048,0.0017882555129713484,True
6,1,0.00028514862060546875,4096,1.788698229576724e-05,True
7,1,0.0003209114074707031,4096,1.788698229576724e-05,True
0,4,0.0025911331176757812,128,0.0021521803870703238,True
1,4,0.006996870040893555,256,0.0018411139844758395,True
2,4,0.028968095779418945,512,0.00035285989504152404,True
3,4,0.06726908683776855,1024,0.0005229023279607059,True
4,4,0.14672017097473145,2048,0.0002607059046193516,True
5,4,0.00040793418884277344,4096,1.788698229576724e-05,True
6,4,0.0003180503845214844,4096,1.788698229576724e-05,True
7,4,0.00031304359436035156,4096,1.788698229576724e-05,True
0,16,0.0025730133056640625,256,0.00025296110708805664,True
1,16,0.011065959930419922,512,0.0002605442065604091,True
2,16,0.019986867904663086,1024,0.00017536231446713124,True
3,16,0.03578495979309082,2048,0.0003659923669265819,True
4,16,0.0003390312194824219,4096,1.788698229576724e-05,True
5,16,0.00035381317138671875,4096,1.788698229576724e-05,True
6,16,0.00031828880310058594,4096,1.788698229576724e-05,True
7,16,0.00028586387634277344,4096,1.788698229576724e-05,True
0,32,0.0054531097412109375,512,0.0004945185812017527,True
1,32,0.01981806755065918,1024,0.0001337104568297498,True
2,32,0.04797697067260742,2048,4.944173812715391e-05,True
3,32,0.08048319816589355,4096,0.00013638314836850185,True
4,32,0.001402139663696289,8192,4.247481620867077e-06,True
5,32,0.0005431175231933594,8192,4.247481620867077e-06,True
6,32,0.0013849735260009766,8192,4.247481620867077e-06,True
7,32,0.0004837512969970703,8192,4.247481620867077e-06,True
0,64,0.0024869441986083984,512,0.0003331371621864143,True
1,64,0.008268117904663086,1024,0.00011423454756909202,True
2,64,0.009514093399047852,2048,8.363845853831542e-05,True
3,64,0.0008740425109863281,4096,1.788698229576724e-05,True
4,64,0.0003409385681152344,4096,1.788698229576724e-05,True
5,64,0.0003437995910644531,4096,1.788698229576724e-05,True
6,64,0.0003101825714111328,4096,1.788698229576724e-05,True
7,64,0.00035500526428222656,4096,1.788698229576724e-05,True
0,128,0.004380941390991211,1024,0.00017935158790516326,True
1,128,0.014265060424804688,2048,0.0001137921609877246,True
2,128,0.021444082260131836,4096,6.467439561652633e-05,True
3,128,0.0005240440368652344,8192,4.247481620867077e-06,True
4,128,0.0013780593872070312,8192,4.247481620867077e-06,True
5,128,0.0004711151123046875,8192,4.247481620867077e-06,True
6,128,0.0013141632080078125,8192,4.247481620867077e-06,True
7,128,0.00048804283142089844,8192,4.247481620867077e-06,True
0,256,0.0015439987182617188,1024,0.00010053285866917783,True
1,256,0.002593994140625,2048,5.0007225332437955e-05,True
2,256,0.0003910064697265625,4096,1.788698229576724e-05,True
3,256,0.0003299713134765625,4096,1.788698229576724e-05,True
4,256,0.0003368854522705078,4096,1.788698229576724e-05,True
5,256,0.0003631114959716797,4096,1.788698229576724e-05,True
6,256,0.0003039836883544922,4096,1.788698229576724e-05,True
7,256,0.00033473968505859375,4096,1.788698229576724e-05,True
