g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.00024390220642089844,16,0.004213926835817006,True
1,1,0.0017337799072265625,32,0.0015452964044895268,True
2,1,0.0019028186798095703,64,0.001138540297222379,True
3,1,0.0011358261108398438,128,0.0007420012461061276,True
4,1,0.0002899169921875,256,0.000688775096236105,True
5,1,0.00023293495178222656,256,0.000688775096236105,True
6,1,9.226799011230469e-05,256,0.000688775096236105,True
7,1,0.0003380775451660156,256,0.000688775096236105,True
0,4,0.0005509853363037109,32,0.0025669595963442315,True
1,4,0.0002810955047607422,64,0.0005335589347370551,True
2,4,0.0003857612609863281,128,0.0006444019870559536,True
3,4,8.20159912109375e-05,256,0.000688775096236105,True
4,4,9.799003601074219e-05,256,0.000688775096236105,True
5,4,9.703636169433594e-05,256,0.000688775096236105,True
6,4,0.0003032684326171875,256,0.000688775096236105,True
7,4,0.000102996826171875,256,0.000688775096236105,True
0,16,0.0002300739288330078,64,0.0011634663080362095,True
1,16,0.0005998611450195312,128,0.0009284564341549562,True
2,16,9.489059448242188e-05,256,0.000688775096236105,True
3,16,0.0002918243408203125,256,0.000688775096236105,True
4,16,0.0002868175506591797,256,0.000688775096236105,True
5,16,0.0002460479736328125,256,0.000688775096236105,True
6,16,0.00010013580322265625,256,0.000688775096236105,True
7,16,7.390975952148438e-05,256,0.000688775096236105,True
0,32,0.0007040500640869141,128,0.0007999656749948514,True
1,32,0.0010082721710205078,256,0.0002650741652572286,True
2,32,0.0006160736083984375,512,0.00019259485519884656,True
3,32,0.0014810562133789062,512,0.00019259485519884656,True
4,32,0.0002002716064453125,512,0.00019259485519884656,True
5,32,0.0009317398071289062,512,0.00019259485519884656,True
6,32,0.0008151531219482422,512,0.00019259485519884656,True
7,32,0.0008680820465087891,512,0.00019259485519884656,True
0,64,0.0010259151458740234,128,0.0006221577163396663,True
1,64,9.512901306152344e-05,256,0.000688775096236105,True
2,64,8.7738037109375e-05,256,0.000688775096236105,True
3,64,9.012222290039062e-05,256,0.000688775096236105,True
4,64,9.989738464355469e-05,256,0.000688775096236105,True
5,64,0.00011706352233886719,256,0.000688775096236105,True
6,64,0.00022220611572265625,256,0.000688775096236105,True
7,64,7.700920104980469e-05,256,0.000688775096236105,True
0,128,0.0012998580932617188,256,0.0014156598754546668,True
1,128,0.00054931640625,512,0.00019259485519884656,True
2,128,0.00201416015625,512,0.00019259485519884656,True
3,128,0.00037407875061035156,512,0.00019259485519884656,True
4,128,0.0017511844635009766,512,0.00019259485519884656,True
5,128,0.00021910667419433594,512,0.00019259485519884656,True
6,128,0.003268003463745117,512,0.00019259485519884656,True
7,128,0.00024890899658203125,512,0.00019259485519884656,True
0,256,0.00016498565673828125,256,0.000688775096236105,True
1,256,0.0001010894775390625,256,0.000688775096236105,True
2,256,0.0004100799560546875,256,0.000688775096236105,True
3,256,8.487701416015625e-05,256,0.000688775096236105,True
4,256,0.00032520294189453125,256,0.000688775096236105,True
5,256,0.00033926963806152344,256,0.000688775096236105,True
6,256,0.000102996826171875,256,0.000688775096236105,True
7,256,9.012222290039062e-05,256,0.000688775096236105,True
