g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.01952958106994629,128,0.00019674935910529712,True
1,1,0.052698612213134766,256,6.265494882740086e-05,True
2,1,0.17033171653747559,512,2.0450035890240414e-05,True
3,1,0.549121618270874,1024,1.0187167073016923e-05,True
4,1,1.7226788997650146,2048,7.8347163963155e-06,True
5,1,4.768230676651001,4096,6.475038267117483e-06,True
6,1,9.898777961730957,8192,6.58144381393555e-06,True
7,1,0.0008690357208251953,16384,6.138358078500161e-06,True
0,4,0.01547694206237793,256,0.00011178624810903592,True
1,4,0.04411435127258301,512,4.8248100669390226e-05,True
2,4,0.1349320411682129,1024,1.6367017245944027e-05,True
3,4,0.40178585052490234,2048,4.447556380959838e-06,True
4,4,1.0675091743469238,4096,5.555950235436313e-06,True
5,4,2.256709337234497,8192,6.025371261486612e-06,True
6,4,0.0011906623840332031,16384,6.138358078500161e-06,True
7,4,0.0012292861938476562,16384,6.138358078500161e-06,True
0,16,0.013494014739990234,512,0.00012790746479907078,True
1,16,0.03545546531677246,1024,4.55909818193323e-05,True
2,16,0.1011803150177002,2048,4.322248772892223e-06,True
3,16,0.26689720153808594,4096,8.817095252799945e-06,True
4,16,0.5321528911590576,8192,7.436062115395714e-06,True
5,16,0.013200521469116211,16384,6.138358078500161e-06,True
6,16,0.0011799335479736328,16384,6.138358078500161e-06,True
7,16,0.0008571147918701172,16384,6.138358078500161e-06,True
0,32,0.04175925254821777,1024,1.652006489738511e-05,True
1,32,0.06954073905944824,2048,1.8051658074780264e-05,True
2,32,0.20113253593444824,4096,2.730927539662531e-06,True
3,32,0.5327315330505371,8192,2.0016045816362293e-06,True
4,32,1.0612151622772217,16384,1.693194848106927e-06,True
5,32,0.0017557144165039062,32768,1.5251654321701835e-06,True
6,32,0.0015094280242919922,32768,1.5251654321701835e-06,True
7,32,0.0016889572143554688,32768,1.5251654321701835e-06,True
0,64,0.018007516860961914,1024,6.552785579017062e-05,True
1,64,0.026496410369873047,2048,1.8916076546249272e-05,True
2,64,0.06753826141357422,4096,1.4078335868639158e-05,True
3,64,0.13369274139404297,8192,3.907084775711667e-06,True
4,64,0.001201629638671875,16384,6.138358078500161e-06,True
5,64,0.0011928081512451172,16384,6.138358078500161e-06,True
6,64,0.0014126300811767578,16384,6.138358078500161e-06,True
7,64,0.0011951923370361328,16384,6.138358078500161e-06,True
0,128,0.03809022903442383,2048,1.8814136785616498e-05,True
1,128,0.0539243221282959,4096,1.0267965508070631e-05,True
2,128,0.13419723510742188,8192,3.0476693371195296e-06,True
3,128,0.2669048309326172,16384,1.4536231183193138e-06,True
4,128,0.0015149116516113281,32768,1.5251654321701835e-06,True
5,128,0.0016865730285644531,32768,1.5251654321701835e-06,True
6,128,0.0016908645629882812,32768,1.5251654321701835e-06,True
7,128,0.0016939640045166016,32768,1.5251654321701835e-06,True
0,256,0.009359359741210938,2048,2.2015882208181736e-05,True
1,256,0.026647567749023438,4096,1.583942818772499e-05,True
2,256,0.03430986404418945,8192,5.746351279478645e-06,True
3,256,0.0010831356048583984,16384,6.138358078500161e-06,True
4,256,0.0010733604431152344,16384,6.138358078500161e-06,True
5,256,0.0010983943939208984,16384,6.138358078500161e-06,True
6,256,0.0010724067687988281,16384,6.138358078500161e-06,True
7,256,0.0011034011840820312,16384,6.138358078500161e-06,True
