g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.00023698806762695312,16,0.0021940616455569106,True
1,1,0.0003731250762939453,32,0.0030694547275655903,True
2,1,0.0028498172760009766,64,0.0016745470307200083,True
3,1,0.0013439655303955078,128,0.0010460139935244417,True
4,1,5.3882598876953125e-05,256,0.0009086536753222241,True
5,1,8.511543273925781e-05,256,0.0009086536753222241,True
6,1,0.000286102294921875,256,0.0009086536753222241,True
7,1,8.0108642578125e-05,256,0.0009086536753222241,True
0,4,0.00024700164794921875,32,0.0021261903134606186,True
1,4,0.00035190582275390625,64,0.0008902160521040425,True
2,4,0.00043702125549316406,128,0.0007625670501769655,True
3,4,6.389617919921875e-05,256,0.0009086536753222241,True
4,4,7.510185241699219e-05,256,0.0009086536753222241,True
5,4,0.00021505355834960938,256,0.0009086536753222241,True
6,4,6.890296936035156e-05,256,0.0009086536753222241,True
7,4,0.0001919269561767578,256,0.0009086536753222241,True
0,16,0.00018715858459472656,64,0.0016879167628403025,True
1,16,0.0001819133758544922,128,0.0011586983505362802,True
2,16,6.4849853515625e-05,256,0.0009086536753222241,True
3,16,0.0002040863037109375,256,0.0009086536753222241,True
4,16,0.00019311904907226562,256,0.0009086536753222241,True
5,16,6.413459777832031e-05,256,0.0009086536753222241,True
6,16,7.486343383789062e-05,256,0.0009086536753222241,True
7,16,7.605552673339844e-05,256,0.0009086536753222241,True
0,32,0.000720977783203125,128,0.0006702894805445947,True
1,32,0.0002880096435546875,256,0.00039730741964061345,True
2,32,0.00021409988403320312,512,0.00035253331586515557,True
3,32,0.0005118846893310547,512,0.00035253331586515557,True
4,32,0.0004870891571044922,512,0.00035253331586515557,True
5,32,0.00046896934509277344,512,0.00035253331586515557,True
6,32,0.001981973648071289,512,0.00035253331586515557,True
7,32,0.00020194053649902344,512,0.00035253331586515557,True
0,64,0.0006129741668701172,128,0.0023740728983756565,True
1,64,5.3882598876953125e-05,256,0.0009086536753222241,True
2,64,6.699562072753906e-05,256,0.0009086536753222241,True
3,64,8.082389831542969e-05,256,0.0009086536753222241,True
4,64,7.224082946777344e-05,256,0.0009086536753222241,True
5,64,7.128715515136719e-05,256,0.0009086536753222241,True
6,64,0.0001881122589111328,256,0.0009086536753222241,True
7,64,7.200241088867188e-05,256,0.0009086536753222241,True
0,128,0.0006251335144042969,256,0.000544908177725123,True
1,128,0.00011014938354492188,512,0.00035253331586515557,True
2,128,0.0009200572967529297,512,0.00035253331586515557,True
3,128,0.0002989768981933594,512,0.00035253331586515557,True
4,128,0.0012061595916748047,512,0.00035253331586515557,True
5,128,0.0006561279296875,512,0.00035253331586515557,True
6,128,0.0005841255187988281,512,0.00035253331586515557,True
7,128,0.00042700767517089844,512,0.00035253331586515557,True
0,256,0.0001342296600341797,256,0.0009086536753222241,True
1,256,6.818771362304688e-05,256,0.0009086536753222241,True
2,256,9.393692016601562e-05,256,0.0009086536753222241,True
3,256,7.200241088867188e-05,256,0.0009086536753222241,True
4,256,0.00022125244140625,256,0.0009086536753222241,True
5,256,6.604194641113281e-05,256,0.0009086536753222241,True
6,256,5.2928924560546875e-05,256,0.0009086536753222241,True
7,256,7.295608520507812e-05,256,0.0009086536753222241,True
