mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,m,compression_time
0.0003034386895888915,1.0,15.390211582183838,64,0.0030151259419844423,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.2572085857391357
0.0005066543223714818,1.0,21.116989850997925,128,0.001420311952909259,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.26021361351013184
0.00038253948136688346,1.0,40.26884865760803,256,0.0007435312385767889,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-3.0,0.26657581329345703
0.015541836869505644,0.8,3.4063198566436768,64,0.7452229373499801,sage,permutation,kernel_thinning,sobolev,4.0,32.0,15.0,1.6514763832092285
0.07449267882459507,0.4,5.441676616668701,128,1.2181050604807582,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-2.0,0.30968546867370605
0.07154228889846262,0.4,9.151966094970703,256,1.225813718057629,sage,permutation,kernel_thinning,sobolev,4.0,32.0,-3.0,0.36188507080078125
0.0006334479922878438,1.0,11.30368447303772,64,0.0025140668548340184,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,15.0,1.2013249397277832
0.0005281980161743052,1.0,21.2209370136261,128,0.0013293127797725512,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-2.0,0.21567988395690918
0.0003330208166712004,1.0,40.310359477996826,256,0.0006905109826527145,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,-3.0,0.2554917335510254
0.000569068171476717,1.0,13.342103004455566,64,0.0036895701062835684,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,15.0,1.2820608615875244
0.000488771662814483,1.0,25.126652240753174,128,0.0015377778173883971,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-2.0,0.2381725311279297
0.0003398830121121954,1.0,48.10175395011902,256,0.0009142006382544254,sage,permutation,kernel_thinning,matern_0.5,4.0,32.0,-3.0,0.27564382553100586
0.0010177716127521797,1.0,13.30819058418274,64,0.006340079843121904,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,15.0,1.2794771194458008
0.0006534168021362051,1.0,25.155800819396973,128,0.0029614951363080566,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-2.0,0.23587632179260254
0.0005611290126271795,1.0,48.190985679626465,256,0.0015559238953001264,sage,permutation,kernel_thinning,matern_1.5,4.0,32.0,-3.0,0.2752835750579834
0.0010123875104126405,1.0,13.315518856048584,64,0.007605138599005912,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,15.0,1.282874584197998
0.0008081399219193597,1.0,25.12179136276245,128,0.005010240511663211,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-2.0,0.23896503448486328
0.00027035438500516565,1.0,48.0645809173584,256,0.0018812243851145105,sage,permutation,kernel_thinning,matern_2.5,4.0,32.0,-3.0,0.2756967544555664
0.00046370006765747624,1.0,11.360090017318726,64,0.0025909990508459213,sage,permutation,kernel_thinning,gaussian,4.0,32.0,15.0,1.2483110427856445
0.00038510305698770826,1.0,21.283694982528687,128,0.001450379909831212,sage,permutation,kernel_thinning,gaussian,4.0,32.0,-2.0,0.22670602798461914
