dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,mmd,mae,top_k
german,0,iid_shap,49.160938024520874,0.0003178119659423828,200,16,0.006705391319822729,0.007781125271777649,0.0
german,0,iid_sage,137.79757571220398,0.0003178119659423828,200,16,0.006705391319822729,0.0058908478076224215,0.4
german,1,iid_shap,50.42086577415466,6.985664367675781e-05,200,16,0.008884935109454872,0.007829809230143436,0.4
german,1,iid_sage,231.63769698143005,6.985664367675781e-05,200,16,0.008884935109454872,0.007503755067327268,0.4
german,2,iid_shap,51.35256624221802,5.4836273193359375e-05,200,16,0.009483290691209456,0.008805462455493874,0.0
german,2,iid_sage,333.7317819595337,5.4836273193359375e-05,200,16,0.009483290691209456,0.007812632113892033,0.2
