mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.00034162517619781683,0.9498535156250001,68.45893239974976,32,0.0070937908535666505,shap,kernel,kernel_thinning,gaussian,4.0,32.0,32.0,4.906530380249023,32
0.0003184993737819894,0.95126953125,120.13137459754944,64,0.003129925564695768,shap,kernel,kernel_thinning,gaussian,4.0,32.0,64.0,4.911005020141602,64
0.000282858374678182,0.958984375,238.08739805221558,128,0.0013940810648753743,shap,kernel,kernel_thinning,gaussian,4.0,32.0,128.0,4.887295484542847,127
0.00025741518978748,0.9625488281250001,473.99286007881165,256,0.0006096226305963848,shap,kernel,kernel_thinning,gaussian,4.0,32.0,256.0,4.870804786682129,255
0.0002602536201876724,0.9622070312500001,943.2452278137207,512,0.0002901830701747543,shap,kernel,kernel_thinning,gaussian,4.0,32.0,512.0,4.914029836654663,504
0.007034144625692569,0.45405273437500004,60.194416522979736,32,1.000358040901241,shap,kernel,kernel_thinning,sobolev,4.0,32.0,32.0,14.8386812210083,1
0.0070310824874863665,0.454443359375,121.09182500839233,64,1.000358040901241,shap,kernel,kernel_thinning,sobolev,4.0,32.0,64.0,14.804643630981445,1
0.007030679216217853,0.453955078125,238.5818362236023,128,1.000358040901241,shap,kernel,kernel_thinning,sobolev,4.0,32.0,128.0,14.788940668106079,1
0.0070332991257237975,0.45400390625,473.89192056655884,256,1.0003580409012411,shap,kernel,kernel_thinning,sobolev,4.0,32.0,256.0,14.818542003631592,1
0.007032095440419649,0.45380859375000004,941.157418012619,512,1.0003580409012411,shap,kernel,kernel_thinning,sobolev,4.0,32.0,512.0,14.845641374588013,1
0.00038055120491025177,0.93818359375,59.88897180557251,32,0.0076712244315950695,shap,kernel,kernel_thinning,inverse_multiquadric,4.0,32.0,32.0,4.68468165397644,32
0.0003027274296583229,0.95244140625,120.83224892616272,64,0.003331729944163031,shap,kernel,kernel_thinning,inverse_multiquadric,4.0,32.0,64.0,4.6902992725372314,64
0.0002679575183009809,0.9603515625000001,238.34487175941467,128,0.0012808263175801415,shap,kernel,kernel_thinning,inverse_multiquadric,4.0,32.0,128.0,4.67850661277771,128
0.00025357797121821615,0.962255859375,473.1281409263611,256,0.0006252870576563541,shap,kernel,kernel_thinning,inverse_multiquadric,4.0,32.0,256.0,4.704065322875977,251
