g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.012840032577514648,128,0.004217617274235004,True
1,1,0.03962993621826172,256,0.0015546381579620676,True
2,1,0.13764619827270508,512,0.0005790842290012976,True
3,1,0.3413989543914795,1024,0.00019245005013947443,True
4,1,1.0468058586120605,2048,5.986777417836195e-05,True
5,1,3.28074312210083,4096,2.2095495815596666e-05,True
6,1,7.25977897644043,8192,1.1294551207205114e-05,True
7,1,0.00061798095703125,16384,8.934738224952027e-06,True
0,4,0.0077059268951416016,256,0.0026199180452512495,True
1,4,0.03593134880065918,512,0.001036505991534934,True
2,4,0.09082293510437012,1024,0.0003574107700467753,True
3,4,0.2220017910003662,2048,0.0001115907298062848,True
4,4,0.6314229965209961,4096,3.83304776581158e-05,True
5,4,1.5579571723937988,8192,1.4615842132978743e-05,True
6,4,0.0006449222564697266,16384,8.934738224952027e-06,True
7,4,0.0007050037384033203,16384,8.934738224952027e-06,True
0,16,0.00682377815246582,512,0.0015569109294646093,True
1,16,0.032235145568847656,1024,0.0006016060005277733,True
2,16,0.05958390235900879,2048,0.00024113188787883676,True
3,16,0.13427305221557617,4096,6.857657107292928e-05,True
4,16,0.24164080619812012,8192,2.1320890596017092e-05,True
5,16,0.0009510517120361328,16384,8.934738224952027e-06,True
6,16,0.0006730556488037109,16384,8.934738224952027e-06,True
7,16,0.0006721019744873047,16384,8.934738224952027e-06,True
0,32,0.0030341148376464844,512,0.0018079793104229195,True
1,32,0.014767885208129883,1024,0.0007685866518854084,True
2,32,0.020769834518432617,2048,0.00029802003697863323,True
3,32,0.03656482696533203,4096,0.00012377828010702238,True
4,32,0.0003948211669921875,8192,7.001971530441915e-05,True
5,32,0.0006501674652099609,8192,7.001971530441915e-05,True
6,32,0.0005979537963867188,8192,7.001971530441915e-05,True
7,32,0.0003857612609863281,8192,7.001971530441915e-05,True
0,64,0.005995035171508789,1024,0.0008999094137472144,True
1,64,0.01708507537841797,2048,0.00034094597247463776,True
2,64,0.035043954849243164,4096,0.0001343243955375245,True
3,64,0.06206917762756348,8192,3.477579204617942e-05,True
4,64,0.0005650520324707031,16384,8.934738224952027e-06,True
5,64,0.0006251335144042969,16384,8.934738224952027e-06,True
6,64,0.0006339550018310547,16384,8.934738224952027e-06,True
7,64,0.0008440017700195312,16384,8.934738224952027e-06,True
0,128,0.0025358200073242188,1024,0.0008324484344197514,True
1,128,0.005784273147583008,2048,0.0003465164590118683,True
2,128,0.009159088134765625,4096,0.0001596440570006824,True
3,128,0.0006699562072753906,8192,7.001971530441915e-05,True
4,128,0.0003819465637207031,8192,7.001971530441915e-05,True
5,128,0.00038909912109375,8192,7.001971530441915e-05,True
6,128,0.0006561279296875,8192,7.001971530441915e-05,True
7,128,0.0005800724029541016,8192,7.001971530441915e-05,True
0,256,0.005029201507568359,2048,0.0004105320583988707,True
1,256,0.010150909423828125,4096,0.00015610235197969884,True
2,256,0.01661992073059082,8192,5.62174726571503e-05,True
3,256,0.0009129047393798828,16384,8.934738224952027e-06,True
4,256,0.0008120536804199219,16384,8.934738224952027e-06,True
5,256,0.000797271728515625,16384,8.934738224952027e-06,True
6,256,0.0008800029754638672,16384,8.934738224952027e-06,True
7,256,0.0008840560913085938,16384,8.934738224952027e-06,True
