g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.3417229652404785,128,0.007420634137826952,True
1,1,1.1585898399353027,256,0.0041350461163716,True
2,1,3.554142951965332,512,0.0018682507738578442,True
3,1,11.217128992080688,1024,0.0009043604854947034,True
4,1,34.33083701133728,2048,0.00047656777298253107,True
5,1,94.2318787574768,4096,0.00017452307524521218,True
6,1,191.90383172035217,8192,6.96411107736633e-05,True
7,1,0.033537864685058594,16384,1.2294813771303315e-05,True
0,4,0.2984738349914551,256,0.004162879599440228,True
1,4,0.9229676723480225,512,0.0018913531483799508,True
2,4,2.864266872406006,1024,0.000852760889707635,True
3,4,8.324936151504517,2048,0.00047507970527755315,True
4,4,22.432099103927612,4096,0.00017487621176705444,True
5,4,46.29164004325867,8192,7.486892540943361e-05,True
6,4,0.03350710868835449,16384,1.2294813771303315e-05,True
7,4,0.03271174430847168,16384,1.2294813771303315e-05,True
0,16,0.25574588775634766,512,0.0018918305968321832,True
1,16,0.7814450263977051,1024,0.0009316790811664307,True
2,16,2.107512950897217,2048,0.0005283508913660855,True
3,16,5.553144216537476,4096,0.0001741849868494346,True
4,16,11.115341663360596,8192,7.428297993375757e-05,True
5,16,0.034078121185302734,16384,1.2294813771303315e-05,True
6,16,0.03432488441467285,16384,1.2294813771303315e-05,True
7,16,0.0426020622253418,16384,1.2294813771303315e-05,True
0,32,0.10823202133178711,512,0.001800159835424562,True
1,32,0.3010368347167969,1024,0.0008736623059860064,True
2,32,0.7147529125213623,2048,0.00048525917149399786,True
3,32,1.4120278358459473,4096,0.00018219311447639774,True
4,32,0.01953411102294922,8192,7.262152590730396e-05,True
5,32,0.019084930419921875,8192,7.262152590730396e-05,True
6,32,0.019758939743041992,8192,7.262152590730396e-05,True
7,32,0.019183874130249023,8192,7.262152590730396e-05,True
0,64,0.21364188194274902,1024,0.0010367253264228667,True
1,64,0.570490837097168,2048,0.00035885323652352225,True
2,64,1.4203581809997559,4096,0.00018783009967274743,True
3,64,2.7927989959716797,8192,7.54047405459278e-05,True
4,64,0.033734798431396484,16384,1.2294813771303315e-05,True
5,64,0.03531289100646973,16384,1.2294813771303315e-05,True
6,64,0.04263710975646973,16384,1.2294813771303315e-05,True
7,64,0.03487396240234375,16384,1.2294813771303315e-05,True
0,128,0.08894205093383789,1024,0.0009954353916816934,True
1,128,0.2555110454559326,2048,0.00041146842005881576,True
2,128,0.38041090965270996,4096,0.0001660663569871077,True
3,128,0.0189361572265625,8192,7.262152590730396e-05,True
4,128,0.018568992614746094,8192,7.262152590730396e-05,True
5,128,0.020315885543823242,8192,7.262152590730396e-05,True
6,128,0.01969003677368164,8192,7.262152590730396e-05,True
7,128,0.019733905792236328,8192,7.262152590730396e-05,True
0,256,0.1926872730255127,2048,0.0005060918515206632,True
1,256,0.4017758369445801,4096,0.0002097857420438401,True
2,256,0.7287800312042236,8192,7.51962596119548e-05,True
3,256,0.03390312194824219,16384,1.2294813771303315e-05,True
4,256,0.034375905990600586,16384,1.2294813771303315e-05,True
5,256,0.045755863189697266,16384,1.2294813771303315e-05,True
6,256,0.042485952377319336,16384,1.2294813771303315e-05,True
7,256,0.033669233322143555,16384,1.2294813771303315e-05,True
