g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0028531551361083984,32,0.027405260735261484,True
1,1,0.007850170135498047,64,0.014538280561029687,True
2,1,0.010249853134155273,128,0.006636241256162348,True
3,1,0.03949117660522461,256,0.0025618532102317394,True
4,1,0.08367180824279785,512,0.001184444908485481,True
5,1,0.0006799697875976562,1024,0.0006465510360543665,True
6,1,0.0005929470062255859,1024,0.0006465510360543665,True
7,1,0.0009610652923583984,1024,0.0006465510360543665,True
0,4,0.0027618408203125,64,0.014997297063931624,True
1,4,0.0029129981994628906,128,0.007033589887834511,True
2,4,0.006722927093505859,256,0.003223216949309146,True
3,4,0.013434886932373047,512,0.0016075030004444185,True
4,4,0.00033783912658691406,1024,0.0006465510360543665,True
5,4,0.00034308433532714844,1024,0.0006465510360543665,True
6,4,0.0009951591491699219,1024,0.0006465510360543665,True
7,4,0.0003330707550048828,1024,0.0006465510360543665,True
0,16,0.0022161006927490234,128,0.007914747144219327,True
1,16,0.003094911575317383,256,0.003244028964862821,True
2,16,0.003656148910522461,512,0.0014916031055893317,True
3,16,0.0005588531494140625,1024,0.0006465510360543665,True
4,16,0.0004849433898925781,1024,0.0006465510360543665,True
5,16,0.00030803680419921875,1024,0.0006465510360543665,True
6,16,0.00030303001403808594,1024,0.0006465510360543665,True
7,16,0.0007021427154541016,1024,0.0006465510360543665,True
0,32,0.003701925277709961,256,0.0031191262019564722,True
1,32,0.003881216049194336,512,0.001420414520120511,True
2,32,0.010065793991088867,1024,0.0006302818471655893,True
3,32,0.0011150836944580078,2048,0.00014552399396291354,True
4,32,0.00048089027404785156,2048,0.00014552399396291354,True
5,32,0.0004980564117431641,2048,0.00014552399396291354,True
6,32,0.0007081031799316406,2048,0.00014552399396291354,True
7,32,0.0004980564117431641,2048,0.00014552399396291354,True
0,64,0.0018422603607177734,256,0.003124668297233348,True
1,64,0.0023250579833984375,512,0.0015910417086733852,True
2,64,0.0005931854248046875,1024,0.0006465510360543665,True
3,64,0.0005660057067871094,1024,0.0006465510360543665,True
4,64,0.00032782554626464844,1024,0.0006465510360543665,True
5,64,0.0003299713134765625,1024,0.0006465510360543665,True
6,64,0.0006642341613769531,1024,0.0006465510360543665,True
7,64,0.0003101825714111328,1024,0.0006465510360543665,True
0,128,0.0013241767883300781,512,0.0015216943740835442,True
1,128,0.0022737979888916016,1024,0.0005773439341097229,True
2,128,0.0010411739349365234,2048,0.00014552399396291354,True
3,128,0.0005161762237548828,2048,0.00014552399396291354,True
4,128,0.0004611015319824219,2048,0.00014552399396291354,True
5,128,0.000997304916381836,2048,0.00014552399396291354,True
6,128,0.0005559921264648438,2048,0.00014552399396291354,True
7,128,0.0004639625549316406,2048,0.00014552399396291354,True
0,256,0.0010211467742919922,512,0.0015259854039034858,True
1,256,0.0006120204925537109,1024,0.0006465510360543665,True
2,256,0.0005826950073242188,1024,0.0006465510360543665,True
3,256,0.0002970695495605469,1024,0.0006465510360543665,True
4,256,0.00036215782165527344,1024,0.0006465510360543665,True
5,256,0.00032901763916015625,1024,0.0006465510360543665,True
6,256,0.00037980079650878906,1024,0.0006465510360543665,True
7,256,0.0007200241088867188,1024,0.0006465510360543665,True
