g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.01966071128845215,128,0.00020590188030045198,True
1,1,0.059232234954833984,256,3.5453869567270146e-05,True
2,1,0.18214106559753418,512,2.469897679646671e-05,True
3,1,0.5896956920623779,1024,1.0274946343979963e-05,True
4,1,1.89766526222229,2048,1.3282488788401992e-05,True
5,1,7.191012144088745,4096,1.2149240736558653e-05,True
6,1,21.31373381614685,8192,1.2388524427198178e-05,True
7,1,0.004036664962768555,16384,1.2171856712317464e-05,True
0,4,0.020092487335205078,256,0.00010104340344074814,True
1,4,0.05205988883972168,512,1.9647431417579853e-05,True
2,4,0.14729738235473633,1024,2.0568608768201102e-05,True
3,4,0.4262821674346924,2048,2.017206848536901e-05,True
4,4,1.146181344985962,4096,1.1492202713236921e-05,True
5,4,2.6246211528778076,8192,1.1967978702731585e-05,True
6,4,0.0039463043212890625,16384,1.2171856712317464e-05,True
7,4,0.003652811050415039,16384,1.2171856712317464e-05,True
0,16,0.018557071685791016,512,8.51524474394516e-05,True
1,16,0.03647255897521973,1024,2.9268673695570513e-05,True
2,16,0.11179089546203613,2048,1.3172419445872663e-05,True
3,16,0.2780294418334961,4096,1.2672673931568568e-05,True
4,16,0.5516798496246338,8192,1.3166058952629456e-05,True
5,16,0.004088878631591797,16384,1.2171856712317464e-05,True
6,16,0.004327535629272461,16384,1.2171856712317464e-05,True
7,16,0.005015134811401367,16384,1.2171856712317464e-05,True
0,32,0.039585113525390625,1024,3.292907432683734e-05,True
1,32,0.07281231880187988,2048,6.994283163974657e-06,True
2,32,0.21340703964233398,4096,1.9028874014281882e-06,True
3,32,0.5514192581176758,8192,1.8671823152072164e-06,True
4,32,1.0951950550079346,16384,1.7165813954722609e-06,True
5,32,0.005601167678833008,32768,1.6868231573763381e-06,True
6,32,0.0016934871673583984,32768,1.6868231573763381e-06,True
7,32,0.0021598339080810547,32768,1.6868231573763381e-06,True
0,64,0.012615203857421875,1024,3.929610651365323e-05,True
1,64,0.02775120735168457,2048,2.898831957276471e-05,True
2,64,0.07611799240112305,4096,1.6126808404681725e-05,True
3,64,0.1375887393951416,8192,1.3190434257959183e-05,True
4,64,0.0008723735809326172,16384,1.2171856712317464e-05,True
5,64,0.0020062923431396484,16384,1.2171856712317464e-05,True
6,64,0.003683328628540039,16384,1.2171856712317464e-05,True
7,64,0.002292633056640625,16384,1.2171856712317464e-05,True
0,128,0.026242733001708984,2048,8.236312533993484e-06,True
1,128,0.0590054988861084,4096,1.3199375995087692e-05,True
2,128,0.14063096046447754,8192,4.214188759510407e-06,True
3,128,0.2754693031311035,16384,2.004746563644133e-06,True
4,128,0.008240222930908203,32768,1.6868231573763381e-06,True
5,128,0.006386280059814453,32768,1.6868231573763381e-06,True
6,128,0.00512385368347168,32768,1.6868231573763381e-06,True
7,128,0.005312204360961914,32768,1.6868231573763381e-06,True
0,256,0.01845693588256836,2048,8.208356807903883e-05,True
1,256,0.019224882125854492,4096,1.2857303527180619e-05,True
2,256,0.03516030311584473,8192,9.166399438598205e-06,True
3,256,0.0012409687042236328,16384,1.2171856712317464e-05,True
4,256,0.004811763763427734,16384,1.2171856712317464e-05,True
5,256,0.0009386539459228516,16384,1.2171856712317464e-05,True
6,256,0.0019135475158691406,16384,1.2171856712317464e-05,True
7,256,0.004961967468261719,16384,1.2171856712317464e-05,True
