g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.011046171188354492,128,0.008924689018828369,True
1,1,0.06760501861572266,256,0.013372578978991134,True
2,1,0.13204097747802734,512,0.010741077668518173,True
3,1,0.41472411155700684,1024,0.006483153180115497,True
4,1,1.5499649047851562,2048,0.012679364859316866,True
5,1,5.665724039077759,4096,0.004207308360661299,True
6,1,13.687129974365234,8192,0.006709956528188066,True
7,1,0.0005960464477539062,16384,2.866173886451051e-06,True
0,4,0.009703874588012695,256,0.0018744155471601687,True
1,4,0.04394388198852539,512,0.00398861842565279,True
2,4,0.09969615936279297,1024,0.0002582536979087724,True
3,4,0.26004886627197266,2048,0.003071252296200866,True
4,4,0.9057300090789795,4096,0.0012581264511435375,True
5,4,2.876128911972046,8192,0.0009798712997859393,True
6,4,0.0005998611450195312,16384,2.866173886451051e-06,True
7,4,0.0006227493286132812,16384,2.866173886451051e-06,True
0,16,0.00858306884765625,512,0.00079246700307678,True
1,16,0.031155109405517578,1024,0.000496670388973941,True
2,16,0.06485509872436523,2048,0.0011990397100785088,True
3,16,0.17076492309570312,4096,0.0015732612813830205,True
4,16,0.3468971252441406,8192,0.00025453315857215664,True
5,16,0.0005891323089599609,16384,2.866173886451051e-06,True
6,16,0.0007810592651367188,16384,2.866173886451051e-06,True
7,16,0.0006470680236816406,16384,2.866173886451051e-06,True
0,32,0.003760814666748047,512,0.0010129537358583018,True
1,32,0.0162351131439209,1024,0.000441143615059314,True
2,32,0.021770954132080078,2048,0.00012929714609311027,True
3,32,0.04297232627868652,4096,2.4017354387284584e-05,True
4,32,0.00037026405334472656,8192,1.4751801404422338e-05,True
5,32,0.0004470348358154297,8192,1.4751801404422338e-05,True
6,32,0.0005078315734863281,8192,1.4751801404422338e-05,True
7,32,0.0005788803100585938,8192,1.4751801404422338e-05,True
0,64,0.0077931880950927734,1024,0.0004744872671509359,True
1,64,0.017196178436279297,2048,5.438907308930041e-05,True
2,64,0.042883872985839844,4096,0.00016952216009014087,True
3,64,0.08587503433227539,8192,7.432317525313259e-05,True
4,64,0.0005359649658203125,16384,2.866173886451051e-06,True
5,64,0.0005841255187988281,16384,2.866173886451051e-06,True
6,64,0.0007109642028808594,16384,2.866173886451051e-06,True
7,64,0.0006058216094970703,16384,2.866173886451051e-06,True
0,128,0.003003358840942383,1024,0.00017686831819174742,True
1,128,0.006072282791137695,2048,9.263201890274964e-05,True
2,128,0.011166095733642578,4096,5.887567891660339e-05,True
3,128,0.0004458427429199219,8192,1.4751801404422338e-05,True
4,128,0.0005087852478027344,8192,1.4751801404422338e-05,True
5,128,0.00036787986755371094,8192,1.4751801404422338e-05,True
6,128,0.0004260540008544922,8192,1.4751801404422338e-05,True
7,128,0.00037407875061035156,8192,1.4751801404422338e-05,True
0,256,0.005800008773803711,2048,7.531718817777033e-05,True
1,256,0.012310981750488281,4096,1.5758208669280904e-05,True
2,256,0.021868228912353516,8192,1.8018244224426994e-05,True
3,256,0.0005979537963867188,16384,2.866173886451051e-06,True
4,256,0.0005440711975097656,16384,2.866173886451051e-06,True
5,256,0.0005772113800048828,16384,2.866173886451051e-06,True
6,256,0.0008099079132080078,16384,2.866173886451051e-06,True
7,256,0.0006358623504638672,16384,2.866173886451051e-06,True
