g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.002498149871826172,64,0.011901025889560435,True
1,1,0.013843774795532227,128,0.009786540326032434,True
2,1,0.037489891052246094,256,0.010406334574524667,True
3,1,0.1083228588104248,512,0.01135488458374101,True
4,1,0.2973809242248535,1024,0.008605820300789047,True
5,1,0.6989712715148926,2048,0.006320143138077716,True
6,1,0.0007050037384033203,4096,2.1807228739234574e-05,True
7,1,0.00026917457580566406,4096,2.1807228739234574e-05,True
0,4,0.0022668838500976562,128,0.0050956271956266175,True
1,4,0.014020681381225586,256,0.0020213951994165757,True
2,4,0.024092912673950195,512,0.0018903834600578762,True
3,4,0.06401300430297852,1024,0.0031621062891327156,True
4,4,0.14682602882385254,2048,0.0009499874593221769,True
5,4,0.0005829334259033203,4096,2.1807228739234574e-05,True
6,4,0.00024080276489257812,4096,2.1807228739234574e-05,True
7,4,0.0002491474151611328,4096,2.1807228739234574e-05,True
0,16,0.0019249916076660156,256,0.0010821793552149295,True
1,16,0.010225772857666016,512,0.000584765233720308,True
2,16,0.011626958847045898,1024,0.0002059917211767459,True
3,16,0.03183269500732422,2048,0.00046530010385681386,True
4,16,0.0002410411834716797,4096,2.1807228739234574e-05,True
5,16,0.0002319812774658203,4096,2.1807228739234574e-05,True
6,16,0.0002269744873046875,4096,2.1807228739234574e-05,True
7,16,0.00022077560424804688,4096,2.1807228739234574e-05,True
0,32,0.003635883331298828,512,0.000810918087151169,True
1,32,0.012336969375610352,1024,0.0002734540314457412,True
2,32,0.03395390510559082,2048,0.00015446105445815483,True
3,32,0.05448198318481445,4096,0.00019049350030830858,True
4,32,0.0003762245178222656,8192,2.5545780630853443e-06,True
5,32,0.00037407875061035156,8192,2.5545780630853443e-06,True
6,32,0.0003249645233154297,8192,2.5545780630853443e-06,True
7,32,0.0003669261932373047,8192,2.5545780630853443e-06,True
0,64,0.0016319751739501953,512,0.00026700451653449697,True
1,64,0.007277965545654297,1024,0.00019304544024523196,True
2,64,0.0061299800872802734,2048,6.835511746783318e-05,True
3,64,0.0002491474151611328,4096,2.1807228739234574e-05,True
4,64,0.00023984909057617188,4096,2.1807228739234574e-05,True
5,64,0.00024390220642089844,4096,2.1807228739234574e-05,True
6,64,0.00023984909057617188,4096,2.1807228739234574e-05,True
7,64,0.0002300739288330078,4096,2.1807228739234574e-05,True
0,128,0.0032129287719726562,1024,0.00019162621866009033,True
1,128,0.0069272518157958984,2048,0.00010486508656093463,True
2,128,0.011647939682006836,4096,0.00028542890475957705,True
3,128,0.00035691261291503906,8192,2.5545780630853443e-06,True
4,128,0.00036406517028808594,8192,2.5545780630853443e-06,True
5,128,0.0004589557647705078,8192,2.5545780630853443e-06,True
6,128,0.00042700767517089844,8192,2.5545780630853443e-06,True
7,128,0.0006289482116699219,8192,2.5545780630853443e-06,True
0,256,0.0012278556823730469,1024,0.00020304931071923882,True
1,256,0.0018990039825439453,2048,8.435976127607603e-05,True
2,256,0.00025010108947753906,4096,2.1807228739234574e-05,True
3,256,0.00025010108947753906,4096,2.1807228739234574e-05,True
4,256,0.0002486705780029297,4096,2.1807228739234574e-05,True
5,256,0.0002391338348388672,4096,2.1807228739234574e-05,True
6,256,0.0002789497375488281,4096,2.1807228739234574e-05,True
7,256,0.0002579689025878906,4096,2.1807228739234574e-05,True
