g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0021009445190429688,64,0.0005601506546371038,True
1,1,0.01586318016052246,128,9.977390024573651e-05,True
2,1,0.027966022491455078,256,0.00014399252447838684,True
3,1,0.15387272834777832,512,7.79894810825077e-05,True
4,1,0.26397204399108887,1024,8.481410203042827e-05,True
5,1,0.5167431831359863,2048,8.139946425500533e-05,True
6,1,0.00029397010803222656,4096,8.159213592762171e-05,True
7,1,0.0002841949462890625,4096,8.159213592762171e-05,True
0,4,0.002755880355834961,128,0.0002163074133860743,True
1,4,0.012065887451171875,256,0.00024308628405256272,True
2,4,0.026879310607910156,512,0.00013683720676249678,True
3,4,0.08658814430236816,1024,9.257364087811304e-05,True
4,4,0.13872599601745605,2048,8.616991429977183e-05,True
5,4,0.0002961158752441406,4096,8.159213592762171e-05,True
6,4,0.0004601478576660156,4096,8.159213592762171e-05,True
7,4,0.0002722740173339844,4096,8.159213592762171e-05,True
0,16,0.002307891845703125,256,0.0001485231264717335,True
1,16,0.007782936096191406,512,0.00014469503670877515,True
2,16,0.016055822372436523,1024,0.00011442079442458564,True
3,16,0.039544105529785156,2048,8.083312674367349e-05,True
4,16,0.0007839202880859375,4096,8.159213592762171e-05,True
5,16,0.0002810955047607422,4096,8.159213592762171e-05,True
6,16,0.00026702880859375,4096,8.159213592762171e-05,True
7,16,0.0002799034118652344,4096,8.159213592762171e-05,True
0,32,0.0044057369232177734,512,0.0001344288166762464,True
1,32,0.009169340133666992,1024,3.209807610282667e-05,True
2,32,0.03650212287902832,2048,1.6948239239145124e-05,True
3,32,0.07384085655212402,4096,1.0203913421324984e-05,True
4,32,0.0003910064697265625,8192,4.905525180731729e-06,True
5,32,0.0003991127014160156,8192,4.905525180731729e-06,True
6,32,0.0003681182861328125,8192,4.905525180731729e-06,True
7,32,0.0003781318664550781,8192,4.905525180731729e-06,True
0,64,0.0016598701477050781,512,3.938689950944152e-05,True
1,64,0.007678985595703125,1024,0.00012048434585176793,True
2,64,0.0059528350830078125,2048,6.59322145029062e-05,True
3,64,0.0004589557647705078,4096,8.159213592762171e-05,True
4,64,0.00028634071350097656,4096,8.159213592762171e-05,True
5,64,0.00030994415283203125,4096,8.159213592762171e-05,True
6,64,0.0003020763397216797,4096,8.159213592762171e-05,True
7,64,0.00028586387634277344,4096,8.159213592762171e-05,True
0,128,0.0035021305084228516,1024,6.993594411408566e-05,True
1,128,0.009643077850341797,2048,3.4752853657726845e-05,True
2,128,0.025287866592407227,4096,4.777647202303115e-06,True
3,128,0.00042891502380371094,8192,4.905525180731729e-06,True
4,128,0.0004086494445800781,8192,4.905525180731729e-06,True
5,128,0.0003712177276611328,8192,4.905525180731729e-06,True
6,128,0.0006747245788574219,8192,4.905525180731729e-06,True
7,128,0.0005922317504882812,8192,4.905525180731729e-06,True
0,256,0.001322031021118164,1024,8.644761501530596e-05,True
1,256,0.004273176193237305,2048,0.00011679692479749093,True
2,256,0.00030994415283203125,4096,8.159213592762171e-05,True
3,256,0.0002808570861816406,4096,8.159213592762171e-05,True
4,256,0.0003046989440917969,4096,8.159213592762171e-05,True
5,256,0.0002980232238769531,4096,8.159213592762171e-05,True
6,256,0.0003018379211425781,4096,8.159213592762171e-05,True
7,256,0.0004558563232421875,4096,8.159213592762171e-05,True
