g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.00025200843811035156,16,0.005614345452927161,True
1,1,0.0008330345153808594,32,0.0010647613572927206,True
2,1,0.002856016159057617,64,0.0008737395293429984,True
3,1,0.0010428428649902344,128,0.0005830552693728563,True
4,1,0.0003058910369873047,256,0.000553988796017979,True
5,1,0.00022292137145996094,256,0.000553988796017979,True
6,1,8.916854858398438e-05,256,0.000553988796017979,True
7,1,7.987022399902344e-05,256,0.000553988796017979,True
0,4,0.000553131103515625,32,0.002075326478636619,True
1,4,0.0002739429473876953,64,0.001099912885849319,True
2,4,0.0013630390167236328,128,0.0006370022735491254,True
3,4,9.894371032714844e-05,256,0.000553988796017979,True
4,4,0.0001418590545654297,256,0.000553988796017979,True
5,4,0.00018405914306640625,256,0.000553988796017979,True
6,4,8.296966552734375e-05,256,0.000553988796017979,True
7,4,0.0001780986785888672,256,0.000553988796017979,True
0,16,0.00045490264892578125,64,0.0014067286186221217,True
1,16,0.0005600452423095703,128,0.0004396966540054503,True
2,16,8.296966552734375e-05,256,0.000553988796017979,True
3,16,9.989738464355469e-05,256,0.000553988796017979,True
4,16,0.0001709461212158203,256,0.000553988796017979,True
5,16,0.00016999244689941406,256,0.000553988796017979,True
6,16,0.00021195411682128906,256,0.000553988796017979,True
7,16,0.00011014938354492188,256,0.000553988796017979,True
0,32,0.00026297569274902344,128,0.0006945545056629143,True
1,32,0.00032210350036621094,256,0.00014006642323383112,True
2,32,0.00010085105895996094,512,0.00010061077225653747,True
3,32,0.0002193450927734375,512,0.00010061077225653747,True
4,32,0.00010895729064941406,512,0.00010061077225653747,True
5,32,0.00010704994201660156,512,0.00010061077225653747,True
6,32,0.00010609626770019531,512,0.00010061077225653747,True
7,32,0.00010991096496582031,512,0.00010061077225653747,True
0,64,0.00020503997802734375,128,0.001034471514737234,True
1,64,0.00023794174194335938,256,0.000553988796017979,True
2,64,8.082389831542969e-05,256,0.000553988796017979,True
3,64,8.606910705566406e-05,256,0.000553988796017979,True
4,64,0.00021505355834960938,256,0.000553988796017979,True
5,64,9.679794311523438e-05,256,0.000553988796017979,True
6,64,8.440017700195312e-05,256,0.000553988796017979,True
7,64,9.965896606445312e-05,256,0.000553988796017979,True
0,128,0.0004448890686035156,256,0.00038966227379111373,True
1,128,9.608268737792969e-05,512,0.00010061077225653747,True
2,128,0.00010514259338378906,512,0.00010061077225653747,True
3,128,9.870529174804688e-05,512,0.00010061077225653747,True
4,128,0.000370025634765625,512,0.00010061077225653747,True
5,128,0.00010704994201660156,512,0.00010061077225653747,True
6,128,0.0001971721649169922,512,0.00010061077225653747,True
7,128,0.00010919570922851562,512,0.00010061077225653747,True
0,256,9.226799011230469e-05,256,0.000553988796017979,True
1,256,0.00010323524475097656,256,0.000553988796017979,True
2,256,0.00021409988403320312,256,0.000553988796017979,True
3,256,9.298324584960938e-05,256,0.000553988796017979,True
4,256,9.322166442871094e-05,256,0.000553988796017979,True
5,256,8.893013000488281e-05,256,0.000553988796017979,True
6,256,8.487701416015625e-05,256,0.000553988796017979,True
7,256,0.0013811588287353516,256,0.000553988796017979,True
