g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.008179903030395508,128,4.895161774864931e-05,True
1,1,0.04180717468261719,256,2.4839779265484196e-05,True
2,1,0.10857987403869629,512,6.467334802362501e-06,True
3,1,0.2960848808288574,1024,1.5303387626008913e-06,True
4,1,1.0300610065460205,2048,1.417327797792467e-06,True
5,1,3.2572569847106934,4096,1.2047240172119444e-06,True
6,1,7.3243677616119385,8192,1.2237923814328866e-06,True
7,1,0.000576019287109375,16384,1.212852583920565e-06,True
0,4,0.00799417495727539,256,0.00012873209109387496,True
1,4,0.025668859481811523,512,2.0085607268294225e-05,True
2,4,0.08042597770690918,1024,4.296083862653788e-06,True
3,4,0.16919302940368652,2048,1.9863939249020746e-06,True
4,4,0.6025710105895996,4096,1.4583393022071789e-06,True
5,4,1.53507399559021,8192,1.1858661683739058e-06,True
6,4,0.0006008148193359375,16384,1.212852583920565e-06,True
7,4,0.0008070468902587891,16384,1.212852583920565e-06,True
0,16,0.006556987762451172,512,4.5373770268586355e-05,True
1,16,0.023359060287475586,1024,1.098113523334554e-05,True
2,16,0.04317617416381836,2048,3.573917462418308e-06,True
3,16,0.11046504974365234,4096,1.4912059864702343e-06,True
4,16,0.22779011726379395,8192,1.2693280333486712e-06,True
5,16,0.0005922317504882812,16384,1.212852583920565e-06,True
6,16,0.0007200241088867188,16384,1.212852583920565e-06,True
7,16,0.0007469654083251953,16384,1.212852583920565e-06,True
0,32,0.002801179885864258,512,0.0001278371085762231,True
1,32,0.01296377182006836,1024,1.3029283612242537e-05,True
2,32,0.013910055160522461,2048,1.1393833305284318e-05,True
3,32,0.027861833572387695,4096,8.245370053172607e-06,True
4,32,0.0004849433898925781,8192,8.32539541928412e-06,True
5,32,0.00033593177795410156,8192,8.32539541928412e-06,True
6,32,0.00035309791564941406,8192,8.32539541928412e-06,True
7,32,0.00037598609924316406,8192,8.32539541928412e-06,True
0,64,0.005603790283203125,1024,3.961500182891875e-05,True
1,64,0.01169586181640625,2048,1.4278442600712538e-05,True
2,64,0.028132200241088867,4096,2.8970785010962175e-06,True
3,64,0.0558161735534668,8192,1.2299105593971404e-06,True
4,64,0.0005533695220947266,16384,1.212852583920565e-06,True
5,64,0.0008199214935302734,16384,1.212852583920565e-06,True
6,64,0.0006148815155029297,16384,1.212852583920565e-06,True
7,64,0.0008282661437988281,16384,1.212852583920565e-06,True
0,128,0.0024318695068359375,1024,4.783898060067848e-05,True
1,128,0.004276275634765625,2048,2.6656340027075842e-05,True
2,128,0.007295846939086914,4096,1.1126969883701321e-05,True
3,128,0.0003399848937988281,8192,8.32539541928412e-06,True
4,128,0.00036716461181640625,8192,8.32539541928412e-06,True
5,128,0.0003731250762939453,8192,8.32539541928412e-06,True
6,128,0.00033283233642578125,8192,8.32539541928412e-06,True
7,128,0.0004878044128417969,8192,8.32539541928412e-06,True
0,256,0.004734992980957031,2048,4.308535753305698e-05,True
1,256,0.008178949356079102,4096,8.058457913184824e-06,True
2,256,0.014297723770141602,8192,1.1388626357522469e-06,True
3,256,0.0005810260772705078,16384,1.212852583920565e-06,True
4,256,0.0009317398071289062,16384,1.212852583920565e-06,True
5,256,0.0006270408630371094,16384,1.212852583920565e-06,True
6,256,0.0006978511810302734,16384,1.212852583920565e-06,True
7,256,0.0005278587341308594,16384,1.212852583920565e-06,True
