mae,top_k,explanation_time,size,mmd,explainer,strategy,method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0013255819092554521,1.0,10.54288363456726,16,0.014867882042503555,sage,permutation,kernel_thinning,gaussian,4.0,32.0,16.0,0.2575407028198242,16
0.0006160719145971416,1.0,2.8944621086120605,32,0.005352967470565684,sage,permutation,kernel_thinning,gaussian,4.0,32.0,32.0,0.2568094730377197,32
0.000418834122873577,1.0,5.735940217971802,64,0.0020934426719992905,sage,permutation,kernel_thinning,gaussian,4.0,32.0,64.0,1.265695333480835,64
0.0005475717937505397,1.0,11.4816734790802,128,0.001106214029580721,sage,permutation,kernel_thinning,gaussian,4.0,32.0,128.0,0.26102757453918457,127
0.0005837164886019954,1.0,24.16920828819275,256,0.0005552489562724583,sage,permutation,kernel_thinning,gaussian,4.0,32.0,256.0,0.27171945571899414,248
1.4905459845189537,0.4,0.4027292728424072,16,1.2416405016119565,sage,permutation,kernel_thinning,sobolev,4.0,32.0,16.0,0.44551539421081543,1
1.4849730730972133,0.4,0.8814835548400879,32,1.2416405016119565,sage,permutation,kernel_thinning,sobolev,4.0,32.0,32.0,0.45168542861938477,1
1.4490529920605038,0.6,1.744858980178833,64,1.241336593112635,sage,permutation,kernel_thinning,sobolev,4.0,32.0,64.0,2.4630277156829834,1
0.05576043159458399,0.4,3.417017698287964,128,1.1960788523209203,sage,permutation,kernel_thinning,sobolev,4.0,32.0,128.0,0.43886494636535645,1
1.4976433724081217,0.4,6.657277584075928,256,1.2416405016119565,sage,permutation,kernel_thinning,sobolev,4.0,32.0,256.0,0.45548248291015625,1
0.0010096970055125467,1.0,1.113398790359497,16,0.01730146475735106,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,16.0,0.16123080253601074,16
0.0005499376438702098,1.0,3.5281379222869873,32,0.005288408821522261,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,32.0,0.16649913787841797,32
0.0006341088036902869,1.0,6.792405605316162,64,0.0022653968416551096,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,64.0,1.7507383823394775,64
0.0008733730569969001,1.0,13.463847398757935,128,0.001019871504373271,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,128.0,0.21625065803527832,128
0.0003903049694353145,1.0,26.92554998397827,256,0.0005246203753988543,sage,permutation,kernel_thinning,inverse_multiquadric,4.0,32.0,256.0,0.17775845527648926,250
0.0013764823800881557,1.0,1.4670889377593994,16,0.01546396394473426,sage,permutation,kernel_thinning,matern,4.0,32.0,16.0,0.24994754791259766,16
0.0006845409678969923,1.0,3.5840046405792236,32,0.005820868108523003,sage,permutation,kernel_thinning,matern,4.0,32.0,32.0,0.253040075302124,32
0.000605694336614303,1.0,6.869196891784668,64,0.001992640689792602,sage,permutation,kernel_thinning,matern,4.0,32.0,64.0,1.5959134101867676,64
0.00063080644389296,1.0,8.385159492492676,128,0.0010261244130283509,sage,permutation,kernel_thinning,matern,4.0,32.0,128.0,0.24932289123535156,128
0.0005602583610713334,1.0,27.12328052520752,256,0.0005430587251682439,sage,permutation,kernel_thinning,matern,4.0,32.0,256.0,0.2462608814239502,256
0.0010329789681632023,1.0,1.7537450790405273,16,0.014867882042503555,sage,permutation,kernel_thinning,gaussian,4.0,32.0,16.0,0.20782065391540527,16
0.0005475568209786084,1.0,3.6562185287475586,32,0.005352967470565684,sage,permutation,kernel_thinning,gaussian,4.0,32.0,32.0,0.18874597549438477,32
0.000454375073974791,1.0,7.035642623901367,64,0.0022424329340233196,sage,permutation,kernel_thinning,gaussian,4.0,32.0,64.0,1.2410376071929932,64
