mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.01877359168155661,0.8284179687500002,711.5097188949585,16,0.06584385776402285,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,136.50679421424866,1
0.012017569678944174,0.8774902343750002,1011.4809129238129,32,0.0208729789718754,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,89.85255265235901,1
0.010725455480116308,0.8952148437500002,1696.8654036521912,64,0.016129798516402283,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,90.03507971763611,1
0.007853926970047075,0.9242187500000001,3018.7369883060455,128,0.006447493916286573,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,113.36689829826355,1
0.006978923864462695,0.929638671875,5701.6677532196045,256,0.003917173388145123,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,113.43484568595886,1
0.022828496457740415,0.78427734375,703.275298833847,16,0.08423904332757698,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,91.22767043113708,1
0.01323106453357583,0.8761230468750001,1032.8894035816193,32,0.022370725064824126,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,89.61580610275269,1
0.00973918417995864,0.904248046875,1682.4037280082703,64,0.011164786394798842,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,113.25826716423035,1
0.009101179175581406,0.91279296875,3011.4643943309784,128,0.00981974870411123,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,137.2938690185547,1
0.006832066257773023,0.9343261718750001,5652.833402872086,256,0.0045419823414384886,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,90.51111388206482,1
0.015575101158658997,0.8521484375000001,702.3347601890564,16,0.04033953255404382,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,90.73064398765564,1
0.010243191817775164,0.9042480468750002,1025.2721939086914,32,0.019232905319925553,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,90.71506571769714,1
0.00928088611461139,0.9098632812500002,1690.4351575374603,64,0.014162310557162272,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,183.86047053337097,1
0.007686640871710303,0.927685546875,3003.5514693260193,128,0.006176961119848778,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,136.1301074028015,1
