mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.008025988257499313,0.400439453125,3233.417079925537,16,0.06584385776402285,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,16,136.51570081710815,1
0.00600324575221059,0.5489746093750001,5250.296461343765,32,0.0208729789718754,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,95.25685358047485,1
0.0054109969553404495,0.58046875,9152.07934141159,64,0.016129798516402283,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,95.42531108856201,1
0.005073736930128541,0.616015625,17280.580857038498,128,0.006447493916286573,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,120.60536003112793,1
0.004762837560176063,0.64619140625,33306.736152648926,256,0.003917173388145123,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,118.61507296562195,1
0.007719264742912321,0.38193359375,3239.2241020202637,16,0.08423904332757698,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,16,96.37717890739441,1
0.006212024227043436,0.5291015625,5218.011296510696,32,0.022370725064824126,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,94.60808634757996,1
0.005521585099437056,0.5777832031250001,9166.521043300629,64,0.011164786394798842,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,119.9456832408905,1
0.005417864566761802,0.6019042968749999,17327.501511335373,128,0.00981974870411123,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,140.6762137413025,1
0.00449802845155798,0.66328125,33441.408098459244,256,0.0045419823414384886,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,95.51694464683533,1
0.007446993239077471,0.49033203124999997,3251.533339738846,16,0.04033953255404382,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,16,95.43658018112183,1
0.006174460974121893,0.543798828125,5277.419952630997,32,0.019232905319925553,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,95.66445755958557,1
0.0053700402587510574,0.594287109375,9249.208015680313,64,0.014162310557162272,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,190.83657336235046,1
0.004900280599662859,0.62626953125,17325.104470014572,128,0.006176961119848778,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,143.84634113311768,1
0.004609760313542709,0.6702636718749999,33157.334193229675,256,0.003926758203058378,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,119.75887560844421,1
0.007795167836687336,0.40361328125,3246.6416852474213,16,0.060034445797952585,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,16,95.7086296081543,1
0.006627745028616295,0.47431640625,5263.478159427643,32,0.024727810525106586,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,145.84364318847656,1
0.005511985096359549,0.595654296875,9251.976369857788,64,0.011693301316264892,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,145.22307538986206,1
0.005003800448906108,0.6173828125,17332.7945561409,128,0.00777231917440524,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,119.52139043807983,1
0.004576347485667253,0.662890625,33468.77738046646,256,0.0029673778820418772,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,95.76446199417114,1
0.00766905715834941,0.48076171875,3243.424728155136,16,0.07034689894659246,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,16,95.26801681518555,1
0.006091662848128167,0.512109375,5243.9008502960205,32,0.029432912596281557,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,94.77735781669617,1
