dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,g
gaussian,2,iid_sage_permutation,61.26514005661011,0.00010228157043457031,1250,128,2
gaussian,2,iid_shap_kernel,317.875079870224,0.00010228157043457031,1250,128,2
gaussian,3,cte_sage_permutation,49.92008709907532,0.020341157913208008,1250,128,2
gaussian,3,cte_shap_kernel,307.49083185195923,0.020341157913208008,1250,128,2
gaussian,3,cte_with_predictions_sage_permutation,51.16315746307373,0.0075609683990478516,1250,128,2
gaussian,3,cte_with_predictions_shap_kernel,318.1316132545471,0.0075609683990478516,1250,128,2
gaussian,3,cte_stratified_sage_permutation,48.422489166259766,0.009348630905151367,1250,128,2
gaussian,3,cte_stratified_shap_kernel,316.5284025669098,0.009348630905151367,1250,128,2
gaussian,3,iid_sage_permutation,46.64352369308472,0.00011229515075683594,1250,128,2
gaussian,3,iid_shap_kernel,312.7676742076874,0.00011229515075683594,1250,128,2
gaussian,4,cte_sage_permutation,41.32884669303894,0.021040678024291992,1250,128,2
gaussian,4,cte_shap_kernel,316.8092715740204,0.021040678024291992,1250,128,2
gaussian,4,cte_with_predictions_sage_permutation,38.69965934753418,0.010330677032470703,1250,128,2
gaussian,4,cte_with_predictions_shap_kernel,316.8688614368439,0.010330677032470703,1250,128,2
gaussian,4,cte_stratified_sage_permutation,41.91551613807678,0.003800630569458008,1250,128,2
gaussian,4,cte_stratified_shap_kernel,313.10756039619446,0.003800630569458008,1250,128,2
gaussian,4,iid_sage_permutation,43.88981652259827,7.009506225585938e-05,1250,128,2
gaussian,4,iid_shap_kernel,310.75118112564087,7.009506225585938e-05,1250,128,2
gaussian,0,cte_sage_permutation,81.45280051231384,0.04859304428100586,1250,256,3
gaussian,0,cte_shap_kernel,518.4623534679413,0.04859304428100586,1250,256,3
gaussian,0,cte_with_predictions_sage_permutation,66.9886384010315,0.0810251235961914,1250,256,3
gaussian,0,cte_with_predictions_shap_kernel,515.7073094844818,0.0810251235961914,1250,256,3
gaussian,0,cte_stratified_sage_permutation,76.68218088150024,0.00867915153503418,1250,256,3
