dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,mmd,mae,top_k
compas,0,iid_shap,50.31132102012634,0.0001289844512939453,1235,64,0.0016792880418543543,0.00895512290803175,0.6
compas,0,iid_sage,467.405757188797,0.0001289844512939453,1235,64,0.0016792880418543543,0.01622371777048416,1.0
compas,1,iid_shap,50.441181898117065,5.793571472167969e-05,1235,64,0.0017032480687757534,0.009504917424937573,0.8
compas,1,iid_sage,370.13240098953247,5.793571472167969e-05,1235,64,0.0017032480687757534,0.016447401043797102,0.8
compas,2,iid_shap,50.26669716835022,5.626678466796875e-05,1235,64,0.0007991061285539391,0.009466599782978825,0.6
compas,2,iid_sage,104.17653512954712,5.626678466796875e-05,1235,64,0.0007991061285539391,0.0536623479277572,0.8
