g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0005927085876464844,32,0.001026586236877014,True
1,1,0.004237174987792969,64,0.0003327488075830498,True
2,1,0.0072917938232421875,128,5.9415528601336476e-05,True
3,1,0.01875901222229004,256,9.31080313057997e-05,True
4,1,0.030479907989501953,512,8.526700705768775e-05,True
5,1,0.00023603439331054688,1024,7.871569910378184e-05,True
6,1,0.00017523765563964844,1024,7.871569910378184e-05,True
7,1,0.00014066696166992188,1024,7.871569910378184e-05,True
0,4,0.0011069774627685547,64,0.0007738593399495564,True
1,4,0.001422882080078125,128,0.00021629524910982134,True
2,4,0.0029649734497070312,256,0.00010218911322823487,True
3,4,0.00630497932434082,512,0.00011467166466916368,True
4,4,0.0004780292510986328,1024,7.871569910378184e-05,True
5,4,0.000141143798828125,1024,7.871569910378184e-05,True
6,4,0.00048613548278808594,1024,7.871569910378184e-05,True
7,4,0.0007297992706298828,1024,7.871569910378184e-05,True
0,16,0.0007066726684570312,128,0.00021008029021563068,True
1,16,0.0026531219482421875,256,9.209058732184694e-05,True
2,16,0.0017910003662109375,512,0.0001051038403316884,True
3,16,0.00015306472778320312,1024,7.871569910378184e-05,True
4,16,0.0002181529998779297,1024,7.871569910378184e-05,True
5,16,0.00014495849609375,1024,7.871569910378184e-05,True
6,16,0.00015091896057128906,1024,7.871569910378184e-05,True
7,16,0.0001430511474609375,1024,7.871569910378184e-05,True
0,32,0.0009188652038574219,256,0.00036393801416023663,True
1,32,0.0016450881958007812,512,4.5161436410090516e-05,True
2,32,0.003239154815673828,1024,2.697074524404819e-05,True
3,32,0.00019097328186035156,2048,2.187185575719397e-05,True
4,32,0.0005810260772705078,2048,2.187185575719397e-05,True
5,32,0.00035881996154785156,2048,2.187185575719397e-05,True
6,32,0.00019216537475585938,2048,2.187185575719397e-05,True
7,32,0.0004239082336425781,2048,2.187185575719397e-05,True
0,64,0.00047206878662109375,256,0.0002131593561833789,True
1,64,0.0015230178833007812,512,0.00010076830087935029,True
2,64,0.000308990478515625,1024,7.871569910378184e-05,True
3,64,0.00015401840209960938,1024,7.871569910378184e-05,True
4,64,0.00023865699768066406,1024,7.871569910378184e-05,True
5,64,0.0006699562072753906,1024,7.871569910378184e-05,True
6,64,0.0001499652862548828,1024,7.871569910378184e-05,True
7,64,0.0003552436828613281,1024,7.871569910378184e-05,True
0,128,0.0019321441650390625,512,0.0002067651057997555,True
1,128,0.004266977310180664,1024,5.9817694324948434e-05,True
2,128,0.0003216266632080078,2048,2.187185575719397e-05,True
3,128,0.00017690658569335938,2048,2.187185575719397e-05,True
4,128,0.00019884109497070312,2048,2.187185575719397e-05,True
5,128,0.0001971721649169922,2048,2.187185575719397e-05,True
6,128,0.0002129077911376953,2048,2.187185575719397e-05,True
7,128,0.0002028942108154297,2048,2.187185575719397e-05,True
0,256,0.0003619194030761719,512,0.00011501348949938262,True
1,256,0.0003871917724609375,1024,7.871569910378184e-05,True
2,256,0.00031685829162597656,1024,7.871569910378184e-05,True
3,256,0.00044798851013183594,1024,7.871569910378184e-05,True
4,256,0.0001571178436279297,1024,7.871569910378184e-05,True
5,256,0.0002999305725097656,1024,7.871569910378184e-05,True
6,256,0.00045609474182128906,1024,7.871569910378184e-05,True
7,256,0.00045490264892578125,1024,7.871569910378184e-05,True
