g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.002323150634765625,64,0.0005496028263449748,True
1,1,0.020887136459350586,128,0.00016482735216793998,True
2,1,0.0459592342376709,256,7.275602702216943e-05,True
3,1,0.11077880859375,512,2.851438230244696e-05,True
4,1,0.2570919990539551,1024,2.013093780650621e-05,True
5,1,0.4814600944519043,2048,2.2083687461593726e-05,True
6,1,0.0008649826049804688,4096,2.0400129064679362e-05,True
7,1,0.00029015541076660156,4096,2.0400129064679362e-05,True
0,4,0.0022182464599609375,128,0.0003025580777984427,True
1,4,0.010022878646850586,256,0.00014410950550480806,True
2,4,0.035658836364746094,512,3.5392293552316545e-05,True
3,4,0.07342314720153809,1024,2.3903604893238395e-05,True
4,4,0.1331181526184082,2048,1.9370170647459162e-05,True
5,4,0.0002949237823486328,4096,2.0400129064679362e-05,True
6,4,0.0002918243408203125,4096,2.0400129064679362e-05,True
7,4,0.0002818107604980469,4096,2.0400129064679362e-05,True
0,16,0.0018279552459716797,256,0.00015430437582653056,True
1,16,0.004549980163574219,512,7.808760051286612e-05,True
2,16,0.020928144454956055,1024,3.810110374602438e-05,True
3,16,0.02255105972290039,2048,2.4255512479864905e-05,True
4,16,0.00030303001403808594,4096,2.0400129064679362e-05,True
5,16,0.00028395652770996094,4096,2.0400129064679362e-05,True
6,16,0.0003037452697753906,4096,2.0400129064679362e-05,True
7,16,0.00031375885009765625,4096,2.0400129064679362e-05,True
0,32,0.003798961639404297,512,0.00013407245870578066,True
1,32,0.0167233943939209,1024,1.5989767415014455e-05,True
2,32,0.03826403617858887,2048,1.1682989505823471e-05,True
3,32,0.07333898544311523,4096,6.1849398202973305e-06,True
4,32,0.00045800209045410156,8192,4.330967819266007e-06,True
5,32,0.0004949569702148438,8192,4.330967819266007e-06,True
6,32,0.0004649162292480469,8192,4.330967819266007e-06,True
7,32,0.0006957054138183594,8192,4.330967819266007e-06,True
0,64,0.0015230178833007812,512,0.00010209777888059435,True
1,64,0.0067369937896728516,1024,0.00010353496218407088,True
2,64,0.005290031433105469,2048,2.112981698787486e-05,True
3,64,0.000308990478515625,4096,2.0400129064679362e-05,True
4,64,0.0008482933044433594,4096,2.0400129064679362e-05,True
5,64,0.0002880096435546875,4096,2.0400129064679362e-05,True
6,64,0.0003139972686767578,4096,2.0400129064679362e-05,True
7,64,0.00029921531677246094,4096,2.0400129064679362e-05,True
0,128,0.0029449462890625,1024,4.192864301222343e-05,True
1,128,0.007605075836181641,2048,1.2426910273477532e-05,True
2,128,0.01828289031982422,4096,5.223806517129503e-06,True
3,128,0.0007119178771972656,8192,4.330967819266007e-06,True
4,128,0.00047087669372558594,8192,4.330967819266007e-06,True
5,128,0.0006589889526367188,8192,4.330967819266007e-06,True
6,128,0.0005402565002441406,8192,4.330967819266007e-06,True
7,128,0.00044226646423339844,8192,4.330967819266007e-06,True
0,256,0.0012171268463134766,1024,0.00011166124854300463,True
1,256,0.003805875778198242,2048,3.700349488955368e-05,True
2,256,0.0008976459503173828,4096,2.0400129064679362e-05,True
3,256,0.00029587745666503906,4096,2.0400129064679362e-05,True
4,256,0.0002968311309814453,4096,2.0400129064679362e-05,True
5,256,0.0003218650817871094,4096,2.0400129064679362e-05,True
6,256,0.00032401084899902344,4096,2.0400129064679362e-05,True
7,256,0.0002770423889160156,4096,2.0400129064679362e-05,True
