g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0007390975952148438,32,0.0037249459832398024,True
1,1,0.002079010009765625,64,0.002753492947748404,True
2,1,0.006179094314575195,128,0.0007771398435330035,True
3,1,0.019289731979370117,256,0.0018025673119026475,True
4,1,0.0596768856048584,512,0.0007426915098176501,True
5,1,0.0004620552062988281,1024,9.701839013409597e-05,True
6,1,0.0008928775787353516,1024,9.701839013409597e-05,True
7,1,0.00015091896057128906,1024,9.701839013409597e-05,True
0,4,0.0007691383361816406,64,0.00258898819266129,True
1,4,0.003631114959716797,128,0.00045015754502131244,True
2,4,0.0041561126708984375,256,0.0008916519854460514,True
3,4,0.00815892219543457,512,0.00029577234833699784,True
4,4,0.00032401084899902344,1024,9.701839013409597e-05,True
5,4,0.0005958080291748047,1024,9.701839013409597e-05,True
6,4,0.0001609325408935547,1024,9.701839013409597e-05,True
7,4,0.00018095970153808594,1024,9.701839013409597e-05,True
0,16,0.0013079643249511719,128,0.0013386581393151076,True
1,16,0.002701997756958008,256,0.000633660002223424,True
2,16,0.004347801208496094,512,0.00019344882843763678,True
3,16,0.00015616416931152344,1024,9.701839013409597e-05,True
4,16,0.0003161430358886719,1024,9.701839013409597e-05,True
5,16,0.00033092498779296875,1024,9.701839013409597e-05,True
6,16,0.0002627372741699219,1024,9.701839013409597e-05,True
7,16,0.0004849433898925781,1024,9.701839013409597e-05,True
0,32,0.0013289451599121094,256,0.0006441283437810252,True
1,32,0.0024368762969970703,512,0.0002556855851085782,True
2,32,0.00829315185546875,1024,7.3496227711356e-05,True
3,32,0.0001990795135498047,2048,5.3622724600632665e-05,True
4,32,0.00038504600524902344,2048,5.3622724600632665e-05,True
5,32,0.0005710124969482422,2048,5.3622724600632665e-05,True
6,32,0.00020813941955566406,2048,5.3622724600632665e-05,True
7,32,0.00019311904907226562,2048,5.3622724600632665e-05,True
0,64,0.0005629062652587891,256,0.0007877315209108282,True
1,64,0.0008759498596191406,512,0.00019797480934680145,True
2,64,0.0004696846008300781,1024,9.701839013409597e-05,True
3,64,0.0001628398895263672,1024,9.701839013409597e-05,True
4,64,0.0004379749298095703,1024,9.701839013409597e-05,True
5,64,0.0001518726348876953,1024,9.701839013409597e-05,True
6,64,0.0002460479736328125,1024,9.701839013409597e-05,True
7,64,0.0004668235778808594,1024,9.701839013409597e-05,True
0,128,0.001146078109741211,512,0.00025060936112564214,True
1,128,0.0016560554504394531,1024,0.0001379321892951424,True
2,128,0.0003159046173095703,2048,5.3622724600632665e-05,True
3,128,0.00019598007202148438,2048,5.3622724600632665e-05,True
4,128,0.000949859619140625,2048,5.3622724600632665e-05,True
5,128,0.0002789497375488281,2048,5.3622724600632665e-05,True
6,128,0.00048089027404785156,2048,5.3622724600632665e-05,True
7,128,0.00035309791564941406,2048,5.3622724600632665e-05,True
0,256,0.0003838539123535156,512,0.0001721406556949301,True
1,256,0.00024437904357910156,1024,9.701839013409597e-05,True
2,256,0.00027298927307128906,1024,9.701839013409597e-05,True
3,256,0.0001518726348876953,1024,9.701839013409597e-05,True
4,256,0.0002601146697998047,1024,9.701839013409597e-05,True
5,256,0.0004076957702636719,1024,9.701839013409597e-05,True
6,256,0.00015401840209960938,1024,9.701839013409597e-05,True
7,256,0.00028204917907714844,1024,9.701839013409597e-05,True
