g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.013774871826171875,128,0.0006061789612317181,True
1,1,0.07784414291381836,256,0.0002123072110860047,True
2,1,0.17170310020446777,512,0.001075820766115676,True
3,1,0.4691162109375,1024,0.00039671313730771374,True
4,1,1.6534502506256104,2048,0.000233049749505998,True
5,1,5.371798038482666,4096,0.0003301183187101042,True
6,1,11.677743911743164,8192,0.00029193693985973823,True
7,1,0.0009577274322509766,16384,1.1155247745531227e-06,True
0,4,0.012748003005981445,256,0.000425260663512006,True
1,4,0.0401310920715332,512,0.00038681304309129416,True
2,4,0.12810969352722168,1024,9.492253554621577e-05,True
3,4,0.3249928951263428,2048,6.139996761334032e-05,True
4,4,0.975193977355957,4096,3.689052364719281e-05,True
5,4,2.7084858417510986,8192,0.0001840895239579865,True
6,4,0.0009300708770751953,16384,1.1155247745531227e-06,True
7,4,0.0009391307830810547,16384,1.1155247745531227e-06,True
0,16,0.010287046432495117,512,0.00014533065080435392,True
1,16,0.038626670837402344,1024,0.00011028965615378361,True
2,16,0.08072018623352051,2048,5.7281451606217004e-05,True
3,16,0.2148442268371582,4096,4.654210039745088e-05,True
4,16,0.4363689422607422,8192,1.1634019197126477e-05,True
5,16,0.0008890628814697266,16384,1.1155247745531227e-06,True
6,16,0.0009357929229736328,16384,1.1155247745531227e-06,True
7,16,0.0009729862213134766,16384,1.1155247745531227e-06,True
0,32,0.00444793701171875,512,0.000176517262630016,True
1,32,0.02357029914855957,1024,0.00010044056320368533,True
2,32,0.02735280990600586,2048,0.0002640602539960568,True
3,32,0.05420684814453125,4096,4.698445369255566e-05,True
4,32,0.0006558895111083984,8192,1.894431145865738e-05,True
5,32,0.0006430149078369141,8192,1.894431145865738e-05,True
6,32,0.0006041526794433594,8192,1.894431145865738e-05,True
7,32,0.0008590221405029297,8192,1.894431145865738e-05,True
0,64,0.008722782135009766,1024,0.00012845290031759937,True
1,64,0.021424055099487305,2048,3.6433157144522e-05,True
2,64,0.10180401802062988,4096,2.1923583511274103e-05,True
3,64,0.10788416862487793,8192,8.301053337156361e-06,True
4,64,0.0010712146759033203,16384,1.1155247745531227e-06,True
5,64,0.0011858940124511719,16384,1.1155247745531227e-06,True
6,64,0.0009520053863525391,16384,1.1155247745531227e-06,True
7,64,0.0009429454803466797,16384,1.1155247745531227e-06,True
0,128,0.003622770309448242,1024,3.86461812269534e-05,True
1,128,0.007568836212158203,2048,0.000146609692104116,True
2,128,0.014003992080688477,4096,3.086538732799404e-05,True
3,128,0.00061798095703125,8192,1.894431145865738e-05,True
4,128,0.0006301403045654297,8192,1.894431145865738e-05,True
5,128,0.00047516822814941406,8192,1.894431145865738e-05,True
6,128,0.0005609989166259766,8192,1.894431145865738e-05,True
7,128,0.0005049705505371094,8192,1.894431145865738e-05,True
0,256,0.006999015808105469,2048,0.00010809303403203074,True
1,256,0.014775991439819336,4096,5.735146370478006e-06,True
2,256,0.02786707878112793,8192,1.212525136762288e-05,True
3,256,0.0010628700256347656,16384,1.1155247745531227e-06,True
4,256,0.0009369850158691406,16384,1.1155247745531227e-06,True
5,256,0.0011341571807861328,16384,1.1155247745531227e-06,True
6,256,0.0010340213775634766,16384,1.1155247745531227e-06,True
7,256,0.0009570121765136719,16384,1.1155247745531227e-06,True
