g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.0005469322204589844,32,0.00028712368462691096,True
1,1,0.0012481212615966797,64,0.00014328057140233774,True
2,1,0.010367870330810547,128,0.00010298488668358807,True
3,1,0.009737014770507812,256,4.6411033209015073e-05,True
4,1,0.0350801944732666,512,4.311850445737342e-05,True
5,1,0.00028586387634277344,1024,4.153162014652878e-05,True
6,1,0.00026702880859375,1024,4.153162014652878e-05,True
7,1,0.00041294097900390625,1024,4.153162014652878e-05,True
0,4,0.0015869140625,64,0.0007569801933100528,True
1,4,0.0029888153076171875,128,0.00014273558425270672,True
2,4,0.0025751590728759766,256,5.9105601106335115e-05,True
3,4,0.006698131561279297,512,4.5710273974375326e-05,True
4,4,0.000141143798828125,1024,4.153162014652878e-05,True
5,4,0.0008988380432128906,1024,4.153162014652878e-05,True
6,4,0.0002491474151611328,1024,4.153162014652878e-05,True
7,4,0.00016832351684570312,1024,4.153162014652878e-05,True
0,16,0.0006341934204101562,128,0.00043848157044923397,True
1,16,0.0026040077209472656,256,0.00014287395285150772,True
2,16,0.0012450218200683594,512,3.948478578941206e-05,True
3,16,0.0004830360412597656,1024,4.153162014652878e-05,True
4,16,0.00014591217041015625,1024,4.153162014652878e-05,True
5,16,0.0007650852203369141,1024,4.153162014652878e-05,True
6,16,0.0003941059112548828,1024,4.153162014652878e-05,True
7,16,0.00015115737915039062,1024,4.153162014652878e-05,True
0,32,0.0011391639709472656,256,0.00022529542237137434,True
1,32,0.0016808509826660156,512,8.594769933156776e-05,True
2,32,0.0059430599212646484,1024,2.1204089098558754e-05,True
3,32,0.0001919269561767578,2048,1.5011485855476181e-05,True
4,32,0.0002009868621826172,2048,1.5011485855476181e-05,True
5,32,0.000186920166015625,2048,1.5011485855476181e-05,True
6,32,0.0005092620849609375,2048,1.5011485855476181e-05,True
7,32,0.00019216537475585938,2048,1.5011485855476181e-05,True
0,64,0.0004668235778808594,256,0.0001844108847539605,True
1,64,0.0005581378936767578,512,7.222758602942747e-05,True
2,64,0.0003979206085205078,1024,4.153162014652878e-05,True
3,64,0.0004799365997314453,1024,4.153162014652878e-05,True
4,64,0.00016689300537109375,1024,4.153162014652878e-05,True
5,64,0.00017309188842773438,1024,4.153162014652878e-05,True
6,64,0.00013899803161621094,1024,4.153162014652878e-05,True
7,64,0.0003631114959716797,1024,4.153162014652878e-05,True
0,128,0.0007739067077636719,512,0.00012191194446531384,True
1,128,0.0018358230590820312,1024,3.388024826511682e-05,True
2,128,0.004601001739501953,2048,1.5011485855476181e-05,True
3,128,0.0005669593811035156,2048,1.5011485855476181e-05,True
4,128,0.0003192424774169922,2048,1.5011485855476181e-05,True
5,128,0.0005738735198974609,2048,1.5011485855476181e-05,True
6,128,0.00019788742065429688,2048,1.5011485855476181e-05,True
7,128,0.00019693374633789062,2048,1.5011485855476181e-05,True
0,256,0.0003161430358886719,512,8.528082824010852e-05,True
1,256,0.00043582916259765625,1024,4.153162014652878e-05,True
2,256,0.0004901885986328125,1024,4.153162014652878e-05,True
3,256,0.00016307830810546875,1024,4.153162014652878e-05,True
4,256,0.0003161430358886719,1024,4.153162014652878e-05,True
5,256,0.0002651214599609375,1024,4.153162014652878e-05,True
6,256,0.00014495849609375,1024,4.153162014652878e-05,True
7,256,0.00015211105346679688,1024,4.153162014652878e-05,True
