g,num_bins,execution_time_sec,compressed_size,mmd_score,success
0,1,0.012193918228149414,128,0.00010213344103138233,True
1,1,0.06003999710083008,256,3.385795886079457e-05,True
2,1,0.12042999267578125,512,1.4878939594620277e-05,True
3,1,0.3756749629974365,1024,3.4784930291742455e-06,True
4,1,1.2021701335906982,2048,1.783391430754122e-06,True
5,1,3.8874659538269043,4096,1.926860105028183e-06,True
6,1,7.796503067016602,8192,1.5554597292410932e-06,True
7,1,0.0009160041809082031,16384,1.6425697648703164e-06,True
0,4,0.010647058486938477,256,4.549933278452656e-05,True
1,4,0.03578305244445801,512,6.597478665737455e-05,True
2,4,0.09737110137939453,1024,1.5992267540676508e-05,True
3,4,0.23446989059448242,2048,5.663621144957887e-06,True
4,4,0.7154686450958252,4096,2.4198625587779077e-06,True
5,4,1.9305469989776611,8192,1.765210047244281e-06,True
6,4,0.0010671615600585938,16384,1.6425697648703164e-06,True
7,4,0.0018460750579833984,16384,1.6425697648703164e-06,True
0,16,0.00820779800415039,512,6.761105949704138e-05,True
1,16,0.03335237503051758,1024,1.924629882932294e-05,True
2,16,0.057134151458740234,2048,7.475537264323151e-06,True
3,16,0.15314197540283203,4096,2.979429885474616e-06,True
4,16,0.3120882511138916,8192,2.1861481573903774e-06,True
5,16,0.0009076595306396484,16384,1.6425697648703164e-06,True
6,16,0.0019381046295166016,16384,1.6425697648703164e-06,True
7,16,0.0012860298156738281,16384,1.6425697648703164e-06,True
0,32,0.003782033920288086,512,5.9138075152231906e-05,True
1,32,0.012415885925292969,1024,4.327422133476588e-05,True
2,32,0.019268035888671875,2048,2.2242194195110088e-05,True
3,32,0.03841829299926758,4096,1.0774713192107654e-05,True
4,32,0.000782012939453125,8192,1.2205588065139494e-05,True
5,32,0.0006089210510253906,8192,1.2205588065139494e-05,True
6,32,0.0005497932434082031,8192,1.2205588065139494e-05,True
7,32,0.0007159709930419922,8192,1.2205588065139494e-05,True
0,64,0.0068171024322509766,1024,3.672261943243882e-05,True
1,64,0.015660762786865234,2048,1.4846381788613527e-05,True
2,64,0.03811788558959961,4096,4.946028083319121e-06,True
3,64,0.07636809349060059,8192,2.1126412961258723e-06,True
4,64,0.0008687973022460938,16384,1.6425697648703164e-06,True
5,64,0.0017528533935546875,16384,1.6425697648703164e-06,True
6,64,0.0009930133819580078,16384,1.6425697648703164e-06,True
7,64,0.0011110305786132812,16384,1.6425697648703164e-06,True
0,128,0.0033538341522216797,1024,5.0207383127887084e-05,True
1,128,0.005606889724731445,2048,3.562282500246816e-05,True
2,128,0.010124921798706055,4096,1.059612272547028e-05,True
3,128,0.0005168914794921875,8192,1.2205588065139494e-05,True
4,128,0.0005049705505371094,8192,1.2205588065139494e-05,True
5,128,0.0006167888641357422,8192,1.2205588065139494e-05,True
6,128,0.0005180835723876953,8192,1.2205588065139494e-05,True
7,128,0.00042891502380371094,8192,1.2205588065139494e-05,True
0,256,0.005691051483154297,2048,1.9489372084180445e-05,True
1,256,0.010971307754516602,4096,1.381567255775984e-05,True
2,256,0.019618749618530273,8192,1.1560174322244876e-06,True
3,256,0.0009961128234863281,16384,1.6425697648703164e-06,True
4,256,0.0017979145050048828,16384,1.6425697648703164e-06,True
5,256,0.000965118408203125,16384,1.6425697648703164e-06,True
6,256,0.0010361671447753906,16384,1.6425697648703164e-06,True
7,256,0.001007080078125,16384,1.6425697648703164e-06,True
