dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,mmd,mae,top_k
compas,0,iid_shap,74.76186299324036,0.00019097328186035156,1235,96,0.00022781665255755534,0.004783567143905029,0.8
compas,0,iid_sage,522.2638630867004,0.00019097328186035156,1235,96,0.00022781665255755534,0.009286166643230384,1.0
compas,1,iid_shap,74.64861917495728,5.698204040527344e-05,1235,96,0.001161729161665237,0.009375159965741313,0.6
compas,1,iid_sage,536.5217328071594,5.698204040527344e-05,1235,96,0.001161729161665237,0.0228767712698426,0.8
compas,2,iid_shap,74.34153008460999,5.91278076171875e-05,1235,96,0.0005685643314403688,0.006181474069302358,0.6
compas,2,iid_sage,1196.548751115799,5.91278076171875e-05,1235,96,0.0005685643314403688,0.008995018353743328,1.0
